galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC5055,0.72,125.0,17.6,0.0,56387.54222222222,0.0,56387.54222222222,201.4920107597321,0.0,201.4920107597321,2000.0,structural
NGC5055,1.43,162.0,8.5,0.0,40333.04566433567,0.0,40333.04566433567,240.15881266362055,0.0,240.15881266362055,2000.0,structural
NGC5055,2.16,178.0,5.22,0.0,32096.213425925915,0.0,32096.213425925915,263.30176793937403,0.0,263.30176793937403,2000.0,structural
NGC5055,2.87,193.0,1.88,0.0,27471.589965156792,0.0,27471.589965156792,280.7907818999762,0.0,280.7907818999762,2000.0,structural
NGC5055,3.59,192.0,3.59,0.0,20818.99256267409,0.0,20818.99256267409,273.3865089941345,0.0,273.3865089941345,2000.0,structural
NGC5055,4.3,190.0,0.97,0.0,17234.433604651163,0.0,17234.433604651163,272.2279642138184,0.0,272.2279642138184,2000.0,structural
NGC5055,5.03,195.0,0.99,0.0,14910.33982107356,0.0,14910.33982107356,273.85946998415085,0.0,273.85946998415085,2000.0,structural
NGC5055,5.75,201.0,0.45,0.0,13303.369808695652,0.0,13303.369808695652,276.5761674475948,0.0,276.5761674475948,2000.0,structural
NGC5055,6.46,204.0,0.81,0.0,12168.493885448917,0.0,12168.493885448917,280.372021607007,0.0,280.372021607007,2000.0,structural
NGC5055,7.18,204.0,0.65,0.0,10650.847423398329,0.0,10650.847423398329,276.53767284042874,0.0,276.53767284042874,2000.0,structural
NGC5055,7.91,206.0,0.66,0.0,9398.215537294564,0.0,9398.215537294564,272.65341534629636,0.0,272.65341534629636,2000.0,structural
NGC5055,8.62,206.0,1.54,0.0,8369.92438515081,0.0,8369.92438515081,268.6051901955731,0.0,268.6051901955731,2000.0,structural
NGC5055,11.49,206.0,1.9,0.0,5344.052332463012,0.0,5344.052332463012,247.79661276942429,0.0,247.79661276942429,2000.0,structural
NGC5055,14.3,206.0,0.42,0.0,3687.393972027972,0.0,3687.393972027972,229.62955776641647,0.0,229.62955776641647,2000.0,structural
NGC5055,17.19,203.0,4.19,0.0,2659.3425247236764,0.0,2659.3425247236764,213.808554552899,0.0,213.808554552899,2000.0,structural
NGC5055,20.07,200.0,1.23,0.043968361335856694,1905.4091529646237,4.381500880503905,1909.7906538451275,195.55449803060014,9.377458220206229,195.77920835132545,2000.0,structural
NGC5055,22.96,194.0,4.09,0.13502808550578907,1418.2466071428573,11.762028354162812,1430.0086354970201,180.45204930950496,16.43338586571794,181.19878109692564,2000.0,structural
NGC5055,25.85,188.0,5.2,0.19808283788932332,1097.5242166344292,15.325558057201029,1112.8497746916303,168.43693478569358,19.90391106739192,169.60886378895015,2000.0,structural
NGC5055,28.74,184.0,1.16,0.254128561124399,880.7361169102297,17.684659785970705,898.4207766962004,159.0985732179896,22.544558595119977,160.68793707758152,2000.0,structural
NGC5055,31.62,182.0,2.47,0.30926863259069304,727.1375205566095,19.561583339069767,746.6991038956793,151.63142286478748,24.870409429307472,153.65749465997868,2000.0,structural
NGC5055,34.51,180.0,3.85,0.3503040603223919,614.7984613155608,20.301597236881598,635.1000585524423,145.65951702515014,26.469003015693353,148.04493581559885,2000.0,structural
NGC5055,37.4,181.0,8.43,0.41627893678047995,519.3978743315507,22.260905710186094,541.6587800417368,139.3753224211517,28.854078976133685,142.33073587093182,2000.0,structural
NGC5055,40.29,180.0,4.55,0.45147585013080876,450.90578307272284,22.41131050537646,473.3170935780993,134.78499174611395,30.049154734561462,138.0939741634718,2000.0,structural
NGC5055,43.17,179.0,0.44,0.4815553380931002,396.09258281213806,22.309721477558497,418.40230428969653,130.76435599963776,31.03402449226011,134.3965307446074,2000.0,structural
NGC5055,45.92,179.0,1.96,0.5099051597392308,354.9231380662021,22.20841288062852,377.13155094683066,127.66389661920869,31.934469143520477,131.5974195015938,2000.0,structural
NGC5055,48.81,179.0,2.99,0.5423124843618895,315.5538311821348,22.22136793123907,337.77519911337384,124.10552969146862,32.933644935290395,128.4009636596384,2000.0,structural
NGC5055,51.7,174.0,3.39,0.5423144398670194,281.5027562862669,20.9792820064611,302.482038292728,120.63868575212513,32.9337043123612,125.05327416638895,2000.0,structural
NGC5055,54.59,172.0,4.84,0.5634494177903271,250.83513464004392,20.64295357356025,271.47808821360417,117.01747732710699,33.56931389797316,121.73737649374843,2000.0,structural
