galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC3109,0.26,6.1,1.6,0.8950614308796497,33.57076923076922,6885.087929843459,6918.658699074229,2.9543865691544156,42.30984355630849,42.41286670055798,2000.0,structural
NGC3109,0.52,11.2,0.7,0.9354791241084874,51.66788461538463,3597.99663118649,3649.6645158018746,5.183367631183419,43.25457488193561,43.564039622341895,2000.0,structural
NGC3109,0.77,14.9,1.5,0.7623419442308706,90.28688311688312,1980.1089460542096,2070.395829171093,8.337919404743607,39.04720077626233,39.92749414202877,2000.0,structural
NGC3109,1.03,19.1,2.2,0.7527615336640876,113.16475728155339,1461.6728809011408,1574.8376381826943,10.796281767349349,38.80107044049397,40.275088669401775,2000.0,structural
NGC3109,1.29,24.3,0.9,0.7735886711996849,139.9731007751938,1199.362280929744,1339.3353817049378,13.437458837146258,39.33417524747875,41.56612373555381,2000.0,structural
NGC3109,1.55,29.8,1.9,0.8337415236453474,153.91096774193548,1075.7955143810934,1229.706482123029,15.445452405157967,40.834826402112874,43.65827581674172,2000.0,structural
NGC3109,1.81,34.3,1.6,0.8645573937568366,163.17486187845302,955.3120373003719,1118.4868991788248,17.185648082047997,41.582626029553175,44.99401390755967,2000.0,structural
NGC3109,2.06,38.2,3.5,0.8899613216345108,168.06723300970873,864.040118091758,1032.1073511014667,18.606947627163354,42.18912944431328,46.11009806180227,2000.0,structural
NGC3109,2.32,42.5,5.6,0.947176748760188,162.39383620689657,816.5316799656794,978.925516172576,19.41014425500233,43.524171416815925,47.65613494105849,2000.0,structural
NGC3109,2.58,42.3,3.0,0.9198215582432573,153.8862403100775,713.039967630432,866.9262079405095,19.925523832511907,42.891061032416935,47.29344158005964,2000.0,structural
NGC3109,2.84,47.3,4.4,0.9986357101052679,146.12295774647887,703.2645845811746,849.3875423276535,20.371283710164168,44.69084268852553,49.1147698784239,2000.0,structural
NGC3109,3.1,49.3,4.0,1.0079512849533971,142.35461290322579,650.2911515828368,792.6457644860626,21.007124981777014,44.898803657857016,49.570171170844205,2000.0,structural
NGC3109,3.35,50.6,3.5,0.9981265581554835,141.93101492537312,595.8964526301394,737.8274675555125,21.805249367984764,44.67944847814224,49.716415964055244,2000.0,structural
NGC3109,3.61,53.0,3.5,1.016007602109394,138.69243767313017,562.8850981215479,701.577535794678,22.375873167320194,45.077879322554516,50.32588701869832,2000.0,structural
NGC3109,3.87,54.7,3.3,1.0562518217817156,125.6149354005168,545.866574564194,671.4815099647108,22.048351412293847,45.96198041385326,50.9767931863454,2000.0,structural
NGC3109,4.13,55.2,3.1,1.0786439443581968,113.8309927360775,522.3457357666812,636.1767285027587,21.682296926294505,46.44661331804929,51.25826654029956,2000.0,structural
NGC3109,4.38,57.5,2.6,1.107403903572329,108.97518264840183,505.6638829097393,614.6390655581412,21.847455229385414,47.06174462495688,51.885634882351184,2000.0,structural
NGC3109,4.64,59.1,2.4,1.1185527823358161,105.9073275862069,482.1348199723346,588.0421475585415,22.16776939613005,47.29805032632563,52.2351946935362,2000.0,structural
NGC3109,4.9,61.2,1.9,1.134257254697592,103.70524489795918,462.96214477452736,566.6673896724865,22.542309109760694,47.62892513373763,52.69411930562256,2000.0,structural
NGC3109,5.16,62.7,1.9,1.1423097150409764,101.45895348837209,442.7557035042544,544.2146569926265,22.8807386244413,47.797692727598815,52.99195816425312,2000.0,structural
NGC3109,5.42,64.4,2.9,1.147513457052272,100.68164206642068,423.4367000192886,524.1183420857093,23.360104879901545,47.90643917162435,53.298418495341345,2000.0,structural
NGC3109,5.67,66.6,3.2,1.1590798904772979,100.21342151675485,408.8465222142144,509.0599437309693,23.837157968180687,48.1472717913964,53.724946542128784,2000.0,structural
NGC3109,5.93,66.3,3.4,1.1546853519066467,95.92824620573354,389.4385672535065,485.36681345924006,23.850670850103985,48.0559122669968,53.64909322452052,2000.0,structural
NGC3109,6.19,66.2,3.2,1.1676045579135959,88.92526655896607,377.2551075649744,466.1803741239405,23.461615460151076,48.32400144676755,53.718307082662164,2000.0,structural
NGC3109,6.45,67.3,3.0,1.193363765269419,83.10271317829458,370.035276052533,453.13798923082754,23.151943762889545,48.854145479568444,54.06237166957104,2000.0,structural
