galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC08699,0.22,152.0,39.4,0.0,116683.17,0.0,116683.17,160.21952877224425,0.0,160.21952877224425,2000.0,structural
UGC08699,0.43,167.0,32.9,0.0,130147.37906976746,0.0,130147.37906976746,236.56579000354216,0.0,236.56579000354216,2000.0,structural
UGC08699,0.65,179.0,20.9,0.0,103214.28707692308,0.0,103214.28707692308,259.01599680328627,0.0,259.01599680328627,2000.0,structural
UGC08699,0.87,188.0,15.7,0.0,75964.25816091955,0.0,75964.25816091955,257.077623685921,0.0,257.077623685921,2000.0,structural
UGC08699,1.08,195.0,10.6,0.0,57635.885648148134,0.0,57635.885648148134,249.4929988997687,0.0,249.4929988997687,2000.0,structural
UGC08699,1.31,199.0,8.88,0.0,44433.52091603053,0.0,44433.52091603053,241.26316005557086,0.0,241.26316005557086,2000.0,structural
UGC08699,1.52,202.0,4.4,0.0,35829.74875,0.0,35829.74875,233.36927411293885,0.0,233.36927411293885,2000.0,structural
UGC08699,1.73,202.0,2.3,0.0,29635.399364161847,0.0,29635.399364161847,226.42712050458974,0.0,226.42712050458974,2000.0,structural
UGC08699,1.96,202.0,3.38,0.0,24878.50581632653,0.0,24878.50581632653,220.82090344892623,0.0,220.82090344892623,2000.0,structural
UGC08699,2.17,200.0,4.47,0.0,21724.7167281106,0.0,21724.7167281106,217.12354846952923,0.0,217.12354846952923,2000.0,structural
UGC08699,2.39,196.0,2.88,0.0,19067.459665271963,0.0,19067.459665271963,213.47418719835895,0.0,213.47418719835895,2000.0,structural
UGC08699,2.6,193.0,3.32,0.0,16945.053269230768,0.0,16945.053269230768,209.89792400116778,0.0,209.89792400116778,2000.0,structural
UGC08699,2.83,189.0,2.21,0.0,14851.198621908132,0.0,14851.198621908132,205.00949270704518,0.0,205.00949270704518,2000.0,structural
UGC08699,3.04,184.0,14.0,0.0,13172.311710526317,0.0,13172.311710526317,200.10953900301706,0.0,200.10953900301706,2000.0,structural
UGC08699,5.87,170.0,5.45,0.08170022193569894,4521.344139693356,27.836532175706623,4549.180671869062,162.91190901834034,12.782818307063504,163.41263887432757,2000.0,structural
UGC08699,6.08,172.0,6.66,0.10710816989469493,4345.179111842105,35.232950623254915,4380.41206246536,162.5382693398696,14.636131312248803,163.19591091626464,2000.0,structural
UGC08699,6.3,174.0,3.96,0.13055270717653167,4179.332984126984,41.44530386556561,4220.77828799255,162.264591947843,16.15875658437441,163.06717393256395,2000.0,structural
UGC08699,6.52,176.0,5.18,0.1519860500270304,4030.4696625766874,46.62148773835288,4077.09115031504,162.10694679747687,17.43479566998308,163.04181764214374,2000.0,structural
UGC08699,6.74,178.0,3.04,0.1726721302617703,3891.583516320475,51.23802084919001,3942.821537169665,161.95453960911377,18.583440492103197,163.01722964313785,2000.0,structural
UGC08699,6.95,180.0,2.75,0.19247277858916853,3767.960719424461,55.38784995371756,3823.3485693781786,161.82498879962887,19.62002948974178,163.01003820985486,2000.0,structural
UGC08699,7.16,182.0,2.34,0.2099548676927256,3659.376815642459,58.64661108735352,3718.0234267298124,161.8676558179552,20.491699182484872,163.15957751656953,2000.0,structural
UGC08699,7.39,183.0,3.39,0.21605870012739792,3557.312706359946,58.47326119821324,3615.785967558159,162.13741363423804,20.787433710172014,163.4645475332642,2000.0,structural
UGC08699,7.6,184.0,7.58,0.21875330405651616,3485.1122368421047,57.5666589622411,3542.6788958043458,162.74782026190087,20.916658626870408,164.08643944004947,2000.0,structural
UGC08699,7.82,185.0,6.08,0.2200934123409297,3418.21162404092,56.28987527901015,3474.50149931993,163.4943879770801,20.98062974941075,164.8350743157592,2000.0,structural
UGC08699,8.03,186.0,6.73,0.22091775572214237,3361.4100124533006,55.02310229692214,3416.4331147502226,164.29279472940985,21.01988371624079,165.631995433987,2000.0,structural
UGC08699,8.26,187.0,6.83,0.2207537110742355,3303.726694915254,53.451261761316104,3357.17795667657,165.1931672315777,21.012078006434084,166.52414216007378,2000.0,structural
UGC08699,8.47,187.0,6.11,0.21344788840528015,3251.501074380165,50.40091815945221,3301.9019925396174,165.95244529683796,20.661456309044635,167.23369838884315,2000.0,structural
UGC08699,8.68,188.0,4.78,0.21696230382642928,3192.7722926267284,49.991314245721036,3242.7636068724496,166.47301132616062,20.830857103174093,167.7712374266008,2000.0,structural
UGC08699,8.91,188.0,4.14,0.2152193888810645,3117.160505050505,48.309627133796745,3165.4701321843017,166.6550332273226,20.74701852705899,167.94147456111648,2000.0,structural
UGC08699,9.53,187.0,5.93,0.22671193886133964,2841.9690556138517,47.57858108317726,2889.547636697029,164.5720665848248,21.29375208183563,165.94393323566453,2000.0,structural
UGC08699,9.78,187.0,7.63,0.23990363942540593,2723.0360531697343,49.060048962250704,2772.096102131985,163.1909697256561,21.90450362027891,164.65448636113993,2000.0,structural
UGC08699,9.99,186.0,7.89,0.2448985063971432,2620.416036036036,49.02873000943808,2669.4447660454744,161.79603270785103,22.131358132620022,163.30264300615067,2000.0,structural
UGC08699,10.21,186.0,9.86,0.260901084238398,2510.9528893241913,51.106970467854644,2562.059859792046,160.1150492614607,22.842989482044505,161.73630133175666,2000.0,structural
UGC08699,11.46,182.0,2.51,0.3199577293654333,1976.567172774869,55.83904526447352,2032.4062180393425,150.5040192154349,25.29655033262177,152.615121330525,2000.0,structural
UGC08699,13.39,177.0,3.62,0.39290616500180153,1438.1611202389843,58.686507095115985,1496.8476273341003,138.76951178122664,28.032344354398955,141.57255994720023,2000.0,structural
UGC08699,15.21,175.0,6.71,0.4557733863788311,1121.1374884944114,59.93075429044459,1181.068242784856,130.58522581057935,30.191832881719225,134.0300263849771,2000.0,structural
UGC08699,17.13,177.0,6.13,0.5381539781620084,885.6446468184471,62.83175460151878,948.4764014199659,123.17099009101128,32.80713270500817,127.46529235962241,2000.0,structural
UGC08699,19.06,180.0,3.95,0.6131309288885116,717.7413273871983,64.33692852974939,782.0782559169477,116.96217208995394,35.01802189983071,122.09181609664516,2000.0,structural
UGC08699,20.99,181.0,4.46,0.6661854044631562,594.7982277274893,63.47645588024358,658.2746836077329,111.7354679589252,36.501654879283386,117.54652529499249,2000.0,structural
UGC08699,22.92,182.0,7.09,0.7139005050383052,500.41298865619547,62.2949829876357,562.7079716438311,107.09559141253202,37.7862542477633,113.56613364060877,2000.0,structural
UGC08699,25.7,183.0,7.49,0.7793965893119189,393.5819844357976,60.6534310748575,454.2354155106551,100.57363968754436,39.48155491649028,108.04559305507946,2000.0,structural
