galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC5033,0.76,206.0,16.0,0.0,113163.5680263158,0.0,113163.5680263158,293.26491726764726,0.0,293.26491726764726,2000.0,structural
NGC5033,2.28,214.0,10.0,0.0,40969.900789473686,0.0,40969.900789473686,305.63274333748996,0.0,305.63274333748996,2000.0,structural
NGC5033,3.8,222.0,8.0,0.0,22370.52994736842,0.0,22370.52994736842,291.5613379719609,0.0,291.5613379719609,2000.0,structural
NGC5033,5.33,224.0,8.0,0.0,13184.5017260788,0.0,13184.5017260788,265.0912940856414,0.0,265.0912940856414,2000.0,structural
NGC5033,6.85,225.0,8.0,0.0,8590.29700729927,0.0,8590.29700729927,242.5768630764278,0.0,242.5768630764278,2000.0,structural
NGC5033,8.0,222.0,6.0,0.0,6365.8347,0.0,6365.8347,225.66939890024966,0.0,225.66939890024966,2000.0,structural
NGC5033,10.28,220.0,3.0,0.11404206016333848,4171.895038910507,22.187171238003597,4194.08221014851,207.09196266393346,15.102454116026209,207.64191561514423,2000.0,structural
NGC5033,12.56,218.0,2.0,0.2059459190804558,3007.9099840764334,32.793936159308245,3040.7039202357414,194.36910608427462,20.29511857962184,195.42579471032198,2000.0,structural
NGC5033,14.91,219.0,2.0,0.3143112192861032,2217.163266264252,42.161129347565826,2259.3243956118176,181.81832773403235,25.072344098073607,183.53889707245222,2000.0,structural
NGC5033,17.15,217.0,2.0,0.3761579579412232,1730.8360699708455,43.866817252620784,1774.7028872234664,172.28998403853893,27.42837793021028,174.4596071183311,2000.0,structural
NGC5033,19.39,218.0,2.0,0.43470427804705053,1411.7361990716863,44.83798638958747,1456.5741854612738,165.44958416387755,29.485734789794556,168.05645913232286,2000.0,structural
NGC5033,21.64,220.0,2.0,0.46735502340980456,1222.0175970425137,43.19362508408545,1265.211222126599,162.6175291904289,30.573028093723543,165.46652485267106,2000.0,structural
NGC5033,24.01,222.0,2.0,0.5146238608554305,1035.6595626822154,42.86746029616247,1078.527022978378,157.69015853882573,32.08189086869508,160.92058234331262,2000.0,structural
NGC5033,26.25,218.0,3.0,0.5399672177601764,873.9022095238097,41.14035944839439,915.0425689722041,151.45934437993586,32.86235590337906,154.98344245602613,2000.0,structural
NGC5033,28.5,217.0,3.0,0.5830594265216821,737.8750631578948,40.91645098397769,778.7915141418725,145.01530712307581,34.14848244129399,148.98173764942925,2000.0,structural
NGC5033,30.87,207.0,3.0,0.580506976936754,622.8024263038549,37.609781466585936,660.4122077704408,138.6575309891244,34.073654835862676,142.78278906742756,2000.0,structural
NGC5033,33.12,199.0,3.0,0.5784512446978277,538.5177687198068,34.93063071846786,573.4483994382747,133.5503968545208,34.01326931354373,137.81368215600241,2000.0,structural
NGC5033,35.36,191.0,3.0,0.5750849347077427,467.5351951357466,32.52742843369585,500.06262356944245,128.57699833173893,33.91415441103442,132.97448766366983,2000.0,structural
NGC5033,37.73,193.0,3.0,0.6247149557820871,407.77256824807847,33.11502548540086,440.8875937334793,124.0373290586346,35.34727587189958,128.97553609721564,2000.0,structural
NGC5033,39.98,192.0,3.0,0.6517433597663175,361.4874762381191,32.60346972317746,394.09094596129654,120.21759147479207,36.10383247707416,125.52193441599215,2000.0,structural
NGC5033,42.22,194.0,4.0,0.6913917159516795,323.0727759355755,32.75185769548458,355.8246336310601,116.79097824746567,37.185796104203,122.56800574335604,2000.0,structural
NGC5033,44.59,196.0,5.0,0.7298198874649522,288.71946400538235,32.73468883000458,321.45415283538694,113.46365453307062,38.20523229781366,119.72318353155292,2000.0,structural
