galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC4010,0.87,39.3,6.6,0.3089337490119787,1232.8304597701149,710.1925264643187,1943.0229862344336,32.75,24.856940640874477,41.11483914627367,2000.0,structural
NGC4010,1.74,54.6,5.6,0.0,2350.924712643678,0.0,2350.924712643678,63.957868945111045,0.0,63.957868945111045,2000.0,structural
NGC4010,2.61,65.5,6.7,0.0,2715.4881226053644,0.0,2715.4881226053644,84.18683982666175,0.0,84.18683982666175,2000.0,structural
NGC4010,3.5,83.9,5.2,0.0,2582.927371428571,0.0,2582.927371428571,95.08020719371618,0.0,95.08020719371618,2000.0,structural
NGC4010,4.37,94.3,6.3,0.0,2266.5631350114413,0.0,2266.5631350114413,99.52326813363797,0.0,99.52326813363797,2000.0,structural
NGC4010,5.24,104.0,5.7,0.06352169138953348,1933.0526145038168,24.244920377684533,1957.2975348815014,100.64390542899257,11.271352304806507,101.27309160275037,2000.0,structural
NGC4010,6.11,115.0,5.1,0.21580616954031906,1699.6373977086741,70.64031736180655,1770.2777150704808,101.9057628399886,20.77528192541892,104.00190786269566,2000.0,structural
NGC4010,6.98,127.0,5.1,0.34177726078146997,1531.9200286532948,97.93044721532091,1629.8504758686158,103.40600466123811,26.144875627222632,106.66000338253762,2000.0,structural
NGC4010,7.85,129.0,5.1,0.3464532383909514,1395.9356050955416,88.26834099132519,1484.2039460868668,104.68091755425151,26.323116775600543,107.93980256041746,2000.0,structural
NGC4010,8.72,127.0,5.1,0.34289178175428603,1224.2733256880736,78.64490407208395,1302.9182297601576,103.32310196659797,26.187469589644817,106.59008848625925,2000.0,structural
NGC4010,9.6,124.0,5.1,0.35595758507024283,1040.2297604166667,74.15783022296726,1114.387590639634,99.93100469824168,26.68173851420641,103.43172081204338,2000.0,structural
NGC4010,10.47,122.0,3.9,0.383677390692361,886.0899044890162,73.29081006539847,959.3807145544147,96.31905989989728,27.70116931439397,100.223331023194,2000.0,structural
