galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC6674,2.5,206.0,75.0,0.0,17807.61316,0.0,17807.61316,210.99533857410216,0.0,210.99533857410216,2000.0,structural
NGC6674,7.49,285.0,8.0,0.2950440813056479,7676.3208811749,78.78346630324377,7755.104347478144,239.78249185459725,24.291730333825456,241.00981632002316,2000.0,structural
NGC6674,12.54,291.0,7.0,0.2857371054501171,4840.945079744816,45.57210613239508,4886.517185877211,246.38476271880126,23.90552678566683,247.54176518498898,2000.0,structural
NGC6674,17.45,274.0,5.0,0.2923781265694858,3056.5470830945565,33.510386999368,3090.0574700939246,230.94749749672545,24.181733873710783,232.2100403796937,2000.0,structural
NGC6674,22.47,266.0,4.0,0.3556067802338954,2046.1612016021363,31.65169383479265,2077.812895436929,214.4230449368724,26.668587522922746,216.07511601400978,2000.0,structural
NGC6674,27.48,255.0,2.0,0.39050296578395655,1459.7883915574964,28.420885428235554,1488.209276985732,200.287256209675,27.94648334885649,202.22757213487955,2000.0,structural
NGC6674,32.5,250.0,2.0,0.46268262075558214,1058.8029784615383,28.47277666188198,1087.2757551234201,185.50228246574216,30.419816592332772,187.97995116903067,2000.0,structural
NGC6674,37.51,242.0,2.0,0.5082317817274966,796.4537696614237,27.098468767128587,823.5522384285523,172.84380492224764,31.882025711284303,175.75962125430004,2000.0,structural
NGC6674,42.42,237.0,2.0,0.551528084781314,626.1500518623291,26.003210032122297,652.1532618944514,162.976333251181,33.21228943572888,166.3260092996962,2000.0,structural
NGC6674,47.44,235.0,2.0,0.6036074809437862,500.4054426644182,25.447195655302966,525.8526383197212,154.0754172475285,34.744999091776826,157.94444960772623,2000.0,structural
NGC6674,52.45,236.0,2.0,0.666759373707255,404.21407244995225,25.424570970724687,429.63864342067694,145.60572825270302,36.51737596562094,150.11511198881513,2000.0,structural
NGC6674,57.47,242.0,2.0,0.7317227628540985,340.1603862884984,25.464512366594693,365.6248986550931,139.81780072651694,38.25500654434916,144.95676226278027,2000.0,structural
NGC6674,62.48,246.0,2.0,0.7847848971789153,289.2087339948784,25.121155479478727,314.3298894743571,134.42381373848906,39.61779643490827,140.14039922291443,2000.0,structural
NGC6674,67.4,242.0,4.0,0.8096935438784284,245.94034569732938,24.02651465514624,269.96686035247563,128.74928854172362,40.24160891113645,134.89168390881946,2000.0,structural
NGC6674,72.41,242.0,5.0,0.8499960405286984,209.66510979146528,23.47731088326746,233.14242067473273,123.21465253775624,41.23096022478008,129.93014538996482,2000.0,structural
