galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC03580,0.11,56.2,28.5,0.35447173159829565,18688.693636363638,6444.940574514467,25133.634210878103,45.34044882883274,26.625992248113334,52.58041235285809,2000.0,structural
UGC03580,0.23,64.6,22.7,0.0,26691.01347826087,0.0,26691.01347826087,78.35134395784159,0.0,78.35134395784159,2000.0,structural
UGC03580,0.34,70.2,17.2,0.0,26231.88382352941,0.0,26231.88382352941,94.43961298099437,0.0,94.43961298099437,2000.0,structural
UGC03580,0.46,71.6,11.7,0.0,23425.037826086962,0.0,23425.037826086962,103.80518965832104,0.0,103.80518965832104,2000.0,structural
UGC03580,0.57,71.0,11.3,0.0,20180.206491228073,0.0,20180.206491228073,107.25072354068294,0.0,107.25072354068294,2000.0,structural
UGC03580,0.69,69.0,9.37,0.0,17765.858115942032,0.0,17765.858115942032,110.7178490578642,0.0,110.7178490578642,2000.0,structural
UGC03580,0.8,67.7,6.23,0.0,16258.685124999998,0.0,16258.685124999998,114.0480078738774,0.0,114.0480078738774,2000.0,structural
UGC03580,0.92,66.9,4.0,0.0,14868.381847826087,0.0,14868.381847826087,116.95687795080715,0.0,116.95687795080715,2000.0,structural
UGC03580,1.03,66.6,3.1,0.0,13908.845145631067,0.0,13908.845145631067,119.69173112625616,0.0,119.69173112625616,2000.0,structural
UGC03580,1.14,66.8,3.02,0.0,12889.090789473685,0.0,12889.090789473685,121.21700994497431,0.0,121.21700994497431,2000.0,structural
UGC03580,1.26,67.4,3.09,0.0,11859.923015873017,0.0,11859.923015873017,122.24362151049027,0.0,122.24362151049027,2000.0,structural
UGC03580,1.37,68.3,2.71,0.0,10958.337737226277,0.0,10958.337737226277,122.52723248323207,0.0,122.52723248323207,2000.0,structural
UGC03580,1.49,69.6,2.75,0.0,10021.917382550335,0.0,10021.917382550335,122.19925081603405,0.0,122.19925081603405,2000.0,structural
UGC03580,1.61,71.2,2.61,0.0,9215.279813664596,0.0,9215.279813664596,121.80558484732956,0.0,121.80558484732956,2000.0,structural
UGC03580,1.71,72.9,4.09,0.0,8624.600058479531,0.0,8624.600058479531,121.44161601362194,0.0,121.44161601362194,2000.0,structural
UGC03580,1.83,74.9,6.17,0.0,7983.62218579235,0.0,7983.62218579235,120.87195125420952,0.0,120.87195125420952,2000.0,structural
UGC03580,1.94,77.0,7.74,0.0,7438.728762886598,0.0,7438.728762886598,120.12965412420033,0.0,120.12965412420033,2000.0,structural
UGC03580,2.06,79.2,5.36,0.0,6911.367912621359,0.0,6911.367912621359,119.32065160733912,0.0,119.32065160733912,2000.0,structural
UGC03580,2.18,81.4,6.34,0.0,6462.521697247706,0.0,6462.521697247706,118.69413338493187,0.0,118.69413338493187,2000.0,structural
UGC03580,2.29,83.6,2.03,0.0,6132.546812227075,0.0,6132.546812227075,118.50541000308804,0.0,118.50541000308804,2000.0,structural
UGC03580,2.4,85.7,1.94,0.0,5852.042166666668,0.0,5852.042166666668,118.51118596993282,0.0,118.51118596993282,2000.0,structural
UGC03580,2.52,87.8,1.7,0.0,5575.277023809524,0.0,5575.277023809524,118.53142241616777,0.0,118.53142241616777,2000.0,structural
UGC03580,2.63,89.7,2.16,0.0,5333.579543726236,0.0,5333.579543726236,118.43696298031287,0.0,118.43696298031287,2000.0,structural
UGC03580,2.75,91.4,1.88,0.0,5067.5679272727275,0.0,5067.5679272727275,118.05003939008238,0.0,118.05003939008238,2000.0,structural
UGC03580,2.86,92.8,3.36,0.0,4830.657167832167,0.0,4830.657167832167,117.5401186829416,0.0,117.5401186829416,2000.0,structural
UGC03580,2.98,94.1,1.4,0.0,4584.196979865772,0.0,4584.196979865772,116.87988278570441,0.0,116.87988278570441,2000.0,structural
UGC03580,3.09,95.2,5.51,0.0,4366.339190938511,0.0,4366.339190938511,116.15501754121514,0.0,116.15501754121514,2000.0,structural
UGC03580,3.2,96.1,6.23,0.0,4160.68253125,0.0,4160.68253125,115.38710543210622,0.0,115.38710543210622,2000.0,structural
UGC03580,4.52,97.4,2.3,0.0,2482.0768584070797,0.0,2482.0768584070797,105.91972148754924,0.0,105.91972148754924,2000.0,structural
UGC03580,4.69,96.9,11.7,0.0,2344.7217484008524,0.0,2344.7217484008524,104.8653660652553,0.0,104.8653660652553,2000.0,structural
UGC03580,6.03,96.8,2.3,0.0,1572.7238142620233,0.0,1572.7238142620233,97.3833897541054,0.0,97.3833897541054,2000.0,structural
UGC03580,7.53,105.0,1.02,0.2355044681212757,1121.3609296148738,62.550987548811605,1183.9119171636855,91.89041190461603,21.70274029339501,94.41851903224575,2000.0,structural
UGC03580,8.58,110.0,7.12,0.3620245742923667,907.8072027972028,84.38801265556332,992.1952154527661,88.2552310064395,26.90816137503143,92.2661094258598,2000.0,structural
UGC03580,8.7,110.0,5.26,0.3669259628523503,888.8394827586206,84.35079605801158,973.1902788166323,87.93692910262445,27.08970146946438,92.01497392112167,2000.0,structural
UGC03580,8.82,110.0,5.16,0.37205180146827804,870.1098526077097,84.36548786128753,954.4753404689973,87.60347538768083,27.278262461831325,91.7522343212227,2000.0,structural
UGC03580,9.03,111.0,0.82,0.39305954190520137,838.4912181616834,87.05637694467362,925.547595106357,87.01480161443799,28.037815246741367,91.42042870064876,2000.0,structural
UGC03580,9.05,111.0,7.81,0.3940791795885782,835.3413591160221,87.08932145603937,922.4306805720614,86.94733635943082,28.07415820959119,91.36737743405551,2000.0,structural
UGC03580,10.53,112.0,1.43,0.4574338914977883,661.5258309591643,86.88203067384394,748.4078616330082,83.4617696912784,30.24678136588382,88.77350270770877,2000.0,structural
UGC03580,12.07,112.0,1.21,0.49948029037599334,538.1363545981773,82.76392549726484,620.9002800954421,80.59346003243688,31.606337667499325,86.56943098318243,2000.0,structural
UGC03580,13.58,114.0,1.35,0.5618079560885741,444.2651840942562,82.74049426930401,527.0056783635603,77.67316911263502,33.52038054940827,84.59750062606547,2000.0,structural
UGC03580,15.09,118.0,1.36,0.6373903645108536,371.9650231941684,84.4785108695631,456.4435340637315,74.91963827995968,35.704071602853745,82.992366691291,2000.0,structural
UGC03580,16.6,122.0,1.44,0.7047599250187329,316.29778313253007,84.91083433960635,401.20861747213644,72.460632070111,37.54357268611321,81.60920934574398,2000.0,structural
UGC03580,18.11,125.0,1.64,0.7573527403231741,273.02445610160134,83.63917618146594,356.6636322830673,70.31694603721068,38.91921736939668,80.36901380909404,2000.0,structural
UGC03580,19.62,128.0,1.97,0.8064312562337795,238.03352191641181,82.20502102281137,320.2385429392232,68.33899106659389,40.16045956494471,79.26588302963363,2000.0,structural
UGC03580,21.02,131.0,1.81,0.8526861900273438,210.39365842055184,81.13094101116498,291.5245994317168,66.50168945222369,41.29615454318583,78.28056642650644,2000.0,structural
UGC03580,24.04,127.0,1.93,0.8894918763925412,159.3498294509151,74.00098805262407,233.3508175035392,61.89321368292326,42.17800081541422,74.89828871733373,2000.0,structural
UGC03580,27.06,124.0,1.92,0.9242147627858978,124.839977827051,68.30855600782688,193.14853383487787,58.122025085160274,42.993366064682526,72.2952233938854,2000.0,structural
