galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC4183,0.87,47.1,8.2,0.30931120370240844,1769.8340229885055,711.0602383963412,2480.8942613848467,39.23971967280092,24.872121087772488,46.458347015416045,2000.0,structural
NGC4183,1.74,65.9,6.6,0.45711020740161995,1386.7222988505748,525.414031496115,1912.1363303466896,49.12124591253768,30.23607803276146,57.68116863243358,2000.0,structural
NGC4183,2.61,76.1,5.6,0.4291612986548622,1289.3250957854405,328.85923268571815,1618.1843284711586,58.009813824903794,29.297143159525373,64.9881612088673,2000.0,structural
NGC4183,3.5,85.7,5.6,0.5104665126944049,1066.3628857142858,291.69515011108854,1358.0580358253742,61.092308026461076,31.952042585550146,68.94347775815207,2000.0,structural
NGC4183,4.37,96.6,5.2,0.5280376456032038,1052.5923340961099,241.66482636302229,1294.2571604591321,67.8220355046942,32.497312061252195,75.20574307329466,2000.0,structural
NGC4183,5.24,99.3,5.2,0.4856616328822496,997.3734732824429,185.3670354512403,1182.740508733683,72.29271747555214,31.166059516154736,78.72458488785126,2000.0,structural
NGC4183,6.11,103.0,5.2,0.4614691044377704,957.8858428805236,151.0537166735746,1108.9395595540982,76.5028267451602,30.379898105088188,82.3141586173092,2000.0,structural
NGC4183,6.98,107.0,5.2,0.44454371636661666,930.0426934097419,127.37642302768384,1057.4191164374258,80.57107421401305,29.817569195580536,85.9114976748353,2000.0,structural
NGC4183,7.85,111.0,5.2,0.4329565097341413,906.5673630573248,110.30739101506786,1016.8747540723926,84.3596692738894,29.426400042619598,89.34465187949574,2000.0,structural
NGC4183,8.72,114.0,6.1,0.4154364130285327,884.8669036697248,95.28358096984694,980.1504846395718,87.84098929315402,28.824864718799034,92.44951176754297,2000.0,structural
NGC4183,9.6,115.0,6.1,0.4423760459728048,783.8363854166668,92.16167624433433,875.9980616610011,86.74577396046449,29.744782600409263,91.70376978044911,2000.0,structural
NGC4183,10.47,111.0,5.6,0.44184616285052675,670.1451766953198,84.40232337163835,754.5475000669582,83.76407344440693,29.72696294109194,88.8825760523459,2000.0,structural
NGC4183,11.35,110.0,5.6,0.45274771200729735,596.5315418502204,79.77933251229909,676.3108743625195,82.28385625382418,30.09145101211629,87.61351735899316,2000.0,structural
NGC4183,12.31,111.0,5.2,0.5231726306155956,497.57615759545087,84.99961504721293,582.5757726426638,78.263417380025,32.34726049035979,84.68475518788014,2000.0,structural
NGC4183,13.12,109.0,4.8,0.5483810676368561,430.6369283536587,83.5946749446427,514.2316032983014,75.16619253361182,33.117399283061346,82.13841144844301,2000.0,structural
NGC4183,14.05,108.0,4.4,0.5740558347564411,376.91839145907466,81.71613306141509,458.6345245204898,72.77158373980876,33.88379656285408,80.27337709049546,2000.0,structural
NGC4183,14.98,109.0,5.2,0.6040888538231939,340.6278838451268,80.65271746638102,421.28060131150784,71.43252550484269,34.75885078143965,79.44043937218869,2000.0,structural
NGC4183,16.03,111.0,5.3,0.6542274578457812,299.87398627573293,81.62538463453289,381.49937091026584,69.33238781406565,36.172571317112116,78.20124625408192,2000.0,structural
NGC4183,16.95,110.0,4.9,0.6789108349665474,265.26571091445425,80.10747315239497,345.3731840668492,67.05411098508428,36.84863185971895,76.51193024576686,2000.0,structural
NGC4183,17.88,109.0,4.9,0.6838530863092471,244.49289709172263,76.49363381535204,320.98653090707467,66.11756952580758,36.98251171322054,75.75776641783003,2000.0,structural
NGC4183,18.93,110.0,5.3,0.7194656071844698,218.8207712625462,76.01327070094769,294.83404196349386,64.36052516877095,37.9332468208159,74.7074856648846,2000.0,structural
NGC4183,19.97,112.0,10.2,0.7650035076527176,195.5979619429144,76.61527367578545,272.21323561869985,62.498730387104665,39.11530410600735,73.72990109382648,2000.0,structural
NGC4183,21.02,113.0,11.5,0.7942159155812168,177.76590865842056,75.56764182504442,253.333550483465,61.12805738774953,39.85513556823554,72.97308566288282,2000.0,structural
