galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC07399,0.61,47.3,2.77,0.5686359609900341,1681.7254098360656,1864.3801999673249,3546.1056098033905,32.02893223321689,33.72346248504249,46.50940143648452,2000.0,structural
UGC07399,1.22,70.4,3.27,0.7504965703949434,1304.145,1230.3222465490876,2534.4672465490876,39.888054602850715,38.7426527330007,55.60620505653921,2000.0,structural
UGC07399,1.84,83.7,2.5,0.9102456035730787,863.2322826086955,989.3973951881289,1852.6296777968246,39.8540763285263,42.66721466355822,58.385260187363706,2000.0,structural
UGC07399,2.45,89.1,2.45,0.9491169838452098,672.9101224489796,774.7893745675182,1447.6994970164978,40.6033225241482,43.56872694594621,59.55555194682037,2000.0,structural
UGC07399,3.07,91.7,2.48,0.9592247138287622,555.8969381107491,624.9020936995194,1180.7990318102684,41.311059052026245,43.800107621529015,60.208413263077475,2000.0,structural
UGC07399,3.68,95.1,3.01,1.0032909091423123,451.0184782608696,545.2667984469089,996.2852767077784,40.74000490917987,44.79488607290596,60.55022558409361,2000.0,structural
UGC07399,4.3,96.9,3.62,1.0335880082328157,373.79516279069765,480.73860848037947,854.5337712710771,40.091385608382254,45.46620741238081,60.61761473751364,2000.0,structural
UGC07399,4.91,100.0,3.9,1.0586149609426037,329.1008553971486,431.20772339820917,760.3085787953578,40.19807458075573,46.01336677407129,61.09922357841552,2000.0,structural
UGC07399,5.52,103.0,4.82,1.0761591767354148,298.23596014492756,389.91274519399093,688.1487053389185,40.57416049655248,46.39308519026116,61.63262815644673,2000.0,structural
UGC07399,6.13,106.0,4.97,1.108791311503484,263.76916802610117,361.75899233392624,625.5281603600274,40.21075726717914,47.09121598564819,61.92323976510732,2000.0,structural
