galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC0289,1.5,164.0,28.2,0.0,21382.534733333337,0.0,21382.534733333337,179.0916025390359,0.0,179.0916025390359,2000.0,structural
NGC0289,2.52,194.0,32.0,0.0,20368.860992063495,0.0,20368.860992063495,226.56021208499962,0.0,226.56021208499962,2000.0,structural
NGC0289,3.46,175.0,25.2,0.0,13479.232658959536,0.0,13479.232658959536,215.95866502643509,0.0,215.95866502643509,2000.0,structural
NGC0289,4.32,185.0,31.5,0.0,11285.745925925927,0.0,11285.745925925927,220.8040361949935,0.0,220.8040361949935,2000.0,structural
NGC0289,5.43,175.0,27.9,0.0,9055.093112338858,0.0,9055.093112338858,221.74119058037007,0.0,221.74119058037007,2000.0,structural
NGC0289,6.38,167.0,27.2,0.0,7019.487852664578,0.0,7019.487852664578,211.6230906588409,0.0,211.6230906588409,2000.0,structural
NGC0289,7.57,176.0,7.18,0.0,5189.1784015852045,0.0,5189.1784015852045,198.1970749027341,0.0,198.1970749027341,2000.0,structural
NGC0289,10.6,185.0,4.29,0.1332195699554295,2799.3662830188678,25.135767916118777,2824.5020509349865,172.25934691621237,16.322963576227785,173.0309849128498,2000.0,structural
NGC0289,13.57,183.0,4.22,0.2828338673096501,1776.0991893883565,41.68516835809139,1817.784357746448,155.24711269456833,23.783770403771143,157.05837683682873,2000.0,structural
NGC0289,16.64,172.0,4.33,0.32637593758171657,1204.8368389423074,39.22787711318709,1244.0647160554945,141.59267283302478,25.549009279489354,143.8792440735057,2000.0,structural
NGC0289,19.71,161.0,4.24,0.31145289500954954,910.0857483510908,31.60354084318108,941.689289194272,133.93203537615636,24.95808065575354,136.23764490778274,2000.0,structural
NGC0289,22.68,156.0,5.08,0.31601710985333153,737.8330555555555,27.86747000470296,765.7005255602584,129.36017045443313,25.140290764163073,131.78045348118462,2000.0,structural
NGC0289,25.75,159.0,6.49,0.396668255121696,600.0253825242718,30.80918486382105,630.8345673880929,124.3006580835355,28.166229961487428,127.45191293285241,2000.0,structural
NGC0289,28.72,173.0,6.97,0.5476228423595384,496.2340981894151,38.13529542893721,534.3693936183523,119.3810843475632,33.09449629045707,123.88336847502605,2000.0,structural
NGC0289,31.79,177.0,6.57,0.5903513862906208,434.2262409562756,37.14069747031273,471.3669384265883,117.49064728734795,34.36135580243075,122.41223375374392,2000.0,structural
NGC0289,34.77,179.0,4.47,0.6118909403807934,389.9998993385102,35.19648779872265,425.1963871372329,116.4486861239748,34.98259396845218,121.58979554535647,2000.0,structural
NGC0289,37.84,181.0,4.26,0.6446891745769513,344.1128646934461,34.07448068588537,378.1873453793315,114.11060774529247,35.907914853885664,119.62695828764478,2000.0,structural
NGC0289,40.81,182.0,4.26,0.6692861989366643,307.4258515069835,32.800107764600064,340.2259592715836,112.0091469479167,36.58650568000897,117.83302337576391,2000.0,structural
NGC0289,43.88,182.0,4.83,0.6952773938295382,271.4520373746581,31.689945024135742,303.14198239879386,109.13897287403799,37.290143304351574,115.33373395351022,2000.0,structural
NGC0289,46.85,180.0,5.5,0.711025373840303,240.8707897545358,30.353271028401405,271.2240607829372,106.22992280897131,37.71008814204239,112.72465235111888,2000.0,structural
NGC0289,49.92,177.0,8.5,0.7207938872485133,214.26061698717947,28.877960226302616,243.13857721348208,103.42093598493489,37.96824692420005,110.1702218137779,2000.0,structural
NGC0289,52.99,175.0,11.0,0.7328934786664395,192.45314587658046,27.661576850969595,220.11472272755006,100.98560392451985,38.28559725710021,107.99944054175873,2000.0,structural
NGC0289,55.96,172.0,11.6,0.7370390837820758,174.53909399571123,26.341639877844027,200.88073387355524,98.82918445479554,38.39372562755732,106.02493040584442,2000.0,structural
NGC0289,59.03,168.0,12.6,0.7409212823759463,156.5878519396917,25.103211329017324,181.691063268709,96.14250308786431,38.494708269473776,103.56265477840887,2000.0,structural
NGC0289,62.0,158.0,5.38,0.7141518713629427,139.34771935483872,23.037157140740085,162.3848764955788,92.94922592469504,37.79290598413789,100.33873799647813,2000.0,structural
NGC0289,65.07,158.0,6.5,0.7463997276349248,124.21966036575998,22.941439300289684,147.16109966604967,89.9053574599423,38.636763001962905,97.85587746921414,2000.0,structural
NGC0289,68.05,166.0,15.5,0.819001206082866,112.32978839088905,24.070571817277475,136.40036020816652,87.43021274136304,40.472242489955164,96.34336776429258,2000.0,structural
NGC0289,71.12,165.0,8.75,0.8386571071794595,101.73640607424072,23.584283104034295,125.32068917827502,85.06170231073442,40.955026728826816,94.40766607833773,2000.0,structural
