galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
UGC12732,0.96,34.2,3.32,0.6831824593469156,448.89427083333334,1423.2967903060742,1872.1910611394076,20.75905826380378,36.964373641302664,42.39461544458012,2000.0,structural
UGC12732,1.92,49.5,4.6,0.6458327812880751,506.1041666666667,672.7424805084116,1178.8466471750783,31.172423710709438,35.93974906111825,47.575051892521884,2000.0,structural
UGC12732,2.88,59.9,4.38,0.7691785994574818,384.53680555555553,534.1518051788069,918.6886107343623,33.27861174989125,39.22189693162435,51.43756602829262,2000.0,structural
UGC12732,3.84,65.3,4.31,0.7721862900193432,340.5708333333333,402.1803593850746,742.751192718408,36.16340691914964,39.29850607896802,53.40566056176711,2000.0,structural
UGC12732,4.8,69.8,3.83,0.8252874543770976,277.7434166666667,343.869772657124,621.6131893237907,36.51257865448564,40.62726804443285,54.623651550900505,2000.0,structural
UGC12732,5.76,73.8,3.45,0.8475596184764255,246.43960069444444,294.2915341932033,540.7311348876477,37.67614762684741,41.17182576657065,55.808703057434066,2000.0,structural
UGC12732,6.72,76.2,3.24,0.8372683969252741,230.33547619047621,249.18702289442683,479.5224990849031,39.342780786314535,40.921104504284195,56.76610955359323,2000.0,structural
UGC12732,7.68,79.3,3.19,0.8987652274626291,190.4852083333333,234.05344465172635,424.5386529850597,38.24822087365633,42.397293014121296,57.100410286838205,2000.0,structural
UGC12732,8.64,80.3,3.31,0.8955983858243294,174.85209490740738,207.3144411630392,382.16653607044657,38.86800869609864,42.322532670536845,57.462325672118936,2000.0,structural
UGC12732,9.6,81.9,3.69,0.9072144524968022,159.49504166666668,189.0030109368338,348.49805260350047,39.12994249931886,42.59611373110937,57.841000207410005,2000.0,structural
UGC12732,10.6,84.0,3.89,0.9192954477144385,147.87887735849057,173.4519712668752,321.3308486253658,39.59186911475638,42.87879307336993,58.3618625082243,2000.0,structural
UGC12732,11.5,85.6,3.67,0.9016800644123092,147.26195652173914,156.813924245619,304.07588076735817,41.15230856221799,42.46598790590675,59.13436081352887,2000.0,structural
UGC12732,12.5,87.9,3.43,0.8756563236243937,151.4,140.105011779903,291.50501177990304,43.502873468312416,41.848687521220874,60.3640012528062,2000.0,structural
UGC12732,13.4,90.8,3.36,0.8630854937058509,154.96164925373134,128.81873040385832,283.78037965758966,45.56847704279791,41.547213954869484,61.665688088366466,2000.0,structural
UGC12732,14.4,95.5,3.18,0.8674029044859056,157.99834027777774,120.47262562304245,278.4709659008202,47.69880606472241,41.65100009569772,63.324417952096574,2000.0,structural
UGC12732,15.4,98.0,3.18,0.8662396852868979,155.97616233766234,112.49866042686985,268.4748227645322,49.010538662618266,41.62306296482511,64.30017317685696,2000.0,structural
