galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta,beta_mode
NGC3917,0.87,24.3,3.9,0.0,1460.0110344827588,0.0,1460.0110344827588,35.64,0.0,35.64,2000.0,structural
NGC3917,1.74,49.6,3.9,0.08138836938636905,1298.8802298850574,93.54984986938972,1392.430079754447,47.54,12.758398754261371,49.2222341911939,2000.0,structural
NGC3917,2.61,73.6,5.2,0.32913983804365116,1401.0041762452108,252.2144352824913,1653.2186115277023,60.47,25.656961552126592,65.68790281389187,2000.0,structural
NGC3917,3.5,101.0,4.4,0.47659470679027216,1568.3150857142857,272.3398324515841,1840.6549181658697,74.08847953629498,30.87376578230366,80.26389109419343,2000.0,structural
NGC3917,4.37,107.0,3.5,0.3584590810678846,1695.329633867277,164.0544993445696,1859.3841332118466,86.0731694548307,26.775327488861254,90.14160339230587,2000.0,structural
NGC3917,5.24,115.0,3.5,0.2870191134144771,1806.1437022900761,109.54927992918972,1915.6929822192658,97.28408400144393,23.95909486664624,100.19097377922301,2000.0,structural
NGC3917,6.11,123.0,3.9,0.27283490501094226,1806.0864157119474,89.30766121471103,1895.3940769266585,105.04850308309966,23.35957640929913,107.61439406520805,2000.0,structural
NGC3917,6.98,130.0,3.9,0.299383040024268,1703.70664756447,85.78310602414557,1789.4897535886155,109.04986198982556,24.469697179338695,111.76152504349848,2000.0,structural
NGC3917,7.85,134.0,3.5,0.31309317712477286,1579.3011464968154,79.7689623247829,1659.0701088215983,111.3441242275496,25.023715836173206,114.12142811168087,2000.0,structural
NGC3917,8.72,136.0,3.9,0.34119781943212674,1407.3666628440367,78.25638060369879,1485.6230434477354,110.78013043863056,26.122703513691945,113.8184209118377,2000.0,structural
NGC3917,9.6,137.0,4.0,0.34646457626885974,1287.4145208333334,72.18012005601244,1359.5946408893458,111.17184625614527,26.323547491508805,114.24582509894057,2000.0,structural
NGC3917,10.47,136.0,3.5,0.34991897085998025,1157.4616427889205,66.8422102884394,1224.30385307736,110.08461927081366,26.45445031974697,113.21864396697198,2000.0,structural
NGC3917,11.35,137.0,3.5,0.3826847366692368,1032.282731277533,67.43343377431486,1099.7161650518478,108.24236231716306,27.66531173398329,111.72188001165426,2000.0,structural
NGC3917,12.19,137.0,3.5,0.4123753839365808,918.5211894995899,67.65797931691236,986.1791688165023,105.81480661986771,28.718474330527407,109.64271096554099,2000.0,structural
NGC3917,13.12,137.0,5.0,0.4621169490163608,788.365762195122,70.44465686225013,858.8104190573721,101.70230479197608,30.401215403873604,106.14891755469162,2000.0,structural
NGC3917,13.94,138.0,5.0,0.510259695041711,694.4821879483503,73.20799068030287,767.6901786286531,98.39248802627161,31.945569177640614,103.4485431994256,2000.0,structural
NGC3917,14.86,137.0,7.5,0.5549290530667055,593.6492934051143,74.68762490803573,668.3369183131501,93.92352474220715,33.314532956855494,99.65684425132783,2000.0,structural
