galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC05986,0.63,29.5,2.53,-2.22,32.45,0.0,1381.3492063492063,32.52584971987665,-3.0258497198766534,3.0258497198766534,-0.1025711769449713
UGC05986,1.26,50.8,3.76,-8.54,43.44,0.0,2048.126984126984,44.66015947589082,6.139840524109175,6.139840524109175,0.120863002443094
UGC05986,1.88,68.2,2.58,-2.13,53.72,0.0,2474.0638297872347,55.22637624167089,12.973623758329111,12.973623758329111,0.1902290873655295
UGC05986,2.51,84.3,2.28,8.88,65.57,0.0,2831.2709163346617,69.03226732965551,15.267732670344486,15.267732670344486,0.18111189407288833
UGC05986,3.13,95.3,2.01,11.55,69.99,0.0,2901.6261980830673,75.75486067250613,19.54513932749387,19.54513932749387,0.20509065401357682
UGC05986,3.77,106.0,3.58,16.04,70.54,0.0,2980.371352785146,80.01516274465015,25.984837255349845,25.984837255349845,0.245139974107074
UGC05986,4.39,112.0,4.25,20.82,71.78,0.0,2857.4031890660594,85.46112509428,26.538874905719993,26.538874905719993,0.2369542402296428
UGC05986,5.02,115.0,3.18,24.3,71.41,0.0,2634.4621513944226,89.43704910871685,25.56295089128315,25.56295089128315,0.2222865294894187
UGC05986,5.65,116.0,2.32,25.4,67.79,0.0,2381.592920353982,90.32936094683387,25.670639053166127,25.670639053166127,0.2212986125272942
UGC05986,6.28,116.0,2.01,24.6,64.52,0.0,2142.6751592356686,91.15088351209701,24.84911648790299,24.84911648790299,0.21421652144743958
UGC05986,6.9,116.0,2.28,25.5,61.11,0.0,1950.1449275362318,92.39548293555222,23.604517064447776,23.604517064447776,0.20348721607282566
UGC05986,7.54,114.0,3.05,25.7,56.38,0.0,1723.6074270557028,92.78412530419855,21.215874695801446,21.215874695801446,0.1861041639982583
UGC05986,8.16,112.0,3.69,24.6,53.17,0.0,1537.2549019607843,93.66707061085597,18.332929389144027,18.332929389144027,0.16368686954592881
UGC05986,8.79,109.0,5.1,24.9,50.65,0.0,1351.6496018202504,95.22396418161198,13.776035818388024,13.776035818388024,0.12638564970998187
UGC05986,9.41,107.0,6.39,27.79,48.55,0.0,1216.6843783209351,97.45614929545513,9.543850704544866,9.543850704544866,0.08919486639761556
