galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
ESO563-G021,0.45,18.9,9.78,0.0,65.19,0.0,793.7999999999998,65.19,-46.29,46.29,-2.4492063492063494
ESO563-G021,1.34,58.3,10.5,0.0,120.17,0.0,2536.4850746268653,120.17,-61.870000000000005,61.870000000000005,-1.0612349914236707
ESO563-G021,2.23,74.1,5.69,0.0,137.48,0.0,2462.2466367713,137.48,-63.379999999999995,63.379999999999995,-0.8553306342780027
ESO563-G021,3.12,119.0,4.27,0.0,146.18,0.0,4538.782051282051,146.18,-27.180000000000007,27.180000000000007,-0.22840336134453787
ESO563-G021,4.01,141.0,3.76,0.0,157.86,0.0,4957.85536159601,157.86,-16.860000000000014,16.860000000000014,-0.11957446808510648
ESO563-G021,4.9,195.0,4.54,0.0,175.79,0.0,7760.204081632653,176.93563447805835,18.064365521941653,18.064365521941653,0.0926377719073931
ESO563-G021,5.79,227.0,4.2,0.0,199.19,0.0,8899.65457685665,202.7551250093071,24.244874990692892,24.244874990692892,0.10680561669908763
ESO563-G021,6.69,246.0,4.24,0.0,217.87,0.0,9045.739910313901,224.00795606251626,21.992043937483743,21.992043937483743,0.08939855259139733
ESO563-G021,7.58,268.0,5.56,0.0,228.65,0.0,9475.461741424802,237.75758320310237,30.24241679689763,30.24241679689763,0.11284483879439414
ESO563-G021,8.47,283.0,2.96,0.0,241.76,0.0,9455.6080283353,254.006215217124,28.99378478287599,28.99378478287599,0.10245153633525085
ESO563-G021,10.23,291.0,9.81,0.0,260.94,0.0,8277.712609970675,277.9188534915821,13.081146508417874,13.081146508417874,0.04495239349971778
ESO563-G021,12.06,310.0,4.74,0.04,275.04,0.0,7968.49087893864,295.80578870053233,14.194211299467668,14.194211299467668,0.04578777838537957
ESO563-G021,13.44,310.0,20.4,0.4,277.98,0.0,7150.297619047619,301.8165448592332,8.183455140766796,8.183455140766796,0.02639824238957031
ESO563-G021,15.18,310.0,16.1,3.11,282.25,0.0,6330.698287220026,309.07425617662796,0.925743823372045,0.925743823372045,0.0029862703979743385
ESO563-G021,16.83,314.0,13.5,15.18,283.33,0.0,5858.348187759953,313.1523901882804,0.8476098117196216,0.8476098117196216,0.0026993943048395593
ESO563-G021,18.56,317.0,12.7,22.91,276.47,0.0,5414.2780172413795,310.62202036404983,6.377979635950169,6.377979635950169,0.02011980957712987
ESO563-G021,20.3,319.0,10.4,33.06,272.19,0.0,5012.857142857143,311.2898099697615,7.710190030238493,7.710190030238493,0.024169874702941987
ESO563-G021,21.94,318.0,10.8,33.62,273.0,0.0,4609.1157702825885,315.23860711129413,2.7613928887058705,2.7613928887058705,0.008683625436181983
ESO563-G021,23.68,317.0,9.3,39.67,271.34,0.0,4243.623310810811,317.54274480989966,-0.5427448098996592,0.5427448098996592,-0.0017121287378538145
ESO563-G021,25.41,317.0,7.23,44.98,261.62,0.0,3954.7028728846913,313.1035487255595,3.896451274440494,3.896451274440494,0.012291644398865912
ESO563-G021,27.06,312.0,8.39,46.29,252.97,0.0,3597.339246119734,309.2216713623675,2.7783286376325123,2.7783286376325123,0.008904899479591385
ESO563-G021,28.8,312.0,8.37,43.21,243.84,0.0,3380.0,304.7786336790744,7.221366320925597,7.221366320925597,0.02314540487476153
ESO563-G021,30.53,311.0,11.5,45.08,233.85,0.0,3168.0641991483785,300.8193374899396,10.180662510060415,10.180662510060415,0.03273524922849008
ESO563-G021,32.18,310.0,14.5,52.43,224.75,0.0,2986.3269111249224,298.6817362685693,11.318263731430704,11.318263731430704,0.0365105281659055
ESO563-G021,33.91,313.0,15.9,59.7,216.21,0.0,2889.0887643762903,297.6980706178617,15.301929382138326,15.301929382138326,0.04888795329756654
ESO563-G021,35.65,320.0,8.83,61.56,208.83,0.0,2872.3702664796633,297.11172728820975,22.88827271179025,22.88827271179025,0.07152585222434453
ESO563-G021,37.3,321.0,7.88,63.33,202.65,0.0,2762.4932975871316,297.5005214992374,23.49947850076262,23.49947850076262,0.07320709813321688
ESO563-G021,39.03,320.0,8.0,62.96,196.77,0.0,2623.6228542147064,297.95571353600184,22.044286463998162,22.044286463998162,0.06888839519999426
ESO563-G021,40.76,315.0,9.82,62.4,191.39,0.0,2434.3719332679098,298.64265765943395,16.35734234056605,16.35734234056605,0.0519280709224319
ESO563-G021,42.41,312.0,9.07,62.21,186.89,0.0,2295.3077104456497,299.64637881570764,12.353621184292365,12.353621184292365,0.039594939693244756
