galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
IC2574,0.85,10.3,0.2,0.0,9.59,0.0,124.81176470588238,9.59,0.7100000000000009,0.7100000000000009,0.06893203883495154
IC2574,1.14,12.9,2.7,0.0,11.99,0.0,145.97368421052633,12.030131481645551,0.8698685183544494,0.8698685183544494,0.0674316680894922
IC2574,1.42,16.4,1.8,0.94,13.83,0.0,189.40845070422534,13.984124907280577,2.4158750927194212,2.4158750927194212,0.14730945687313546
IC2574,1.71,18.6,2.1,3.44,15.27,0.0,202.31578947368425,15.900576598212277,2.6994234017877243,2.6994234017877243,0.14513029041869485
IC2574,1.99,19.8,2.0,5.14,16.76,0.0,197.00502512562815,17.87428574308991,1.9257142569100907,1.9257142569100907,0.09725829580353992
IC2574,2.28,26.1,0.6,5.82,17.77,0.0,298.7763157894737,19.276063906406172,6.823936093593829,6.823936093593829,0.2614534901760088
IC2574,2.55,27.7,2.7,6.87,18.7,0.0,300.89803921568625,20.828618840994697,6.871381159005303,6.871381159005303,0.2480643017691445
IC2574,2.84,29.7,2.6,7.58,19.36,0.0,310.5950704225352,22.08114986711959,7.618850132880411,7.618850132880411,0.2565269405010239
IC2574,3.13,33.0,3.4,8.21,19.89,0.0,347.9233226837061,23.276001878067746,9.723998121932254,9.723998121932254,0.29466660975552283
IC2574,3.41,34.8,1.2,8.78,20.19,0.0,355.1436950146627,24.315642239796556,10.48435776020344,10.48435776020344,0.3012746482817081
IC2574,3.7,35.0,0.9,8.64,20.15,0.0,331.08108108108104,24.85396408800954,10.14603591199046,10.14603591199046,0.28988674034258455
IC2574,3.98,39.0,10.2,7.98,20.39,0.0,382.1608040201005,25.520891455230657,13.479108544769343,13.479108544769343,0.34561816781459853
IC2574,4.26,35.9,5.4,7.97,21.28,0.0,302.537558685446,26.886974295983034,9.013025704016965,9.013025704016965,0.2510592118110575
IC2574,4.55,40.0,4.1,10.01,22.72,0.0,351.64835164835165,29.270357719651567,10.729642280348433,10.729642280348433,0.2682410570087108
IC2574,4.84,38.7,1.4,11.42,24.6,0.0,309.44008264462815,31.761916492493548,6.938083507506455,6.938083507506455,0.17927864360481796
IC2574,5.12,41.8,0.5,12.67,25.34,0.0,341.25781249999994,33.25824432287336,8.541755677126638,8.541755677126638,0.20434822194082866
IC2574,5.41,42.9,0.4,13.13,25.74,0.0,340.1866913123844,34.25448193563469,8.645518064365305,8.645518064365305,0.20152722760758288
IC2574,5.68,44.4,1.7,13.93,26.48,0.0,347.07042253521126,35.60352736009982,8.79647263990018,8.79647263990018,0.19811875315090496
IC2574,5.97,46.1,1.3,14.5,27.15,0.0,355.9815745393635,36.85563629760023,9.244363702399774,9.244363702399774,0.20052849679825974
IC2574,6.26,49.0,0.9,15.98,27.39,0.0,383.54632587859425,38.20415368830084,10.795846311699158,10.795846311699158,0.22032339411630936
IC2574,6.54,51.9,0.6,17.58,27.31,0.0,411.86697247706417,39.45576236340326,12.444237636596739,12.444237636596739,0.2397733648669892
IC2574,6.83,53.1,2.1,18.38,26.75,0.0,412.8272327964861,40.120960726285844,12.979039273714157,12.979039273714157,0.24442635167069976
IC2574,7.1,54.0,0.5,19.29,26.25,0.0,410.7042253521127,40.8683066147791,13.131693385220899,13.131693385220899,0.24317950713372036
IC2574,7.39,55.9,1.1,19.86,26.04,0.0,422.8430311231394,41.72961587380964,14.170384126190356,14.170384126190356,0.25349524376011373
IC2574,7.68,58.8,3.6,21.01,25.86,0.0,450.18749999999994,42.952080556630264,15.847919443369733,15.847919443369733,0.2695224395130907
IC2574,7.96,57.3,4.6,21.81,25.77,0.0,412.4736180904522,44.02382350287815,13.276176497121845,13.276176497121845,0.2316959249061404
IC2574,8.25,54.0,9.0,22.49,25.57,0.0,353.45454545454544,44.877544690701654,9.122455309298346,9.122455309298346,0.168934357579599
IC2574,8.52,63.8,12.0,22.38,25.47,0.0,477.7511737089202,45.44266113200013,18.357338867999864,18.357338867999864,0.2877325841379289
IC2574,8.81,60.5,6.2,22.6,25.41,0.0,415.4653802497162,46.332239737375936,14.167760262624064,14.167760262624064,0.23417785558056303
IC2574,9.1,61.0,5.7,22.95,25.38,0.0,408.9010989010989,47.21524523318303,13.784754766816967,13.784754766816967,0.22597958634126175
IC2574,9.38,66.0,1.3,23.63,25.51,0.0,464.39232409381657,48.37580327118398,17.624196728816017,17.624196728816017,0.2670332837699396
IC2574,9.67,65.2,3.4,24.89,25.74,0.0,439.6111685625646,49.92411487088332,15.27588512911668,15.27588512911668,0.23429271670424356
IC2574,9.96,67.1,4.7,25.8,24.84,0.0,452.04919678714845,50.71080308213247,16.389196917867523,16.389196917867523,0.24425032664482152
IC2574,10.23,67.5,9.3,27.17,23.97,0.0,445.38123167155425,51.736326720386835,15.763673279613165,15.763673279613165,0.23353590043871356
