galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
DDO161,0.6,16.0,3.53,6.82,12.59,0.0,426.6666666666667,14.318536936433135,1.6814630635668646,1.6814630635668646,0.10509144147292904
DDO161,0.73,16.6,4.83,8.12,14.22,0.0,377.4794520547946,16.39686032590721,0.20313967409279243,0.20313967409279243,0.01223732976462605
DDO161,0.85,18.6,2.5,9.3,15.27,0.0,407.0117647058824,17.90949865698815,0.690501343011853,0.690501343011853,0.03712372811891682
DDO161,0.98,20.0,7.58,10.41,17.04,0.0,408.16326530612247,20.003657700629148,-0.003657700629148053,0.003657700629148053,-0.00018288503145740264
DDO161,1.07,21.4,4.03,11.27,18.03,0.0,427.9999999999999,21.29714376160217,0.10285623839782687,0.10285623839782687,0.004806366280272284
DDO161,1.54,28.9,2.74,15.22,22.44,0.0,542.3441558441558,27.22076755283511,1.679232447164889,1.679232447164889,0.05810492896764322
DDO161,2.02,32.9,2.65,18.74,24.92,0.0,535.8465346534653,31.407736258283634,1.4922637417163642,1.4922637417163642,0.04535756053849132
DDO161,2.49,35.2,2.88,21.52,25.85,0.0,497.6064257028113,33.96812681777048,1.2318731822295206,1.2318731822295206,0.03499639722242956
DDO161,2.96,37.6,3.05,23.28,26.01,0.0,477.6216216216217,35.38210479647708,2.2178952035229216,2.2178952035229216,0.058986574561779824
DDO161,3.43,40.6,3.68,24.59,25.36,0.0,480.5714285714286,36.079949826755836,4.520050173244165,4.520050173244165,0.111331285055275
DDO161,3.9,42.7,3.25,25.62,25.01,0.0,467.5102564102565,36.974877210578065,5.725122789421938,5.725122789421938,0.13407781708248098
DDO161,4.37,45.5,2.99,26.35,24.48,0.0,473.74141876430207,37.69424318105678,7.805756818943223,7.805756818943223,0.17155509492182908
DDO161,4.86,48.9,1.96,27.08,23.7,0.0,492.0185185185185,38.4968420179789,10.4031579820211,10.4031579820211,0.21274351701474642
DDO161,5.34,51.5,1.53,27.81,22.69,0.0,496.6760299625468,39.358734418862326,12.141265581137674,12.141265581137674,0.23575272973082861
DDO161,5.81,53.0,1.86,28.4,21.59,0.0,483.4767641996558,40.19528280786458,12.80471719213542,12.80471719213542,0.24159843758746077
DDO161,6.28,55.0,1.48,28.98,20.86,0.0,481.68789808917194,41.32176204065219,13.678237959347811,13.678237959347811,0.24869523562450566
DDO161,6.75,57.6,0.99,29.57,20.11,0.0,491.52000000000004,42.55261634584863,15.047383654151375,15.047383654151375,0.26123929955123915
DDO161,7.22,59.7,1.19,30.3,19.38,0.0,493.6412742382272,43.98461160599743,15.715388394002574,15.715388394002574,0.2632393365829577
DDO161,7.69,60.5,1.26,31.18,18.7,0.0,475.9752925877763,45.556804443257235,14.943195556742765,14.943195556742765,0.2469949678800457
DDO161,8.16,61.8,1.33,32.06,18.06,0.0,468.0441176470588,47.1250418678239,14.674958132176094,14.674958132176094,0.23745886945268763
DDO161,8.64,62.9,1.35,32.64,17.47,0.0,457.917824074074,48.52557169191685,14.374428308083147,14.374428308083147,0.2285282719886033
DDO161,9.11,63.0,2.09,33.23,16.94,0.0,435.6750823271131,49.88927426666892,13.11072573333108,13.11072573333108,0.2081067576719219
DDO161,9.58,64.5,2.38,33.38,16.44,0.0,434.2640918580376,50.951473116576715,13.548526883423285,13.548526883423285,0.21005468036315172
DDO161,10.05,65.6,1.08,33.38,15.98,0.0,428.1950248756218,51.948203886765256,13.651796113234738,13.651796113234738,0.20810664806760273
DDO161,10.52,67.5,3.22,32.79,15.57,0.0,433.1036121673004,52.62671636214112,14.873283637858883,14.873283637858883,0.22034494278309455
DDO161,10.99,66.8,2.37,32.06,15.18,0.0,406.0272975432211,53.24156912991934,13.558430870080656,13.558430870080656,0.20297052200719545
DDO161,11.46,66.8,0.95,31.18,14.81,0.0,389.3752181500872,53.7504663738224,13.049533626177599,13.049533626177599,0.19535229979307783
DDO161,11.94,66.6,0.96,30.3,14.47,0.0,371.4874371859296,54.28644648848318,12.313553511516815,12.313553511516815,0.18488819086361585
DDO161,12.41,66.8,0.99,29.42,14.16,0.0,359.5680902497985,54.80563055098501,11.99436944901499,11.99436944901499,0.17955642887746992
DDO161,12.9,66.3,0.74,28.69,13.86,0.0,340.7511627906976,55.4401781603468,10.8598218396532,10.8598218396532,0.16379821779265763
DDO161,13.37,66.1,1.31,27.81,13.59,0.0,326.792071802543,55.939418022706896,10.160581977293099,10.160581977293099,0.15371530979263387
