galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0024,0.21,17.4,6.51,1.51,18.55,0.0,1441.7142857142856,18.6113567479644,-1.2113567479644018,1.2113567479644018,-0.06961820390600011
NGC0024,0.32,31.0,8.86,2.27,25.65,0.0,3003.125,25.811817119564175,5.188182880435825,5.188182880435825,0.167360738078575
NGC0024,0.43,36.1,8.16,3.03,29.58,0.0,3030.720930232558,29.915267603393723,6.184732396606279,6.184732396606279,0.1713222270528055
NGC0024,0.54,46.0,8.52,3.84,33.96,0.0,3918.5185185185182,34.54119867966957,11.45880132033043,11.45880132033043,0.2491043765289224
NGC0024,0.64,58.0,6.9,4.53,36.83,0.0,5256.25,37.81102933748956,20.188970662510442,20.188970662510442,0.34808570107776626
NGC0024,0.74,63.4,9.55,5.28,39.62,0.0,5431.8378378378375,41.12773379394817,22.27226620605183,22.27226620605183,0.3512975742279469
NGC0024,0.85,71.9,8.52,6.04,43.11,0.0,6081.89411764706,45.240587872632474,26.65941212736753,26.65941212736753,0.3707845914793815
NGC0024,0.96,76.4,6.82,6.8,46.75,0.0,6080.166666666668,49.52542231893619,26.87457768106382,26.87457768106382,0.3517614879720395
NGC0024,1.07,78.1,6.65,7.62,50.04,0.0,5700.570093457943,53.424190250847374,24.67580974915262,24.67580974915262,0.31595146925931655
NGC0024,1.17,80.5,6.14,8.31,52.76,0.0,5538.675213675214,56.64752676978706,23.852473230212937,23.852473230212937,0.2963040152821483
NGC0024,1.28,82.8,5.8,9.07,55.72,0.0,5356.124999999999,60.12017971544514,22.679820284554857,22.679820284554857,0.2739108730018703
NGC0024,1.38,85.6,6.48,9.82,58.31,0.0,5309.681159420289,63.16475820650978,22.435241793490214,22.435241793490214,0.26209394618563336
NGC0024,1.48,88.0,7.5,10.57,61.08,0.0,5232.4324324324325,66.35538385687968,21.644616143120317,21.644616143120317,0.2459615470809127
NGC0024,1.59,92.0,8.52,11.19,63.47,0.0,5323.270440251572,69.22401999411758,22.775980005882417,22.775980005882417,0.2475650000639393
NGC0024,1.7,92.4,8.52,11.92,65.59,0.0,5022.211764705882,71.84170252372999,20.558297476270013,20.558297476270013,0.22249239692932912
NGC0024,1.8,95.1,9.2,12.54,66.83,0.0,5024.449999999999,73.56916608467257,21.53083391532742,21.53083391532742,0.22640203906758594
NGC0024,1.91,96.5,8.52,13.26,68.03,0.0,4875.523560209424,75.3318280557126,21.168171944287394,21.168171944287394,0.21935929475945487
NGC0024,2.02,101.0,8.86,13.88,68.59,0.0,5050.0,76.53386504798773,24.46613495201227,24.46613495201227,0.24223895992091354
NGC0024,2.13,99.9,9.55,14.61,69.0,0.0,4685.450704225354,77.63679920024175,22.263200799758252,22.263200799758252,0.22285486286044295
NGC0024,2.23,103.0,8.18,15.23,69.17,0.0,4757.399103139013,78.45597665477048,24.54402334522952,24.54402334522952,0.2382914887886361
NGC0024,2.34,104.0,8.52,15.96,69.56,0.0,4622.222222222223,79.57459358933001,24.425406410669993,24.425406410669993,0.234859677025673
NGC0024,2.44,107.0,9.2,16.58,69.75,0.0,4692.213114754099,80.46355518271135,26.536444817288654,26.536444817288654,0.248004157170922
NGC0024,2.54,107.0,9.55,17.3,69.69,0.0,4507.48031496063,81.17680942348413,25.82319057651587,25.82319057651587,0.2413382296870642
NGC0024,2.65,106.0,11.2,17.92,69.65,0.0,4240.0,81.9267167366897,24.0732832633103,24.0732832633103,0.22710644588028586
NGC0024,2.76,107.0,11.2,18.55,69.52,0.0,4148.188405797102,82.59336333552281,24.40663666447719,24.40663666447719,0.22809940807922607
NGC0024,7.07,104.0,3.11,26.32,52.21,0.0,1529.8444130127298,94.05846941721333,9.941530582786669,9.941530582786669,0.09559164021910259
NGC0024,8.49,106.0,2.55,24.76,47.19,0.0,1323.439340400471,96.97510524578462,9.024894754215381,9.024894754215381,0.08514051654920171
NGC0024,9.91,109.0,4.95,22.59,43.11,0.0,1198.8900100908174,100.4699380171071,8.530061982892903,8.530061982892903,0.07825744938433855
NGC0024,11.27,110.0,2.83,20.52,40.05,0.0,1073.6468500443657,104.198584465838,5.801415534162004,5.801415534162004,0.052740141219654584
