galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
DDO168,0.41,15.0,4.1,10.41,8.28,0.0,548.7804878048781,13.301372109673498,1.6986278903265024,1.6986278903265024,0.11324185935510016
DDO168,0.82,23.4,1.3,18.08,12.66,0.0,667.7560975609756,22.16615181052916,1.2338481894708373,1.2338481894708373,0.05272855510559134
DDO168,1.24,29.2,1.5,20.09,15.11,0.0,687.6129032258065,25.429240043124715,3.7707599568752848,3.7707599568752848,0.12913561496148235
DDO168,1.64,36.2,1.1,20.2,15.99,0.0,799.0487804878051,26.61427842158493,9.585721578415072,9.585721578415072,0.26479893863025056
DDO168,2.06,44.0,1.1,22.0,16.89,0.0,939.8058252427185,29.617420519904474,14.382579480095526,14.382579480095526,0.3268768063658074
DDO168,2.47,52.1,1.2,22.63,17.03,0.0,1098.9514170040486,31.798304298275944,20.301695701724057,20.301695701724057,0.38966786375669976
DDO168,2.89,52.9,1.7,22.95,16.99,0.0,968.3079584775086,33.92624694327231,18.973753056727688,18.973753056727688,0.35867208046744214
DDO168,3.3,54.8,2.2,22.74,17.19,0.0,910.0121212121211,35.71728243310197,19.082717566898026,19.082717566898026,0.34822477311857714
DDO168,3.71,55.0,2.5,22.74,17.16,0.0,815.3638814016173,37.47673071771611,17.52326928228389,17.52326928228389,0.3186048960415253
DDO168,4.12,52.0,2.7,22.74,16.37,0.0,656.3106796116505,38.67402773462808,13.325972265371917,13.325972265371917,0.2562686974109984
