galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC1705,0.22,50.2,7.5,5.62,33.24,0.0,11454.727272727274,33.71174869389009,16.488251306109916,16.488251306109916,0.3284512212372493
NGC1705,0.66,62.2,7.51,13.36,44.88,0.0,5861.878787878788,48.180395042628284,14.019604957371719,14.019604957371719,0.2253955780927929
NGC1705,1.11,72.4,5.35,17.38,43.65,0.0,4722.306306306307,50.29061011608186,22.109389883918148,22.109389883918148,0.30537831331378656
NGC1705,1.55,73.2,3.31,17.38,39.37,0.0,3456.929032258065,49.25648433938717,23.94351566061283,23.94351566061283,0.32709720847831736
NGC1705,2.0,72.9,3.21,17.17,35.3,0.0,2657.2050000000004,48.89437390850153,24.005626091498478,24.005626091498478,0.3292952824622562
NGC1705,2.45,72.6,2.73,16.22,31.81,0.0,2151.3306122448976,49.05947478506316,23.540525214936835,23.540525214936835,0.3242496586079454
NGC1705,2.89,71.5,3.41,15.26,28.94,0.0,1768.9446366782006,49.7626211368141,21.737378863185903,21.737378863185903,0.30401928479980284
NGC1705,3.34,71.1,4.38,14.31,26.66,0.0,1513.5359281437125,50.945861103530774,20.15413889646922,20.15413889646922,0.2834618691486529
NGC1705,3.78,71.4,4.6,13.46,24.88,0.0,1348.666666666667,52.39929596490188,19.000704035098124,19.000704035098124,0.26611630301257877
NGC1705,4.22,71.5,5.68,13.36,23.42,0.0,1211.4336492890995,54.18012998066786,17.319870019332143,17.319870019332143,0.24223594432632367
NGC1705,4.66,71.5,6.2,13.36,22.2,0.0,1097.049356223176,56.01111849120501,15.48888150879499,15.48888150879499,0.21662771340972012
NGC1705,5.11,71.3,6.43,13.46,21.14,0.0,994.8512720156555,57.87539412654229,13.424605873457708,13.424605873457708,0.18828339233461022
NGC1705,5.56,71.8,9.68,13.46,20.22,0.0,927.2014388489209,59.67474785860535,12.125252141394647,12.125252141394647,0.16887537801385302
NGC1705,6.0,71.5,10.5,14.31,19.44,0.0,852.0416666666666,61.5713554613286,9.9286445386714,9.9286445386714,0.13886216138001958
