,ra,dec,distance,pm_ra_cosdec,pm_dec,radial_velocity,ID,StreamName,TrackName
0,280.22587880281264,-41.031405104116146,27.652558643617414,0.0,0.0,0.0,1.0,20.0-1,20.0-1-M18
1,311.5228167599443,-16.281973327905295,25.12672508215169,0.0,0.0,0.0,1.0,20.0-1,20.0-1-M18
2,151.80000501357952,16.046962361139933,17.963332941831744,-4.440892098500626e-16,-1.1102230246251565e-16,298.52295912771336,2.0,300S,300S-F18
3,163.17000930877413,14.448968680194918,14.350059975054725,-8.881784197001252e-16,2.220446049250313e-16,288.5960742945197,2.0,300S,300S-F18
4,8.928510296135647,-20.206287168312482,18.995105354992702,-0.6344932912586935,-0.9409420886064932,-148.98761766536538,3.0,AAU-ATLAS,AAU-ATLAS-L21
5,30.745903146539856,-33.545163510556115,25.557784325161418,0.1688682817750696,-0.7901862576523198,-54.32088891241594,3.0,AAU-ATLAS,AAU-ATLAS-L21
6,31.157871414867984,-32.879052435292685,25.609823285952846,0.1723710321843753,-0.7866165944392246,-55.480417142070245,4.0,AAU-AliqaUma,AAU-AliqaUma-L21
7,40.87617046477374,-38.48681074855997,30.84590462749396,0.21670932632752316,-0.5046522643923932,0.20014592783663768,4.0,AAU-AliqaUma,AAU-AliqaUma-L21
8,154.39841805705242,80.03816201409792,11.699999999999525,0.7614732611818209,-0.40762506080089245,2.6314897280851058e-15,5.0,ACS,ACS-R21
9,125.52507630167665,23.950044565488366,11.699999999999068,-0.5675727935135806,-0.5795161854165738,-2.1051917824680845e-15,5.0,ACS,ACS-R21
10,230.0,-2.0,3.5,0.0,0.0,0.0,6.0,Acheron,Acheron-G09
11,259.0,21.0,3.8,0.0,0.0,0.0,6.0,Acheron,Acheron-G09
12,21.580100101512134,-68.9999800837423,1.6000089280546443,0.0,0.0,0.0,7.0,Alpheus,Alpheus-G13
13,27.674771373811975,-44.99998721590151,2.0000082972012883,0.0,0.0,0.0,7.0,Alpheus,Alpheus-G13
14,338.7831993505229,-7.539445802209777,4.835233745338127,3.520961490245197,-24.351096330549023,-200.13802385076957,8.0,Aquarius,Aquarius-W11
15,351.0692596864032,-9.924148342400178,3.342025418794275,9.490476698942224,-32.452904865741615,-210.81926617125953,8.0,Aquarius,Aquarius-W11
16,145.34476601830482,-5.557668452138304,0.9999999999999999,-0.7352112989386193,0.9016429755310682,148.18458965221245,9.0,C-10,C-10-I24
17,147.1667156304075,9.067066262306499,1.0000000000000007,-0.14681829780006472,0.2586584786869206,-42.819126553542375,9.0,C-10,C-10-I24
18,103.05502377082755,30.113943935306356,1.0000000000000004,5.857559599487971,-0.9910693797725116,3087.233503290668,10.0,C-11,C-11-I24
19,128.93459666775112,57.13413810819493,1.0000000000000002,7.065634226487991,-3.1933738724083893,-98.35778642339399,10.0,C-11,C-11-I24
20,81.09126605131847,-26.72684871586565,0.9999999999999986,-0.3022286340998699,-1.8886842446867185,229.21214755791007,11.0,C-12,C-12-I24
21,112.55114055416846,-32.91206343618494,1.000000000000004,-1.0628983599104451,-0.6168443900131919,365.8185724466836,11.0,C-12,C-12-I24
22,29.673750835717662,55.25469127258882,1.0000000000000027,2.269827326028409,2.6360419448275962,-364.14999999999196,12.0,C-13,C-13-I24
23,37.7794929841231,32.880922632031144,0.9999999999999991,3.600551274957809,1.1023087211767688,5515.759510220432,12.0,C-13,C-13-I24
24,354.1550433865781,36.11542317395166,17.999999999999993,1.4176017216257013,-2.121502736461074,-189.43999999999994,13.0,C-19,C-19-I21
25,355.3062966454956,6.406326471136983,18.000000000000018,1.1928496152468089,-3.2388513749544336,-189.4399999999997,13.0,C-19,C-19-I21
26,353.197831825051,18.868516002945302,0.9999999999999987,-1.2951061259859014,1.854957035416541,5.204132872220825,14.0,C-20,C-20-I24
27,2.382249009629175,4.108687205938407,0.9999999999999999,-0.5895152485589155,1.3464907798304733,-133.91529077102766,14.0,C-20,C-20-I24
28,194.15759393715663,15.690556471742136,1.000000000000001,2.189694165761037,-3.157936274357052,145.88027667715988,15.0,C-22,C-22-I24
29,204.46467343342434,18.062266150595057,1.000000000000001,1.5794575723926876,-3.6713836180001937,295.52062147572406,15.0,C-22,C-22-I24
30,189.11398320411658,53.72296483680055,1.0000000000000022,-6.332369202921649,0.5155522716279997,-206.47207677178525,16.0,C-23,C-23-I24
31,200.19080908923826,34.787398890711664,0.9999999999999996,-5.121870986002076,-0.0840834955531431,-157.2413374259707,16.0,C-23,C-23-I24
32,143.3614578759173,35.079134198119455,0.9999999999999992,0.7549133264959826,-0.7020725752451922,-18.045574627049746,17.0,C-24,C-24-I24
33,169.70956126787897,69.1689546017997,0.999999999999998,1.1100240113233557,-0.29038293585267816,-27.778423796349653,17.0,C-24,C-24-I24
34,98.31386568704879,31.997782519642094,0.9999999999999996,5.491140923989589,-0.7595306065833336,-73.60181983417368,18.0,C-25,C-25-I24
35,127.15645940139737,47.58610778119871,0.9999999999999994,7.144349150334212,-2.971464701053301,18.552275713536737,18.0,C-25,C-25-I24
36,165.19788583465953,84.32581717510506,3.9807602537392386,-13.084016036680127,-10.497292339510615,999.9999999999997,19.0,C-4,C-4-I21
37,249.6181476912542,77.11341213718113,3.2401906798767546,-15.81956634421676,16.296994456279933,1000.0000000000007,19.0,C-4,C-4-I21
38,113.35053109462348,36.67835341937529,3.3518629495384307,-1.1381989110832555,-12.72086609605445,57.74999999999989,20.0,C-5,C-5-I21
39,119.80309502497622,33.59945430352415,5.6241849249486044,-0.4291627980670327,-8.197216629305162,191.62999999999988,20.0,C-5,C-5-I21
40,270.87146584824586,-53.13402347861628,6.120265710848967,-15.459273880731882,-7.6690165137354285,95.24193963674516,21.0,C-7,C-7-I21
41,305.03581361092245,-42.58159153905414,5.895672735121788,-9.596815800762911,-15.029608870625774,19.924423608851573,21.0,C-7,C-7-I21
42,327.4044428990838,-81.77774076615553,3.593323701917813,9.180321713146672,4.663567733917409,999.9999999999999,22.0,C-8,C-8-I21
43,346.57217500675,-72.58495394395058,3.5002941301251096,7.609749085164767,6.458621267560993,1000.0000000000028,22.0,C-8,C-8-I21
44,146.03594059801907,32.88150758593555,0.9999999999999987,-8.019965439522348,-9.082022752338752,-14.658675882940877,23.0,C-9,C-9-I24
45,166.32218026035673,14.934752442957205,1.0000000000000002,-8.911179375818442,-4.28855671957994,45.15212620536789,23.0,C-9,C-9-I24
46,25.605029877710393,-0.22269672184164196,20.36723898363518,1.3933522203641304,0.772124411219798,-6.052426374595743e-15,24.0,Cetus-New,Cetus-New-Y21
47,26.613432026846407,-67.96085478980963,18.73386782284806,2.4031168370096583,2.2066323720279124,3.368306851948935e-14,24.0,Cetus-New,Cetus-New-Y21
