galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
DDO170,SPARC,1.87,27.7,3,8.68,18.19,0,20.15486294
DDO170,SPARC,3.36,42.4,1.5,15.07,19.75,0,24.8428541
DDO170,SPARC,4.86,52.5,1,20.59,19.94,0,28.66272318
DDO170,SPARC,6.35,55.6,1,24.61,19.17,0,31.19520797
DDO170,SPARC,7.85,58.6,1.1,26.94,18.71,0,32.7998125
DDO170,SPARC,9.34,59,1.2,27.6,17.41,0,32.6323168
DDO170,SPARC,10.83,60,1.3,26.77,16.05,0,31.21274419
DDO170,SPARC,12.33,62.2,1,24.9,15.01,0,29.0742171
