galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
F563-V1,SPARC,1.31,12,5,4.66,11.06,0,12.00163322
F563-V1,SPARC,2.63,21.7,5,9.66,16.85,0,19.42261826
F563-V1,SPARC,3.93,28.6,5,13.79,23.41,0,27.16969267
F563-V1,SPARC,5.24,29.5,5,16.46,24.18,0,29.25070939
F563-V1,SPARC,6.55,28.6,5,18.52,23.59,0,29.99130707
F563-V1,SPARC,7.87,27.3,5,20.17,23.33,0,30.84019779
