galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC00128,SPARC,1.25,34.1,18.8,1.71,29.4,0,29.4496876
UGC00128,SPARC,3.75,78.4,6.54,4.27,49.15,0,49.33513353
UGC00128,SPARC,6.25,96.9,2.44,7.23,50.52,0,51.03472641
UGC00128,SPARC,8.76,108,1.26,11.57,51.47,0,52.75439129
UGC00128,SPARC,11.25,113,1,13.37,53.63,0,55.27145556
UGC00128,SPARC,13.74,114,0.86,16.66,57.25,0,59.62481111
UGC00128,SPARC,16.22,121,0.68,23.15,57.75,0,62.21724038
UGC00128,SPARC,18.71,126,0.55,30.33,55.23,0,63.01001349
UGC00128,SPARC,21.3,128,0.63,35.52,52.6,0,63.46991728
UGC00128,SPARC,23.79,129,0.61,39.51,50.52,0,64.1350957
UGC00128,SPARC,26.28,129,0.65,42,47.75,0,63.59294379
UGC00128,SPARC,28.77,131,0.73,44.9,45.88,0,64.19489388
UGC00128,SPARC,31.25,131,0.83,45.1,43.92,0,62.9521755
UGC00128,SPARC,33.74,131,0.75,43,42.1,0,60.17815218
UGC00128,SPARC,36.23,127,1.24,42.3,40.43,0,58.51388639
UGC00128,SPARC,38.82,126,1.4,42.4,38.83,0,57.49372922
UGC00128,SPARC,41.31,130,1.62,41.7,37.43,0,56.0347651
UGC00128,SPARC,43.8,132,2.01,40.21,36.18,0,54.09100202
UGC00128,SPARC,46.28,134,2.1,38.81,35.02,0,52.27443448
UGC00128,SPARC,48.77,129,2.66,37.11,33.97,0,50.31016796
UGC00128,SPARC,51.26,132,4.67,35.72,33.04,0,48.65757906
UGC00128,SPARC,53.75,125,5.95,34.72,32.1,0,47.28518161
