galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
ESO116-G012,0.25,20.9,3.4,0.3448846046915947,1201.5091999999997,2759.0768375327575,3960.5860375327575,17.33139636613276,26.263457681409534,31.46659354590499,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,0.83,40.0,3.29,0.2509149220552756,1476.4356626506026,604.6142700127124,2081.049932663315,35.00630800298712,22.40155896607536,41.56045529238764,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,1.38,51.5,2.96,0.005305073399836772,1911.7377536231888,7.688512173676481,1919.4262657968652,51.36339260601854,3.2573220288564566,51.46657407288418,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,1.85,67.9,3.45,0.17614988689275832,2073.3475675675672,190.4323101543333,2263.7798777219004,61.93297183245771,18.769650337326922,64.71470291815852,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,2.68,80.2,2.93,0.4683324463738005,1423.9894402985074,349.5018256520899,1773.4912659505972,61.77614183485401,30.60498150216074,68.94168980194495,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,3.19,83.3,3.08,0.43856387340848124,1338.141473354232,274.9616761181701,1613.103149472402,65.33506944972203,29.616342563135014,71.73422507295219,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,3.68,91.4,2.83,0.5200363026546592,1263.819483695652,282.628425355793,1546.447909051445,68.19718249312064,32.25015667108175,75.43824166369016,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,4.13,102.0,5.4,0.6528529504902243,1185.491162227603,316.15154987420067,1501.6427121018037,69.97198367918405,36.13455272976889,78.75140888251111,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,5.23,105.0,4.21,0.7096852312777442,921.5539770554492,271.3901458041086,1192.9441228595579,69.42425584765024,37.67453334223913,78.9879596049644,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,6.05,109.0,2.1,0.8428599453683508,719.8357851239671,278.63138689862836,998.4671720225954,65.99247305564477,41.05751929594263,77.72211005072303,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,6.81,108.0,2.1,0.9066451048123976,576.176798825257,266.2687532488686,842.4455520741257,62.639955300111765,42.582745444895814,75.74334432558939,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,7.56,109.0,2.1,0.9406908663078923,504.83096560846565,248.86001754177047,753.6909831502361,61.778006604292436,43.374897494008955,75.48446086855085,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,8.32,110.0,2.1,0.9643284704430897,452.3871754807692,231.80972847189656,684.1969039526657,61.35031621760397,43.91647687242431,75.44877892243306,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,9.09,111.0,2.33,0.9964092789062815,403.5628712871287,219.23196455583752,622.7948358429662,60.56720647347044,44.64099638014997,75.24097990997035,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
ESO116-G012,9.86,112.0,4.74,1.089623714472701,333.2437322515214,221.01900902083187,554.2627412723533,57.32175154337139,46.682410273521675,73.92584547332146,,1756.8388255809161,2000.0,True,2.4908347346958375,1.403483353556437,formula
