galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,volume_kpc3,m_enc_inner_msun,m_enc_outer_msun,m_shell_msun,mu_shell_msun_per_kpc3,v_bar_internal_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_bar_internal_km2s2_per_kpc,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_segment_kms
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35,56.944759766380855,21661060081.70364,66742526299.31807,45081466217.614426,791670144.936316,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,-0.0029752789343172126,2.998958652372989,2.603195412287662,0.3957632400853268,0.0,0.8878509047679934,0.5,0.16647465437788017,1.1811273807415945,0.16647465437788017,0.0,0.0,0.15662854220283604,0.3519767061259726,0.0,5059.382056418257,911.1952295583576,0.0,0.0,4300.474747955518,0.0,5059.382056418257,171.006515332304
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35,88.5028276618905,78308902366.47595,148246173153.12344,69937270786.64749,790226398.7974547,212.8164177014081,298.6666666666667,9.28,6,34.72,-0.0029752789343172126,2.998958652372989,2.603195412287662,0.3957632400853268,0.0,0.8876690242672166,0.5,0.30745967741935487,1.2461020056737468,0.30745967741935487,0.0,0.0,0.15662854220283604,0.3519767061259726,0.0,4242.700481804235,764.1920841093508,0.0,0.0,3606.2954095336,0.0,4242.700481804235,212.8164177014081
NGC5985,3,13.39,17.89,15.64,4.5,0.35,154.77370367175473,161749672306.3259,213333373510.7222,51583701204.3963,333284659.99492663,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,-2.2604375382768596,2.2088468616030994,2.603195412287662,-0.39434855068456276,-0.7901117907698896,0.7692048456061867,0.5,0.4504608294930876,1.2581312187248568,0.4504608294930876,0.7901117907698896,0.9080577911372484,0.779787421340617,0.005524387988989935,0.012541158886668364,3339.8823291539434,601.5074287878,0.814066170263066,3.4803373629874392,2838.899979780852,3.480335619405618,3343.362664773349,228.6704879888421
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35,172.31384377527726,215995614286.27893,237485267885.1685,21489653598.889557,124712287.34770286,217.7049921384439,290.5,4.056666666666667,6,34.72,-3.0,1.9500000000000002,2.603195412287662,-0.653195412287662,-0.2588468616030992,0.5549865066111515,0.5,0.5938940092165899,1.213848840979769,0.5938940092165899,0.24656267561773076,0.7550240551850396,0.4936659443954227,0.037212658401697685,0.07024113062666354,2298.519088360811,413.93445028527896,0.6253765597794863,13.108053875352997,1953.7412251066894,13.107857199293731,2311.626945560105,218.32486715317006
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35,732.1353659290378,240994181452.99484,290991984122.4299,49997802669.43503,68290380.43530473,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,-1.7704003488532238,2.3803598779013715,2.603195412287662,-0.22283553438629067,0.4303598779013713,0.4057889717681003,0.5,0.8345334101382489,1.1853497942731737,0.8345334101382489,0.38259958674775885,0.8270642640144671,0.23486529989250696,0.20892735609071858,0.43199087499414657,1424.8525108714912,256.62220034597243,0.5018920142994493,55.03884860805714,1211.1246342407674,55.000991234502344,1479.8535021059936,207.07186004747524
