r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
9.45,246.0,238.70599762050387,5.57,IC4202,3.8,199.82,130.53,6403.809523809524,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.9153730516486979,0.5,0.3187258687258687,1.2583906437044945,0.3187258687258687,0.0,0.0,0.07601967974361945,0.6024215286781764,0.0,1115.195097002276,0.0,0.0,5263.403542462623,0.0,6029.68817989418,6029.68817989418,238.70599762050387,7.294002379496135,7.294002379496135
11.02,240.0,244.92552521123642,7.16,IC4202,3.35,212.98,120.9,5226.8602540834845,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,0.7103573881444634,0.8987799681499579,0.6935201765002125,0.009818687284167831,0.0220620986113469,824.0682750436168,0.8387520829308299,9.631115216698799,3889.7885858787263,9.631095535324532,5443.603711433758,5453.2348069690825,245.14209669658797,-5.14209669658797,-4.925525211236419
11.79,240.0,245.14606523458622,4.85,IC4202,15.63,214.9,116.92,4885.496183206107,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,0.7103573881444634,0.8987799681499579,0.6935201765002125,0.009818687284167831,0.0220620986113469,824.0682750436168,0.8387520829308299,9.631115216698799,3889.7885858787263,9.631095535324532,5097.251340118745,5106.88243565407,245.37755381526134,-5.3775538152613365,-5.146065234586217
12.47,246.0,244.03631266678326,7.68,IC4202,22.51,214.77,113.67,4852.927024859663,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,0.7103573881444634,0.8987799681499579,0.6935201765002125,0.009818687284167831,0.0220620986113469,824.0682750436168,0.8387520829308299,9.631115216698799,3889.7885858787263,9.631095535324532,4775.759574979951,4785.390670515276,244.2822581796015,1.717741820398487,1.9636873332167397
13.34,241.0,241.6927334447604,6.21,IC4202,30.77,213.03,109.94,4353.898050974512,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,0.7103573881444634,0.8987799681499579,0.6935201765002125,0.009818687284167831,0.0220620986113469,824.0682750436168,0.8387520829308299,9.631115216698799,3889.7885858787263,9.631095535324532,4378.963823088456,4388.59491862378,241.9583770288626,-0.9583770288625999,-0.6927334447603926
14.11,250.0,239.12264008244807,5.62,IC4202,37.16,210.67,106.85,4429.482636428065,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,0.7103573881444634,0.8987799681499579,0.6935201765002125,0.009818687284167831,0.0220620986113469,824.0682750436168,0.8387520829308299,9.631115216698799,3889.7885858787263,9.631095535324532,4052.419347980156,4062.0504435154808,239.40662429850062,10.593375701499383,10.877359917551928
14.98,244.0,236.18659000883179,7.41,IC4202,41.88,208.03,103.7,3974.365821094793,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,0.19341519229088788,0.7074047007761186,0.45018611680749293,0.0497253319416125,0.08793983390787391,561.7685825608263,0.5232958501886913,20.64711029542139,2651.814710655502,20.646693080630374,3723.905560747663,3744.5522538282935,236.84043734621804,7.159562653781961,7.813409991168214
15.75,248.0,233.40705280689355,5.08,IC4202,44.73,205.55,101.13,3905.015873015873,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,0.19341519229088788,0.7074047007761186,0.45018611680749293,0.0497253319416125,0.08793983390787391,561.7685825608263,0.5232958501886913,20.64711029542139,2651.814710655502,20.646693080630374,3458.974749206349,3479.6214422869793,234.10262218954304,13.897377810456959,14.592947193106454
16.52,249.0,230.50526544962048,5.22,IC4202,46.3,203.07,98.75,3753.087167070218,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,0.19341519229088788,0.7074047007761186,0.45018611680749293,0.0497253319416125,0.08793983390787391,561.7685825608263,0.5232958501886913,20.64711029542139,2651.814710655502,20.646693080630374,3216.263765133172,3236.9104582138025,231.2439421253928,17.756057874607194,18.49473455037952
17.1,246.0,228.11197097039866,6.35,IC4202,46.79,201.06,97.06,3538.9473684210525,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,0.19341519229088788,0.7074047007761186,0.45018611680749293,0.0497253319416125,0.08793983390787391,561.7685825608263,0.5232958501886913,20.64711029542139,2651.814710655502,20.646693080630374,3042.986625730994,3063.6333188116246,228.88453366638555,17.11546633361445,17.88802902960134
17.88,241.0,224.71569282095098,16.2,IC4202,46.99,198.19,94.92,3248.37807606264,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,0.19341519229088788,0.7074047007761186,0.45018611680749293,0.0497253319416125,0.08793983390787391,561.7685825608263,0.5232958501886913,20.64711029542139,2651.814710655502,20.646693080630374,2824.2249776286353,2844.871670709266,225.53559690718816,15.464403092811835,16.284307179049023
19.62,234.0,217.1471986924998,20.9,IC4202,47.77,191.47,90.61,2790.8256880733943,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,0.0,0.0,0.4083985868459152,0.06569994138591159,0.0,334.54684395670625,0.0,0.0,1579.27807932293,0.0,2403.3081498470942,2403.3081498470942,217.1471986924998,16.852801307500187,16.852801307500187
20.78,249.0,212.86505467079374,10.0,IC4202,51.51,186.83,88.05,2983.686236766121,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,0.0,0.0,0.4083985868459152,0.06569994138591159,0.0,334.54684395670625,0.0,0.0,1579.27807932293,0.0,2180.5356833493747,2180.5356833493747,212.86505467079374,36.13494532920626,36.13494532920626
22.13,236.0,208.49436083501155,16.1,IC4202,57.31,181.4,85.32,2516.7645729778583,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,0.0,0.0,0.4083985868459152,0.06569994138591159,0.0,334.54684395670625,0.0,0.0,1579.27807932293,0.0,1964.2972661545411,1964.2972661545411,208.49436083501155,27.50563916498845,27.50563916498845
23.0,245.0,205.49872846321944,22.1,IC4202,59.87,177.88,83.69,2609.782608695652,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,0.0,0.0,0.4083985868459152,0.06569994138591159,0.0,334.54684395670625,0.0,0.0,1579.27807932293,0.0,1836.075104347826,1836.075104347826,205.49872846321944,39.501271536780564,39.501271536780564
