galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
NGC4157,1.74,96.4,12.1,-0.11446307089779321,12591.864942528737,-19.56181987853549,12572.3031226502,148.01974530446944,0.0,147.90472417543447,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,3.5,157.0,10.5,-0.11446213533526674,14266.326914285717,-9.724939538003614,14256.601974747713,223.45501605468607,0.0,223.37884168295125,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,5.24,192.0,8.4,-0.11439325319635457,11180.18711832061,-6.491756696948916,11173.69536162366,242.04169165662347,0.0,241.9714109040735,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,6.98,201.0,6.9,-0.11435055096034476,8950.710300859599,-4.871648545312155,8945.838652314287,249.95191117492982,0.0,249.8838806188861,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,8.72,201.0,7.3,-0.11440580138062717,7446.868451834862,-3.9014376732613907,7442.967014161601,254.82678999665637,0.0,254.76002897528718,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,10.47,194.0,6.4,-0.1142299468547351,5331.7153104106965,-3.244340318738751,5328.4709700919575,236.26904007931296,0.0,236.1971444722878,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,12.19,190.0,6.0,-0.11210470391090718,3845.6460541427396,-2.73472235644892,3842.9113317862907,216.51426142404569,0.0,216.43726373819015,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,13.94,186.0,6.4,-0.09962424595013449,2891.38118364419,-2.125178356097736,2889.256005288092,200.76317814778687,0.0,200.6893836597143,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,15.68,184.0,6.4,-0.033287108514582,2234.475216836735,-0.6312815898507567,2233.843935246884,187.18058499748312,0.0,187.15414209862186,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,17.42,182.0,7.3,0.03776017380333938,1828.3330941446613,0.6445831442874803,1828.9776772889488,178.4644572456936,3.350916049901565,178.4959135060898,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,19.16,181.0,6.6,0.09459716709585157,1494.2568162839248,1.4681679414801965,1495.724984225405,169.2039024372665,5.303781458427616,169.28700687813804,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,20.9,183.0,6.5,0.11226824837938924,1228.4367511961727,1.5973635545959801,1230.0341147507688,160.2321069573761,5.777966622528723,160.3362497948953,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,22.65,185.0,6.5,0.11394584362682676,1065.807033112583,1.4959717504033554,1067.3030048629864,155.37222821341015,5.820975875799177,155.4812305718817,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,24.39,186.0,9.1,0.11436454410781785,909.601225912259,1.3943529294716481,910.9955788417307,148.94688281397498,5.831660822597067,149.0610014992178,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,26.13,186.0,11.4,0.11443955628385792,782.0625220053579,1.3023564528506772,783.3648784582085,142.9520678409375,5.833573014284487,143.07104624665672,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,27.87,184.0,13.6,0.11445390819382185,679.9194079655541,1.2211999246764187,681.1406078902305,137.6566522184816,5.833938798164735,137.7802189789983,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
NGC4157,29.61,185.0,13.6,0.11446078664422564,598.0968355285377,1.1495064953222085,599.2463420238598,133.0775987910813,5.834114099543357,133.20542101328493,,522.3611692569236,297.3672322582076,True,4.486305579747564,0.56927514861264,formula
