galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
ESO079-G014,0.41,33.2,11.6,0.10809179895222025,2056.0648780487804,121.52098977508872,2177.585867823869,29.034231520741166,7.058583838687926,29.879929815978254,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,0.98,50.4,11.8,0.08183550063139972,2331.8450000000003,38.490901064264484,2370.335901064265,47.803850263341765,6.141749184310541,48.19677564986043,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,1.78,53.9,9.75,-0.10873104001556325,2191.4216853932585,-28.156323727614314,2163.2653616656444,62.455829191517424,0.0,62.05330244044105,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,2.69,67.6,5.1,-0.1066642531847751,2145.1051672862454,-18.27717318695353,2126.827994099292,75.96270729772604,0.0,75.63839834453857,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,3.36,81.7,5.06,-0.024422371756960052,2036.5346726190473,-3.350356107981318,2033.184316511066,82.7209556279423,0.0,82.65288442321406,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,4.39,102.0,5.35,0.10896714308880506,1738.6562642369024,11.441249450504403,1750.0975136874067,87.36533065238179,7.0871069617802664,87.65231363225796,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,5.65,116.0,6.44,0.10968454638870798,1521.5261769911504,8.948276717085209,1530.4744537082356,92.71797506416974,7.110398262511843,92.99021810626928,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,6.34,132.0,9.1,0.10974543351985049,1475.86190851735,7.978837324499877,1483.8407458418499,96.73140389759676,7.112371519917194,96.99252717935195,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,6.89,137.0,5.25,0.10974448112803911,1487.253671988389,7.341856261807924,1494.5955282501968,101.22834484471234,7.112340658591698,101.47789507889813,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,8.34,154.0,4.2,0.10974257527987953,1588.6797362110312,6.065289108660189,1594.7450253196914,115.10685904845114,7.112278901043321,115.32637821056476,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,10.04,163.0,3.28,0.10967098172824938,1708.758097609562,5.035011054337848,1713.7931086638998,130.9806523880531,7.109958578328849,131.17348364279098,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,11.65,170.0,2.41,0.10966453501318744,1608.9090643776824,4.338930424919277,1613.2479948026016,136.90796397580382,7.1097496053173055,137.0924474194341,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,13.36,175.0,2.18,0.10971090378377073,1421.9146781437125,3.785173096827486,1425.69985124054,137.8288072211321,7.111252531981635,138.01213719297886,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,15.06,177.0,2.23,0.10973821436125497,1199.78462815405,3.358731809667582,1203.1433599637178,134.42007476563907,7.112137586801438,134.60809411418614,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
ESO079-G014,16.67,178.0,2.03,0.10974526085157443,1024.1471505698862,3.0345380352716416,1027.181688605158,130.66190339957552,7.112365924780464,130.85533519519936,,808.5667500252595,460.93789067022436,True,4.470282687620478,0.5700678276169837,formula
