galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,v_obs_segment_kms,v_vis_segment_kms,v_err_segment_kms,mass_bar_segment_msun,n_points,density_ref_gal_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_density_eff_msun_per_kpc3,alpha_geom_i,alpha_dens_i,Dw_i,sigma_i,beta_i,ell_info_kpc,c_info_gal,tau_struct_gal,S_i,I_int_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,eta_obs_i,I_ext_i,DeltaD_i
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,5.619999999999999,254.42857142857142,171.006515332304,6.155714285714285,39300022435.63424,7,480240442.70134723,145.52652799999996,270054009.91655797,2.233750916951118,2.140173745820656,2.186962331385887,0.008945074490373628,6.333331194497136e-16,4.4799999999999995,1.0,2.0,1.5299131989122247e-09,534.6926465106048,0.0,0.0,0.4797107084422807,0.0,0.37092225678649515,198.32940313085726,0.6290777432135048
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,5.62,298.6666666666667,212.8164177014081,9.28,112413323015.78105,6,480240442.70134723,226.17549500000007,497018136.36256665,2.167949020096726,2.1880854936943,2.1780172568955134,0.020870553389360058,1.9946854586287671e-07,4.4799999999999995,1.0,2.0,2.0690959131775983,1594.5167924490843,0.16437714096564862,0.06857293952663958,0.9698707134928822,0.23707423136307917,0.48714850018421285,776.7664639601132,0.5128514998157871
NGC5985,3,13.39,17.89,15.64,4.5,5.619999999999999,294.42857142857144,228.5514375976832,6.645714285714286,189952191648.14297,7,480240442.70134723,395.53559999999993,480240442.70134723,2.1234988570616236,2.16694359215271,2.145221224607167,0.02000324131609421,1.9830109745789354e-08,4.4799999999999995,1.0,2.0,0.19049528143115255,4824.334476117789,0.15242237754390076,0.3199873174888031,0.9422776295341843,0.47746977717782046,0.5621725823402072,2712.1085705120277,0.43782741765979283
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,5.62,290.5,217.7049921384439,4.056666666666667,227229693128.4864,6,480240442.70134723,440.36072000000013,516008087.93410623,2.1111007225926772,2.1649208259339727,2.138010774263325,0.04435251092815107,0.0002853939746932822,4.4799999999999995,1.0,2.0,6531.599097388368,14659.937744257948,0.4880452365782521,0.37526262860222215,1.0,0.7188698097379782,0.7103712053145441,10413.997645224697,0.2896287946854559
NGC5985,5,23.23,34.72,28.975,11.489999999999998,5.619999999999999,291.85714285714283,203.18735566590126,4.497142857142857,278135514585.28076,7,480240442.70134723,1871.0258549999994,148654019.84799448,2.0563933600596447,2.056639045442085,2.0565162027508648,0.0814945715124602,0.0043313264118864546,4.4799999999999995,1.0,2.0,52471.834980366926,53483.644616135374,1.0,1.0,0.0,1.0,0.7971198334684033,42632.8738896971,0.20288016653159666
