galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
UGC01281,0.08,1.41,6.0392466417592185,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,1,2.847579265974044,0.08368643491270866,0.015711654335529516,2504.455436735594,824584.5620617756,0.39621060942586683,326709.1518576576,0.6037893905741332,0.0,0.7575994811814052,0.0,0.0,1904742.733845722,2.6561534999999994,6.0392466417592185,3.283153646637744,1.9823333394646463
UGC01281,0.23,4.46,6.842879510849215,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,1,2.847579265974044,0.08368643491270866,0.015711654335529516,2504.455436735594,824584.5620617756,0.39621060942586683,326709.1518576576,0.6037893905741332,0.0,0.7575994811814052,0.0,0.0,1904742.733845722,2.6561534999999994,6.842879510849215,0.5342779172307658,0.32259133804198126
UGC01281,0.38,7.71,5.399675916200897,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,1,2.847579265974044,0.08368643491270866,0.015711654335529516,2504.455436735594,824584.5620617756,0.39621060942586683,326709.1518576576,0.6037893905741332,0.0,0.7575994811814052,0.0,0.0,1904742.733845722,2.6561534999999994,5.399675916200897,0.29965292915682273,0.1809272594793519
UGC01281,0.54,11.0,8.514505270419416,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,1,2.847579265974044,0.08368643491270866,0.015711654335529516,2504.455436735594,824584.5620617756,0.39621060942586683,326709.1518576576,0.6037893905741332,0.0,0.7575994811814052,0.0,0.0,1904742.733845722,2.6561534999999994,8.514505270419416,0.2259540663255076,0.1364286680044255
UGC01281,0.84,17.2,12.857285872220466,5.78,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2,2.931265700886753,0.11197104237345967,0.021246089106140006,19700.068249672233,1206832.5426392453,0.6220438826948829,750702.8005858539,0.3779561173051172,0.16526224147906707,1.0,0.6419176489286877,0.34398699301309943,8281004.315412598,8.064029999999999,12.857285872220466,0.2524833795220659,0.09542763780823436
UGC01281,1.0,20.2,14.832754295814382,4.74,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2,2.931265700886753,0.11197104237345967,0.021246089106140006,19700.068249672233,1206832.5426392453,0.6220438826948829,750702.8005858539,0.3779561173051172,0.16526224147906707,1.0,0.6419176489286877,0.34398699301309943,8281004.315412598,8.064029999999999,14.832754295814382,0.2657052328804761,0.10042491816715671
UGC01281,1.15,23.2,16.483039768198097,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2,2.931265700886753,0.11197104237345967,0.021246089106140006,19700.068249672233,1206832.5426392453,0.6220438826948829,750702.8005858539,0.3779561173051172,0.16526224147906707,1.0,0.6419176489286877,0.34398699301309943,8281004.315412598,8.064029999999999,16.483039768198097,0.2895241479224958,0.10942742281485893
UGC01281,1.3,26.4,16.832266632869143,7.13,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2,2.931265700886753,0.11197104237345967,0.021246089106140006,19700.068249672233,1206832.5426392453,0.6220438826948829,750702.8005858539,0.3779561173051172,0.16526224147906707,1.0,0.6419176489286877,0.34398699301309943,8281004.315412598,8.064029999999999,16.832266632869143,0.3624141426943506,0.13697664222921946
UGC01281,1.61,31.6,19.54800501329995,4.94,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,3,2.791010051052542,0.13122739498233038,0.10886993444760118,225525.31262789402,1752370.1968804153,0.68132787588517,1193938.6640050104,0.3186721241148301,0.27777389642316425,0.5937448844306202,0.9237090075218359,0.6808349652581875,15785662.905427815,13.211776500000003,19.54800501329995,0.3813922464145586,0.12153907728585409
UGC01281,1.76,34.6,20.62334841872192,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,3,2.791010051052542,0.13122739498233038,0.10886993444760118,225525.31262789402,1752370.1968804153,0.68132787588517,1193938.6640050104,0.3186721241148301,0.27777389642316425,0.5937448844306202,0.9237090075218359,0.6808349652581875,15785662.905427815,13.211776500000003,20.62334841872192,0.4039494676669965,0.12872743489649666
UGC01281,1.92,37.4,21.837456353705665,7.09,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,3,2.791010051052542,0.13122739498233038,0.10886993444760118,225525.31262789402,1752370.1968804153,0.68132787588517,1193938.6640050104,0.3186721241148301,0.27777389642316425,0.5937448844306202,0.9237090075218359,0.6808349652581875,15785662.905427815,13.211776500000003,21.837456353705665,0.4161107926816667,0.13260291017097242
UGC01281,2.07,39.9,22.656195620624395,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,3,2.791010051052542,0.13122739498233038,0.10886993444760118,225525.31262789402,1752370.1968804153,0.68132787588517,1193938.6640050104,0.3186721241148301,0.27777389642316425,0.5937448844306202,0.9237090075218359,0.6808349652581875,15785662.905427815,13.211776500000003,22.656195620624395,0.4321755483552783,0.137722299984868
UGC01281,2.38,44.4,24.25746070799662,4.58,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,4,2.668810910922092,0.18851771137475026,0.4084178601600267,1447352.7679947338,2427467.316211533,0.7534106901077069,1828879.825920834,0.24658930989229316,0.6125116549440972,0.23979104474675303,1.0,0.9751528557326663,18798253.924912784,21.265627499999997,24.25746070799662,0.45366079486494093,0.11186790233093495
UGC01281,2.53,46.7,24.82544662236714,5.91,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,4,2.668810910922092,0.18851771137475026,0.4084178601600267,1447352.7679947338,2427467.316211533,0.7534106901077069,1828879.825920834,0.24658930989229316,0.6125116549440972,0.23979104474675303,1.0,0.9751528557326663,18798253.924912784,21.265627499999997,24.82544662236714,0.46840585391076794,0.11550387626536655
UGC01281,2.68,48.5,25.26107281965673,7.72,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,4,2.668810910922092,0.18851771137475026,0.4084178601600267,1447352.7679947338,2427467.316211533,0.7534106901077069,1828879.825920834,0.24658930989229316,0.6125116549440972,0.23979104474675303,1.0,0.9751528557326663,18798253.924912784,21.265627499999997,25.26107281965673,0.4791531377390365,0.11815404156779591
