galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
UGC05721,0.09,16.5,16.6754250320644,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,0.8620908940374779,142625812.96231747,0.13790910596252212,1.0,0.9488716882216287,0.6064259091681283,0.8676275340539945,354772166.22824734,0.37908000000000003,16.6754250320644,0.010631820125115135,0.0014662248082089784
UGC05721,0.27,38.5,32.42834099981064,6.88,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,0.8620908940374779,142625812.96231747,0.13790910596252212,1.0,0.9488716882216287,0.6064259091681283,0.8676275340539945,354772166.22824734,0.37908000000000003,32.42834099981064,0.15770542857634692,0.02174901466040039
UGC05721,0.45,47.4,40.713056873686114,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,0.8620908940374779,142625812.96231747,0.13790910596252212,1.0,0.9488716882216287,0.6064259091681283,0.8676275340539945,354772166.22824734,0.37908000000000003,40.713056873686114,0.14107474950029295,0.019455492577472165
UGC05721,0.63,55.5,44.23539306935115,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,1,2.8907233540751536,0.31775910081633807,0.29240329403584886,32963232.861664787,165441734.68107304,0.8620908940374779,142625812.96231747,0.13790910596252212,1.0,0.9488716882216287,0.6064259091681283,0.8676275340539945,354772166.22824734,0.37908000000000003,44.23539306935115,0.20296589064232168,0.027990844519369618
UGC05721,0.99,59.8,45.253977725720425,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2,2.5729642532588155,0.3043823451223844,0.7868540481753241,182034840.24932683,220611060.91127223,0.7868588991526515,173589776.5295422,0.21314110084734852,0.9497022213610636,0.0,1.0,1.0,760047744.8492557,0.796068,45.253977725720425,0.24324451963678215,0.05184540469046823
UGC05721,1.17,67.8,46.08581235044035,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2,2.5729642532588155,0.3043823451223844,0.7868540481753241,182034840.24932683,220611060.91127223,0.7868588991526515,173589776.5295422,0.21314110084734852,0.9497022213610636,0.0,1.0,1.0,760047744.8492557,0.796068,46.08581235044035,0.3202682544182839,0.06826232831317172
UGC05721,1.35,76.4,45.50434924268228,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,2,2.5729642532588155,0.3043823451223844,0.7868540481753241,182034840.24932683,220611060.91127223,0.7868588991526515,173589776.5295422,0.21314110084734852,0.9497022213610636,0.0,1.0,1.0,760047744.8492557,0.796068,45.50434924268228,0.4043933345198655,0.0861928404948942
UGC05721,1.71,82.2,44.28921764944601,19.2,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,0.6860773604783814,106043407.47280905,0.3139226395216186,0.6117397557059445,0.433219807804673,0.5817920908742029,0.8363466563890396,338250959.87158346,2.459808,44.28921764944601,0.4612017317585644,0.14478166498559003
UGC05721,1.89,82.6,43.049629498986405,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,0.6860773604783814,106043407.47280905,0.3139226395216186,0.6117397557059445,0.433219807804673,0.5817920908742029,0.8363466563890396,338250959.87158346,2.459808,43.049629498986405,0.47881804480645995,0.15031182447622454
UGC05721,2.07,82.3,40.63814095157405,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,0.6860773604783814,106043407.47280905,0.3139226395216186,0.6117397557059445,0.433219807804673,0.5817920908742029,0.8363466563890396,338250959.87158346,2.459808,40.63814095157405,0.5062194295069982,0.1589137394879648
UGC05721,2.25,82.1,38.23119276193198,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,3,2.281958663830385,0.21450081438426372,0.3618571108811868,26254581.166641317,154564796.30645168,0.6860773604783814,106043407.47280905,0.3139226395216186,0.6117397557059445,0.433219807804673,0.5817920908742029,0.8363466563890396,338250959.87158346,2.459808,38.23119276193198,0.5343338275038736,0.16773948551570522
UGC05721,3.15,79.3,34.611698889248416,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,4,2.143962624490288,0.09490195906784837,0.023479359331012493,355580.90844677895,68703005.42711177,0.5189326281649329,35652231.16912076,0.48106737183506715,0.16203753434488083,0.8452946609879288,0.19372427211888682,0.4633899055084679,159579468.8010063,5.988996000000002,34.611698889248416,0.5635346924432735,0.27109815343156846
UGC05721,3.61,78.5,33.04658681316423,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,4,2.143962624490288,0.09490195906784837,0.023479359331012493,355580.90844677895,68703005.42711177,0.5189326281649329,35652231.16912076,0.48106737183506715,0.16203753434488083,0.8452946609879288,0.19372427211888682,0.4633899055084679,159579468.8010063,5.988996000000002,33.04658681316423,0.5790243718068251,0.2785497327735601
UGC05721,4.04,78.2,31.955026208720277,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,4,2.143962624490288,0.09490195906784837,0.023479359331012493,355580.90844677895,68703005.42711177,0.5189326281649329,35652231.16912076,0.48106737183506715,0.16203753434488083,0.8452946609879288,0.19372427211888682,0.4633899055084679,159579468.8010063,5.988996000000002,31.955026208720277,0.5913679512951372,0.28448782611703965
UGC05721,4.93,78.2,31.957855059437264,4.57,1.17,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC05721_structure_enriched.csv,5,2.092154745694688,0.051807878795600004,0.0003811707447672103,2165.816698238371,25087451.20751485,0.4240493561883223,10638317.53295262,0.5759506438116777,0.0,1.0,0.0,0.0,109674667.39175288,12.356779500000004,31.957855059437264,0.5913317767335389,0.340577917515985
