galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
KK98-251,0.25,4.25,2.0,1.87,2.88,0.0,72.25,3.433846240005513,0.8161537599944868,0.8161537599944868,0.1920361788222322
KK98-251,0.41,6.84,2.0,3.32,3.93,0.0,114.11121951219512,5.165378863689068,1.6746211363109316,1.6746211363109316,0.24482765150744615
KK98-251,0.57,9.56,2.0,4.8,4.8,0.0,160.33964912280703,6.842077024784224,2.7179229752157763,2.7179229752157763,0.28430156644516485
KK98-251,0.74,12.3,2.0,6.44,6.36,0.0,204.44594594594597,9.143776201994052,3.156223798005948,3.156223798005948,0.2566035608134917
KK98-251,0.9,15.1,2.0,8.03,7.43,0.0,253.34444444444443,11.078655160373028,4.0213448396269715,4.0213448396269715,0.2663142277898657
KK98-251,1.07,17.5,2.0,9.79,8.56,0.0,286.21495327102804,13.196291001157727,4.303708998842273,4.303708998842273,0.24592622850527276
KK98-251,1.24,19.7,2.0,11.57,9.52,0.0,312.97580645161287,15.22822910027945,4.47177089972055,4.47177089972055,0.22699344668632235
KK98-251,1.4,21.8,2.0,13.11,10.08,0.0,339.4571428571429,16.839233657230487,4.960766342769514,4.960766342769514,0.2275580891178676
KK98-251,1.57,24.4,2.0,14.44,10.55,0.0,379.21019108280245,18.263473620666552,6.136526379333446,6.136526379333446,0.2514969827595675
KK98-251,1.72,27.3,2.0,15.54,10.95,0.0,433.30813953488376,19.48137177482238,7.818628225177619,7.818628225177619,0.2863966382848945
KK98-251,1.89,30.3,2.0,16.53,11.36,0.0,485.7619047619048,20.66660996267759,9.63339003732241,9.63339003732241,0.31793366459809935
KK98-251,2.06,32.6,2.0,17.3,11.57,0.0,515.9029126213592,21.595299497174953,11.004700502825049,11.004700502825049,0.3375675000866579
KK98-251,2.46,33.3,2.0,18.07,12.23,0.0,450.76829268292676,23.03242698740345,10.267573012596547,10.267573012596547,0.3083355259038002
KK98-251,2.79,34.6,2.0,18.07,12.94,0.0,429.0896057347671,23.79583071039595,10.80416928960405,10.80416928960405,0.31225922802323847
KK98-251,3.13,34.2,2.0,17.41,12.45,0.0,373.6869009584665,23.437547233333973,10.76245276666603,10.76245276666603,0.31469160136450375
