galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC12506,0.82,107.0,25.6,8.12,32.7,0.0,13962.195121951221,33.69309127996421,73.30690872003579,73.30690872003579,0.6851112964489326
UGC12506,2.46,159.0,26.5,22.67,79.76,0.0,10276.829268292682,93.44966960482991,65.55033039517009,65.55033039517009,0.41226622890044085
UGC12506,4.1,194.0,13.9,31.68,107.57,0.0,9179.512195121952,129.9058182560822,64.0941817439178,64.0941817439178,0.33038238012328763
UGC12506,5.74,198.0,14.6,34.72,124.14,0.0,6829.965156794425,152.56112622092948,45.43887377907052,45.43887377907052,0.22948926151045718
UGC12506,7.38,211.0,13.2,31.78,137.6,0.0,6032.655826558265,169.20937946193277,41.79062053806723,41.79062053806723,0.19805981297662195
UGC12506,9.02,222.0,13.6,23.89,155.68,0.0,5463.858093126386,188.04892431021693,33.95107568978307,33.95107568978307,0.15293277337740122
UGC12506,10.65,230.0,11.6,14.68,168.58,0.0,4967.136150234742,202.06578404053008,27.934215959469924,27.934215959469924,0.12145311286726054
UGC12506,12.29,239.0,11.6,14.98,175.29,0.0,4647.762408462165,211.361996948876,27.638003051124002,27.638003051124002,0.11564018013022595
UGC12506,13.93,237.0,11.6,26.72,175.91,0.0,4032.232591529074,216.2649862233162,20.735013776683786,20.735013776683786,0.0874895096062607
UGC12506,15.57,240.0,11.6,39.88,176.17,0.0,3699.421965317919,221.28688775026794,18.713112249732063,18.713112249732063,0.07797130104055026
UGC12506,17.21,245.0,11.6,50.51,175.33,0.0,3487.797791981406,225.4016344754292,19.598365524570795,19.598365524570795,0.07999332867171753
UGC12506,18.85,249.0,11.6,57.09,172.3,0.0,3289.177718832891,227.20613175833287,21.793868241667127,21.793868241667127,0.08752557526773946
UGC12506,20.49,248.0,11.6,60.02,168.12,0.0,3001.6593460224503,227.31800766590115,20.68199233409885,20.68199233409885,0.08339513037943085
UGC12506,22.13,250.0,11.6,60.43,164.68,0.0,2824.220515137822,227.3197077162186,22.680292283781398,22.680292283781398,0.0907211691351256
UGC12506,23.77,255.0,11.6,58.91,161.19,0.0,2735.5910811947833,226.88196617886223,28.11803382113777,28.11803382113777,0.1102667992985795
UGC12506,25.41,244.0,14.9,57.29,157.33,0.0,2343.0145611963794,226.06699552896697,17.93300447103303,17.93300447103303,0.07349591996325013
UGC12506,27.05,244.0,11.6,58.0,153.64,0.0,2200.9611829944547,225.78569863904335,18.214301360956654,18.214301360956654,0.07464877606949448
UGC12506,28.68,249.0,11.6,61.94,149.77,0.0,2161.8200836820083,226.30541687500462,22.694583124995376,22.694583124995376,0.0911429041164473
UGC12506,30.32,251.0,11.6,65.99,146.07,0.0,2077.8693931398416,227.13703047055242,23.862969529447582,23.862969529447582,0.09507159175078718
UGC12506,31.96,249.0,11.6,67.21,143.32,0.0,1939.956195244055,227.76641681939958,21.23358318060042,21.23358318060042,0.08527543446024265
UGC12506,33.6,244.0,12.9,64.98,140.67,0.0,1771.904761904762,227.3401316029963,16.65986839700369,16.65986839700369,0.06827814916804792
UGC12506,35.24,239.0,16.2,62.25,138.0,0.0,1620.9137343927355,226.65909012899368,12.340909871006318,12.340909871006318,0.05163560615483815
UGC12506,36.88,238.0,18.4,61.64,135.58,0.0,1535.9002169197395,226.65332407990283,11.34667592009717,11.34667592009717,0.0476751089079713
UGC12506,38.52,241.0,24.9,63.36,133.6,0.0,1507.8141225337486,227.54610898089416,13.45389101910584,13.45389101910584,0.0558252739381985
UGC12506,40.16,237.0,23.0,64.98,131.71,0.0,1398.6304780876494,228.42755169430725,8.572448305692745,8.572448305692745,0.03617066795650947
UGC12506,41.8,228.0,14.0,64.88,130.03,0.0,1243.6363636363637,228.7882381848081,-0.7882381848081081,0.7882381848081081,-0.0034571850210881935
UGC12506,43.44,233.0,16.9,63.87,129.69,0.0,1249.7467771639042,229.58120608434953,3.4187939156504683,3.4187939156504683,0.014672935260302439
UGC12506,45.08,233.0,13.7,64.47,130.42,0.0,1204.2812777284828,231.41919253548113,1.5808074645188697,1.5808074645188697,0.0067845813927848485
UGC12506,46.71,230.0,11.6,69.03,123.79,0.0,1132.5198030400343,230.28177381454478,-0.2817738145447777,0.2817738145447777,-0.0012251035414990333
UGC12506,48.35,226.0,11.6,76.21,119.55,0.0,1056.380558428128,231.42888021423192,-5.428880214231924,5.428880214231924,-0.02402159386828285
UGC12506,49.99,225.0,11.6,82.59,116.42,0.0,1012.7025405081016,233.0555563552652,-8.055556355265196,8.055556355265196,-0.03580247269006754
