galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0247,1.08,34.6,0.9,2.87,22.18,0.0,1108.4814814814815,22.36491225111335,12.235087748886652,12.235087748886652,0.3536152528579957
NGC0247,1.61,47.0,0.8,4.22,29.63,0.0,1372.0496894409937,30.61267356141702,16.38732643858298,16.38732643858298,0.34866651996985065
NGC0247,2.15,59.1,3.1,5.53,34.54,0.0,1624.5627906976745,36.55817443121334,22.541825568786663,22.541825568786663,0.3814183683381838
NGC0247,2.7,64.4,1.4,7.02,38.17,0.0,1536.0592592592593,41.40669062158054,22.993309378419468,22.993309378419468,0.35703896550340786
NGC0247,3.22,67.4,2.3,8.74,41.49,0.0,1410.7950310559008,45.83047668781617,21.569523312183833,21.569523312183833,0.32002260107097674
NGC0247,3.77,69.8,0.7,10.74,44.33,0.0,1292.318302387268,49.808958178531064,19.991041821468933,19.991041821468933,0.28640461062276407
NGC0247,4.31,71.3,1.1,12.87,46.65,0.0,1179.5104408352668,53.233791508035786,18.06620849196421,18.06620849196421,0.25338300830244337
NGC0247,4.85,73.2,1.7,14.02,48.71,0.0,1104.7917525773198,56.1116888986404,17.0883111013596,17.0883111013596,0.23344687296939345
NGC0247,5.38,75.1,3.0,14.25,50.36,0.0,1048.3289962825277,58.33313842948797,16.766861570512027,16.766861570512027,0.22326047364197107
NGC0247,5.92,78.5,3.8,15.4,51.67,0.0,1040.9206081081081,60.49234314221911,18.007656857780887,18.007656857780887,0.22939690264689028
NGC0247,6.46,81.4,5.0,17.47,52.6,0.0,1025.6904024767803,62.59720517598679,18.80279482401322,18.80279482401322,0.23099256540556778
NGC0247,6.99,83.5,7.0,20.12,53.23,0.0,997.4606580829757,64.64879398138933,18.851206018610668,18.851206018610668,0.22576294633066668
NGC0247,7.53,87.1,7.2,23.34,53.67,0.0,1007.4913678618856,66.83368664680656,20.26631335319344,20.26631335319344,0.23267868373356418
NGC0247,8.07,90.7,4.8,25.63,54.09,0.0,1019.3915737298636,68.7859896488025,21.914010351197504,21.914010351197504,0.2416098164409868
NGC0247,8.62,93.1,1.4,27.36,54.75,0.0,1005.5232018561485,70.77551010165656,22.32448989834343,22.32448989834343,0.2397904392947737
NGC0247,9.14,95.9,2.1,29.31,55.29,0.0,1006.2155361050329,72.73111150021671,23.168888499783293,23.168888499783293,0.24159424921567563
NGC0247,9.69,98.4,5.2,31.5,55.46,0.0,999.2321981424151,74.58026102399049,23.819738976009518,23.819738976009518,0.2420705180488772
NGC0247,10.23,101.0,8.2,33.45,55.35,0.0,997.1652003910068,76.14583823067021,24.854161769329792,24.854161769329792,0.24608080959732467
NGC0247,10.76,103.0,9.4,35.18,54.98,0.0,985.9665427509294,77.44911789460888,25.550882105391125,25.550882105391125,0.2480668165571954
NGC0247,11.3,104.0,9.4,36.44,54.45,0.0,957.1681415929203,78.458653478748,25.541346521251995,25.541346521251995,0.2455898703966538
NGC0247,11.84,105.0,8.9,37.01,53.82,0.0,931.1655405405405,79.08273180077298,25.917268199227024,25.917268199227024,0.24683112570692403
NGC0247,12.38,105.0,8.4,37.01,53.2,0.0,890.5492730210016,79.44135689557547,25.558643104424533,25.558643104424533,0.243415648613567
NGC0247,12.91,105.0,9.0,36.33,52.54,0.0,853.9891556932611,79.43432510865378,25.56567489134622,25.56567489134622,0.24348261801282114
NGC0247,13.48,106.0,8.4,35.29,51.7,0.0,833.5311572700297,79.21753801398009,26.78246198601991,26.78246198601991,0.25266473571716896
NGC0247,14.01,108.0,7.7,34.03,50.9,0.0,832.5481798715203,78.92175615270611,29.07824384729389,29.07824384729389,0.26924299858605455
NGC0247,14.54,107.0,9.2,32.65,50.18,0.0,787.4140302613481,78.65816409808201,28.34183590191799,28.34183590191799,0.26487697104596253
