galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC3109,0.26,6.1,1.6,1.0,2.78,0.0,143.11538461538458,2.9543865691544156,3.145613430845584,3.145613430845584,0.5156743329255056
NGC3109,0.52,11.2,0.7,2.12,4.73,0.0,241.2307692307692,5.229633566140151,5.970366433859848,5.970366433859848,0.5330684315946294
NGC3109,0.77,14.9,1.5,4.53,7.0,0.0,288.32467532467535,8.42017656457103,6.479823435428971,6.479823435428971,0.4348874788878504
NGC3109,1.03,19.1,2.2,6.54,8.59,0.0,354.1844660194175,10.926557092458665,8.173442907541336,8.173442907541336,0.4279289480388134
NGC3109,1.29,24.3,0.9,8.22,10.63,0.0,457.74418604651163,13.62790929922228,10.672090700777721,10.672090700777721,0.4391806872748033
NGC3109,1.55,29.8,1.9,10.06,11.72,0.0,572.9290322580646,15.727918629113423,14.072081370886577,14.072081370886577,0.4722174956673348
NGC3109,1.81,34.3,1.6,11.73,12.56,0.0,649.9944751381214,17.587011917688233,16.712988082311764,16.712988082311764,0.4872591277641914
NGC3109,2.06,38.2,3.5,12.92,13.39,0.0,708.368932038835,19.14361987836428,19.056380121635723,19.056380121635723,0.4988581183674273
NGC3109,2.32,42.5,5.6,13.76,13.69,0.0,778.5560344827587,20.12893450901644,22.37106549098356,22.37106549098356,0.5263780115525544
NGC3109,2.58,42.3,3.0,14.44,13.73,0.0,693.5232558139534,20.8399525217955,21.460047478204498,21.460047478204498,0.5073297276171277
NGC3109,2.84,47.3,4.4,15.04,13.74,0.0,787.7781690140844,21.49655448360618,25.80344551639382,25.80344551639382,0.5455273893529349
NGC3109,3.1,49.3,4.0,15.37,14.32,0.0,784.0290322580644,22.356534363442556,26.94346563655744,26.94346563655744,0.5465206011472098
NGC3109,3.35,50.6,3.5,15.75,15.08,0.0,764.2865671641791,23.35468561873427,27.245314381265732,27.245314381265732,0.5384449482463584
NGC3109,3.61,53.0,3.5,16.29,15.34,0.0,778.1163434903048,24.149718082506517,28.850281917493483,28.850281917493483,0.5443449418394997
NGC3109,3.87,54.7,3.3,16.37,14.77,0.0,773.1498708010336,24.126941118010887,30.573058881989116,30.573058881989116,0.5589224658498924
NGC3109,4.13,55.2,3.1,16.42,14.16,0.0,737.7820823244554,24.08294136812268,31.117058631877324,31.117058631877324,0.5637148302876327
NGC3109,4.38,57.5,2.6,16.88,13.87,0.0,754.851598173516,24.516605993661468,32.98339400633853,32.98339400633853,0.5736242435884962
NGC3109,4.64,59.1,2.4,17.22,13.96,0.0,752.760775862069,25.10787288643357,33.99212711356643,33.99212711356643,0.5751628953226131
NGC3109,4.9,61.2,1.9,17.66,14.01,0.0,764.3755102040817,25.750811188854474,35.44918881114553,35.44918881114553,0.5792351112932276
NGC3109,5.16,62.7,1.9,18.09,14.01,0.0,761.8779069767443,26.364838105569834,36.33516189443017,36.33516189443017,0.5795081641854891
NGC3109,5.42,64.4,2.9,18.73,13.96,0.0,765.1955719557196,27.100469677010025,37.29953032298998,37.29953032298998,0.5791852534625773
NGC3109,5.67,66.6,3.2,19.3,13.99,0.0,782.2857142857142,27.823929357869485,38.776070642130506,38.776070642130506,0.5822232829148725
NGC3109,5.93,66.3,3.4,19.36,13.93,0.0,741.2630691399662,28.15834551206714,38.141654487932854,38.141654487932854,0.575288906303663
NGC3109,6.19,66.2,3.2,19.43,13.15,0.0,707.9870759289176,28.14435242409019,38.055647575909816,38.055647575909816,0.5748587247116286
NGC3109,6.45,67.3,3.0,19.41,12.62,0.0,702.2155038759689,28.20103133341554,39.098968666584454,39.098968666584454,0.5809653590874362
