galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC05750,0.31,3.1,4.5,1.0,4.05,0.0,31.000000000000004,4.17163037672323,-1.0716303767232298,1.0716303767232298,-0.34568721829781607
UGC05750,1.47,15.7,8.5,4.69,16.67,0.0,167.68027210884352,17.317187993435887,-1.6171879934358877,1.6171879934358877,-0.10300560467744509
UGC05750,2.52,28.0,10.0,7.69,21.39,0.0,311.1111111111111,22.942229707225067,5.057770292774933,5.057770292774933,0.18063465331339046
UGC05750,3.35,36.0,11.0,9.58,24.52,0.0,386.86567164179104,26.950773166627833,9.049226833372167,9.049226833372167,0.25136741203811575
UGC05750,4.09,43.6,4.5,11.47,24.68,0.0,464.7823960880196,28.530931640871017,15.069068359128984,15.069068359128984,0.34562083392497667
UGC05750,4.82,49.8,4.5,13.0,26.85,0.0,514.5311203319501,31.958744622348718,17.84125537765128,17.84125537765128,0.3582581401134795
UGC05750,6.6,61.5,4.5,16.38,35.05,0.0,573.0681818181819,42.510069965284785,18.989930034715215,18.989930034715215,0.308779350157971
UGC05750,7.86,68.1,12.2,18.53,38.67,0.0,590.0267175572518,47.92938089811447,20.17061910188552,20.17061910188552,0.2961911762391413
UGC05750,9.43,73.4,12.2,20.89,42.63,0.0,571.32131495228,53.91252196953502,19.487478030464985,19.487478030464985,0.2654969758918935
UGC05750,11.43,77.6,11.0,23.34,39.29,0.0,526.8381452318459,54.77898991570948,22.821010084290513,22.821010084290513,0.2940851814985891
UGC05750,22.85,78.9,11.0,36.96,26.56,0.0,272.43807439824946,64.87981713023558,14.020182869764426,14.020182869764426,0.17769560037724239
