galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F568-V1,0.39,17.4,30.4,-1.11,12.25,0.0,776.3076923076922,12.30018699044856,5.099813009551438,5.099813009551438,0.29309270169835855
F568-V1,1.18,46.3,37.1,-2.76,28.99,0.0,1816.686440677966,29.477220257108275,16.822779742891722,16.822779742891722,0.3633429750084605
F568-V1,1.95,69.1,13.1,-2.63,34.78,0.0,2448.6205128205124,36.07772479802985,33.022275201970146,33.022275201970146,0.4778911027781498
F568-V1,2.74,85.2,6.2,-0.03,37.08,0.0,2649.284671532847,39.74921848468902,45.450781515310986,45.450781515310986,0.5334598769402698
F568-V1,3.53,93.2,6.2,3.84,41.2,0.0,2460.691218130312,45.50055409499603,47.69944590500397,47.69944590500397,0.5117966298820168
F568-V1,4.3,100.0,12.4,7.34,44.37,0.0,2325.5813953488373,50.425170457250026,49.574829542749974,49.574829542749974,0.49574829542749976
F568-V1,5.09,108.0,6.2,9.92,45.35,0.0,2291.5520628683694,53.4494519058507,54.5505480941493,54.5505480941493,0.5050976675384194
F568-V1,5.87,112.0,6.2,12.15,44.94,0.0,2136.9676320272574,55.320974218281386,56.679025781718614,56.679025781718614,0.5060627301939162
F568-V1,6.4,113.0,24.9,13.65,45.12,0.0,1995.15625,56.96639496524085,56.03360503475915,56.03360503475915,0.49587261092707213
F568-V1,7.44,113.0,15.5,17.06,45.76,0.0,1716.263440860215,60.39846751211399,52.60153248788601,52.60153248788601,0.46550028750341604
F568-V1,8.21,112.0,13.1,19.87,46.01,0.0,1527.8928136419,62.74021161042027,49.25978838957973,49.25978838957973,0.4398195391926762
F568-V1,9.0,111.0,26.4,22.99,44.52,0.0,1369.0,63.932077968167356,47.067922031832644,47.067922031832644,0.4240353336201139
F568-V1,9.72,111.0,19.4,26.1,43.69,0.0,1267.5925925925926,65.54460819175355,45.455391808246446,45.455391808246446,0.40950803430852656
F568-V1,11.79,113.0,12.5,34.23,40.77,0.0,1083.0364715860899,69.86325931030716,43.13674068969284,43.13674068969284,0.38174106805037916
F568-V1,17.63,118.0,14.6,36.03,33.12,0.0,789.7901304594442,72.60501238724635,45.39498761275365,45.39498761275365,0.38470328485384453
