galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0100,0.23,6.81,8.19,-0.86,9.67,0.0,201.6352173913043,9.708166665236027,-2.898166665236027,2.898166665236027,-0.4255751343958924
NGC0100,0.69,20.0,4.09,-1.93,23.77,0.0,579.7101449275362,23.848224252551802,-3.848224252551802,3.848224252551802,-0.1924112126275901
NGC0100,1.15,33.0,4.0,-3.62,34.7,0.0,946.9565217391305,34.888313229504234,-1.8883132295042344,1.8883132295042344,-0.05722161301527983
NGC0100,1.59,42.7,4.0,-4.31,41.73,0.0,1146.7232704402516,41.967737685616726,0.7322623143832772,0.7322623143832772,0.017149000336844897
NGC0100,2.05,49.9,4.0,-3.92,46.7,0.0,1214.639024390244,46.958503323325054,2.9414966766749444,2.9414966766749444,0.058947829191882656
NGC0100,2.51,55.5,4.0,3.21,50.33,0.0,1227.191235059761,50.686812101794644,4.813187898205356,4.813187898205356,0.08672410627397038
NGC0100,2.97,61.9,4.0,7.43,53.12,0.0,1290.104377104377,54.14587799059695,7.754122009403048,7.754122009403048,0.12526853003882146
NGC0100,3.42,67.9,4.0,10.05,55.1,0.0,1348.073099415205,56.889309077513694,11.010690922486312,11.010690922486312,0.16216039650200753
NGC0100,3.88,73.1,4.0,11.97,55.08,0.0,1377.219072164948,57.81054212019145,15.289457879808545,15.289457879808545,0.20915811053089667
NGC0100,4.34,76.1,3.0,13.61,54.16,0.0,1334.3801843317972,58.02956380963868,18.070436190361313,18.070436190361313,0.23745645453825642
NGC0100,4.79,77.8,5.34,14.82,53.32,0.0,1263.6409185803757,58.34410109391374,19.455898906086254,19.455898906086254,0.2500758214149904
NGC0100,5.24,79.0,4.0,15.7,52.48,0.0,1191.030534351145,58.651699068565584,20.348300931434416,20.348300931434416,0.25757342951182804
NGC0100,5.7,78.5,5.6,16.36,50.92,0.0,1081.0964912280701,58.320108405586446,20.179891594413554,20.179891594413554,0.25706868273138284
NGC0100,6.16,79.8,7.15,16.58,49.36,0.0,1033.7727272727273,57.929360851988605,21.870639148011392,21.870639148011392,0.2740681597495162
NGC0100,7.16,83.4,5.12,17.02,46.44,0.0,971.4469273743018,57.79343403498805,25.606565965011953,25.606565965011953,0.3070331650481049
NGC0100,7.52,84.6,4.0,17.46,45.44,0.0,951.7499999999999,57.97016092479838,26.629839075201616,26.629839075201616,0.3147735115272059
NGC0100,7.98,86.1,5.53,18.01,44.24,0.0,928.9736842105261,58.316711110241634,27.78328888975836,27.78328888975836,0.32268628211101463
NGC0100,8.44,87.5,10.2,18.77,43.11,0.0,907.1386255924172,58.8422574853774,28.657742514622598,28.657742514622598,0.32751705730997255
NGC0100,8.9,89.0,7.77,19.76,41.91,0.0,890.0,59.44958254802576,29.55041745197424,29.55041745197424,0.332027162381733
NGC0100,9.35,90.4,5.16,20.86,40.72,0.0,874.0278074866311,60.13627618528577,30.263723814714233,30.263723814714233,0.3347757059149804
NGC0100,9.62,91.2,13.7,21.63,40.12,0.0,864.5987525987528,60.68882886097908,30.511171139020924,30.511171139020924,0.33455231512084344
