galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC11455,SPARC,0.62,35.1,4.01,0.82,71.2,0,71.20472175
UGC11455,SPARC,1.23,64.6,4.19,1,112.64,0,112.6444388
UGC11455,SPARC,1.83,80.1,6.32,2.09,139.71,0,139.7256319
UGC11455,SPARC,2.47,113,10.4,3.39,159.08,0,159.1161164
UGC11455,SPARC,3.08,136,7.59,2.17,171.23,0,171.2437497
UGC11455,SPARC,3.68,150,7.75,0.18,180.9,0,180.9000896
UGC11455,SPARC,4.32,171,9.19,0,190.21,0,190.21
UGC11455,SPARC,4.91,192,9.16,0.2,198.61,0,198.6101007
UGC11455,SPARC,5.53,197,9.96,0.2,213.09,0,213.0900939
UGC11455,SPARC,6.17,195,12.4,0,230.24,0,230.24
UGC11455,SPARC,6.78,196,7.09,0.58,253.17,0,253.1706644
UGC11455,SPARC,7.38,216,5.99,2.58,275.53,0,275.542079
UGC11455,SPARC,8,225,5.24,0,287.96,0,287.96
UGC11455,SPARC,8.62,240,6.15,0,290.86,0,290.86
UGC11455,SPARC,9.23,247,4.37,7.92,295.63,0,295.7360703
UGC11455,SPARC,9.85,254,6.48,16.06,302.1,0,302.5265833
UGC11455,SPARC,10.43,257,7.41,21.24,307.81,0,308.541948
UGC11455,SPARC,11.05,273,5.38,23.48,312.49,0,313.3708833
UGC11455,SPARC,11.67,272,5.98,24.19,316.07,0,316.9943233
UGC11455,SPARC,12.19,270,20.9,23.78,319.44,0,320.3239017
UGC11455,SPARC,12.91,279,9.4,22.46,323.2,0,323.9794617
UGC11455,SPARC,14.56,287,10.8,23.48,326.62,0,327.4628755
UGC11455,SPARC,16.63,291,10,24.49,316.26,0,317.2067901
UGC11455,SPARC,17.77,286,9.67,24.49,310.12,0,311.0854778
UGC11455,SPARC,18.49,288,6.96,26.12,307.21,0,308.3184044
UGC11455,SPARC,20.24,289,6.63,41.26,301.54,0,304.3497317
UGC11455,SPARC,22.62,288,10,55.9,294.39,0,299.6502663
UGC11455,SPARC,24.89,269,8.23,53.66,286.32,0,291.3048884
UGC11455,SPARC,27.06,267,7.11,52.14,273.02,0,277.9541329
UGC11455,SPARC,29.13,272,5.36,47.05,261.41,0,265.6104113
UGC11455,SPARC,31.3,274,5.78,45.53,250.43,0,254.5351956
UGC11455,SPARC,33.46,259,5.81,50.92,239.85,0,245.1955728
UGC11455,SPARC,35.53,272,6.69,49.39,229.51,0,234.7641629
UGC11455,SPARC,37.7,274,6.39,46.04,219.93,0,224.697322
UGC11455,SPARC,39.87,272,5.59,49.19,212.13,0,217.7585658
UGC11455,SPARC,41.93,266,8.82,49.09,205.47,0,211.2528083
