galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC07151,SPARC,0.5,24.2,2.18,-0.51,24.79,0,24.79
UGC07151,SPARC,1,42,2.91,-5.39,39.13,0,39.13
UGC07151,SPARC,1.5,59.4,2.4,-5.79,45.87,0,45.87
UGC07151,SPARC,2,63.9,2.01,7.68,49.56,0,50.15153039
UGC07151,SPARC,2.49,66,2,15.55,48.96,0,51.37007008
UGC07151,SPARC,3,67.2,2.07,19.33,48.14,0,51.87589517
UGC07151,SPARC,3.49,68.7,2.38,19.89,46.88,0,50.92491041
UGC07151,SPARC,4,71.3,2.91,25.08,45.84,0,52.25238751
UGC07151,SPARC,4.49,72.5,3.21,25.36,46.88,0,53.2997561
UGC07151,SPARC,5.01,74,3.41,26.06,48.01,0,54.62676725
UGC07151,SPARC,5.5,76.2,3.17,28.3,47.84,0,55.58377101
