galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC06786,SPARC,0.16,160,36,-1.22,8.07,119.49,119.7622019
UGC06786,SPARC,0.32,177,30.9,-1.2,15.74,184.15,184.8214547
UGC06786,SPARC,0.49,180,25.3,-1.08,23.42,201.67,203.0253317
UGC06786,SPARC,0.65,180,32,-0.96,30.3,207.64,209.8391279
UGC06786,SPARC,1.3,182,4.72,-0.33,55.43,203.18,210.6053117
UGC06786,SPARC,1.46,183,10.8,0.44,61.06,200.04,209.1519036
UGC06786,SPARC,1.62,184,7.43,0.74,66.51,196.81,207.7457672
UGC06786,SPARC,3.72,206,8.42,4.94,126.3,147.67,194.3772685
UGC06786,SPARC,3.89,207,4.54,5.38,130.52,144.55,194.8309968
UGC06786,SPARC,4.05,209,5.36,5.86,134.47,141.56,195.3349792
UGC06786,SPARC,4.22,210,2.43,6.37,138.94,138.76,196.466888
UGC06786,SPARC,4.26,210,4.6,6.53,140.05,138.12,196.8089881
UGC06786,SPARC,4.38,211,2.8,6.92,143.43,136.21,197.9222458
UGC06786,SPARC,4.54,213,2.18,7.46,148.24,133.79,199.8262077
UGC06786,SPARC,4.71,214,7.61,7.98,153.86,131.35,202.458397
UGC06786,SPARC,4.86,215,4.7,8.49,158.53,129.31,204.7557499
UGC06786,SPARC,5.02,215,2.34,9,162.82,127.24,206.836578
UGC06786,SPARC,5.18,216,2.95,9.51,166.08,125.27,208.2440381
UGC06786,SPARC,5.35,217,4.48,10.02,168.84,123.26,209.2853879
UGC06786,SPARC,5.51,217,3.99,10.53,170.67,121.46,209.7418923
UGC06786,SPARC,5.68,218,5.14,11.06,171.8,119.61,209.6285183
UGC06786,SPARC,5.84,218,2.51,11.59,172.47,117.97,209.2776861
UGC06786,SPARC,6,219,3.95,12.13,172.94,116.4,208.8165235
UGC06786,SPARC,6.15,219,7.84,12.55,173.44,114.95,208.4524852
UGC06786,SPARC,6.48,219,7.74,13.72,174.41,111.99,207.7230045
UGC06786,SPARC,6.64,219,6.69,14.25,174.58,110.63,207.1719957
UGC06786,SPARC,6.81,220,6.26,14.68,174.53,109.24,206.4209314
UGC06786,SPARC,7.1,220,2.52,15.64,174.07,106.99,204.9190928
UGC06786,SPARC,7.13,220,11.4,15.74,173.95,106.76,204.7047818
UGC06786,SPARC,8.52,220,2.93,20.1,162.17,97.67,190.3747562
UGC06786,SPARC,10.66,225,1.79,25.95,149.89,87.32,175.4001055
UGC06786,SPARC,11.99,228,5.71,28.72,144.35,82.33,168.6416016
UGC06786,SPARC,12.1,228,9.96,29.04,143.9,81.96,168.1308217
UGC06786,SPARC,12.33,228,8.24,29.36,143.03,81.19,167.0670722
UGC06786,SPARC,12.78,229,1.74,30.21,141.37,79.75,165.1005254
UGC06786,SPARC,14.93,228,1.64,33.5,133.3,73.78,155.9956038
UGC06786,SPARC,17.08,226,1.34,35.21,125.19,68.98,147.209105
UGC06786,SPARC,19.23,226,1.39,35.84,117.76,65.01,139.205687
UGC06786,SPARC,21.27,227,1.11,35.52,111,61.81,131.9209858
UGC06786,SPARC,23.42,227,1.37,34.46,106.04,58.91,126.1045649
UGC06786,SPARC,25.57,224,2.79,32.87,101.01,56.38,120.2587269
UGC06786,SPARC,27.72,218,9.41,31.59,96.03,54.15,114.6817836
UGC06786,SPARC,29.87,215,8.18,30.53,91.96,52.16,110.0426649
UGC06786,SPARC,32.02,219,5.06,29.67,88.37,50.38,105.96089
UGC06786,SPARC,34.05,211,7.05,29.04,85.42,48.86,102.6021325
