galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
NGC2903,SPARC,0.32,44,8,0.01,197.82,0,197.8200003
NGC2903,SPARC,0.64,64,8,0.03,204.19,0,204.1900022
NGC2903,SPARC,0.96,128,8,0.08,209.11,0,209.1100153
NGC2903,SPARC,1.28,148,8,0.07,219.11,0,219.1100112
NGC2903,SPARC,1.6,157,8,1.76,225.96,0,225.9668542
NGC2903,SPARC,1.92,189,8,5.17,232.02,0,232.0775933
NGC2903,SPARC,2.24,195,6,8.23,251.26,0,251.3947503
NGC2903,SPARC,2.56,201,6,11.05,278.7,0,278.9189712
NGC2903,SPARC,2.88,214,4,13.64,291.79,0,292.1086334
NGC2903,SPARC,3.2,215,4,16.01,300.53,0,300.9561446
NGC2903,SPARC,3.52,215,4,18.18,298.29,0,298.8434983
NGC2903,SPARC,3.84,216,3,20.14,289.57,0,290.2695377
NGC2903,SPARC,4.8,214,2,24.78,274.65,0,275.7656086
NGC2903,SPARC,5.76,210,2,25.77,255.87,0,257.1644412
NGC2903,SPARC,6.72,205,2,24.89,236.77,0,238.0746627
NGC2903,SPARC,7.68,203,1,25.19,221.37,0,222.7985929
NGC2903,SPARC,8.64,201,1,25.4,209.59,0,211.1234902
NGC2903,SPARC,9.6,201,1,27.64,199.24,0,201.1480728
NGC2903,SPARC,10.56,199,1,32.7,189.8,0,192.5962876
NGC2903,SPARC,11.52,197,1,37.22,181.59,0,185.3651977
NGC2903,SPARC,12.48,196,2,37.86,174.1,0,178.1689917
NGC2903,SPARC,13.44,193,3,36.33,167.37,0,171.2675854
NGC2903,SPARC,14.4,190,3,35.33,161.19,0,165.0164386
NGC2903,SPARC,15.36,188,5,35.01,155.25,0,159.1485551
NGC2903,SPARC,16.32,187,5,34.43,150.2,0,154.0956356
NGC2903,SPARC,17.28,188,3,33.18,145.58,0,149.3132573
NGC2903,SPARC,18.24,186,3,32.48,141.36,0,145.0434418
NGC2903,SPARC,19.2,185,3,31.94,137.48,0,141.141468
NGC2903,SPARC,20.16,185,3,31.23,133.91,0,137.5034581
NGC2903,SPARC,21.12,181,3,30.85,130.6,0,134.194197
NGC2903,SPARC,22.08,178,3,30.69,127.55,0,131.1902382
NGC2903,SPARC,23.04,177,3,30.33,124.7,0,128.3354935
NGC2903,SPARC,24,182,4,30.72,122.05,0,125.8567475
NGC2903,SPARC,24.96,180,8,30.86,119.57,0,123.4881553
