galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC07323,SPARC,0.58,23.9,3.87,1.43,21.96,0,22.0065104
UGC07323,SPARC,1.17,34.7,3.87,3.24,34.79,0,34.94054522
UGC07323,SPARC,1.75,42.8,3.87,-0.61,43.08,0,43.08
UGC07323,SPARC,2.33,51.3,3.87,-3.66,48.67,0,48.67
UGC07323,SPARC,2.91,57.7,3.87,9.71,52.39,0,53.28223156
UGC07323,SPARC,3.5,67.3,3.87,13.91,55.75,0,57.45912112
UGC07323,SPARC,4.07,75.4,3.87,18.68,58.69,0,61.5910586
UGC07323,SPARC,4.65,79.5,3.87,24.75,61.08,0,65.90393691
UGC07323,SPARC,5.23,82.8,3.87,27.13,61.82,0,67.51110501
UGC07323,SPARC,5.82,85.6,3.87,28.72,60.87,0,67.30523977
