galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
NGC7331,SPARC,2.67,221,20,-12.02,317.9,136.84,346.1005571
NGC7331,SPARC,3.21,237,13,-12.52,344.05,124.77,365.9753481
NGC7331,SPARC,3.74,249,8,-12.91,365.51,115.63,383.3638702
NGC7331,SPARC,4.27,250,5,-12.71,368.89,108.22,384.4364713
NGC7331,SPARC,4.81,253,5,-11.52,367.77,101.96,381.6419978
NGC7331,SPARC,5.35,257,5,-9.56,371.23,96.68,383.6127413
NGC7331,SPARC,5.88,257,5,-6.26,365.05,92.22,376.5183009
NGC7331,SPARC,6.41,257,5,4.8,360.1,88.33,370.8062013
NGC7331,SPARC,7.48,257,5,12.22,345.54,81.76,355.2913137
NGC7331,SPARC,8.55,255,5,16.59,324.23,76.48,333.5408692
NGC7331,SPARC,9.62,248,6,22.45,311.29,72.1,320.3183988
NGC7331,SPARC,10.66,247,6,28.21,299.93,68.49,308.9412389
NGC7331,SPARC,11.74,246,6,33.77,288.64,65.26,297.8461517
NGC7331,SPARC,12.83,244,6,38.94,280.42,62.43,289.912409
NGC7331,SPARC,13.91,242,4,43.31,272.13,59.96,282.0030046
NGC7331,SPARC,15,238,3,45.59,263.74,57.74,273.8085888
NGC7331,SPARC,16.08,236,3,47.38,256.44,55.77,266.6770161
NGC7331,SPARC,17.07,233,3,49.66,250.86,54.12,261.3920993
NGC7331,SPARC,18.15,234,3,53.93,245.89,52.49,257.1488618
NGC7331,SPARC,19.24,236,3,57.71,242,50.98,253.9555168
NGC7331,SPARC,20.32,237,3,60.09,237.62,49.61,250.0704393
NGC7331,SPARC,21.41,238,3,61.78,231.06,48.33,244.0108213
NGC7331,SPARC,22.49,240,3,63.67,224.49,47.15,238.0603946
NGC7331,SPARC,23.48,238,3,64.56,219.56,46.15,233.4617949
NGC7331,SPARC,24.57,237,3,62.97,214.35,45.11,227.9167732
NGC7331,SPARC,25.65,236,3,61.48,209.72,44.15,222.9607394
NGC7331,SPARC,26.74,238,3,60.79,205.21,43.24,218.3489542
NGC7331,SPARC,27.82,239,3,59.4,200.95,42.4,213.7920076
NGC7331,SPARC,28.91,239,3,57.31,196.85,41.59,209.1986776
NGC7331,SPARC,29.89,241,4,55.13,193.34,40.9,205.1645254
NGC7331,SPARC,30.98,236,4,52.84,189.65,40.18,200.9318802
NGC7331,SPARC,32.06,236,5,51.55,186.2,39.49,197.1986374
NGC7331,SPARC,33.15,239,5,51.35,182.89,38.84,193.8920323
NGC7331,SPARC,34.23,237,5,50.86,179.88,38.22,190.7991677
NGC7331,SPARC,35.32,241,7,49.27,177.27,37.63,187.7983032
NGC7331,SPARC,36.31,238,9,47.97,173.78,37.11,184.0591247
