galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
NGC5371,SPARC,1.45,216,10,0,240.9,0,240.9
NGC5371,SPARC,2.88,215,7,0,232.56,0,232.56
NGC5371,SPARC,4.33,215,5,0,235.54,0,235.54
NGC5371,SPARC,5.78,214,4,0,243.76,0,243.76
NGC5371,SPARC,7.22,215,4,0,245.32,0,245.32
NGC5371,SPARC,8.66,221,3,0,253,0,253
NGC5371,SPARC,11.55,233,3,11.24,281.58,0,281.8042477
NGC5371,SPARC,14.48,237,3,27.45,299.81,0,301.0640108
NGC5371,SPARC,17.28,242,3,40.74,295.15,0,297.9484353
NGC5371,SPARC,20.2,241,3,51.22,293.48,0,297.9160936
NGC5371,SPARC,23.12,240,3,57.81,284.89,0,290.6962473
NGC5371,SPARC,26.04,234,3,56.95,267.33,0,273.3287972
NGC5371,SPARC,28.84,226,3,55.22,249.73,0,255.7622359
NGC5371,SPARC,31.76,213,3,52.84,235.27,0,241.1307498
NGC5371,SPARC,34.68,207,3,50.68,223.76,0,229.4275485
NGC5371,SPARC,37.48,208,4,48.19,210.28,0,215.7312089
NGC5371,SPARC,40.4,209,4,45.17,200.01,0,205.0471385
NGC5371,SPARC,43.32,207,4,42.57,191.48,0,196.1550287
NGC5371,SPARC,46.24,213,6,40.95,184.17,0,188.6676745
