galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
PGC51017,SPARC,0.33,20.5,4.17,5.04,10.8,0,11.91812066
PGC51017,SPARC,0.99,19.9,1.82,10.8,19.85,0,22.59784282
PGC51017,SPARC,1.65,19.3,1.69,12.3,20.13,0,23.59039847
PGC51017,SPARC,2.31,18.8,1.9,12.7,18.24,0,22.22583182
PGC51017,SPARC,2.97,18.2,1.74,13.3,16.21,0,20.96793027
PGC51017,SPARC,3.63,18.3,2.22,14.2,14.5,0,20.29507329
