galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
F571-V1,SPARC,1.95,32,10,7.85,23.82,0,25.08016946
F571-V1,SPARC,3.88,57.6,10,15.1,35.57,0,38.6423977
F571-V1,SPARC,5.83,70.9,7,20.84,33.21,0,39.20726591
F571-V1,SPARC,7.78,77,6,25.68,32.58,0,41.48395835
F571-V1,SPARC,9.72,82.5,6,29.5,31.97,0,43.50092988
F571-V1,SPARC,11.66,84.3,6,30.81,29.08,0,42.36628967
F571-V1,SPARC,13.59,83.9,6,28.8,26.58,0,39.19102448
