galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC05986,SPARC,0.63,29.5,2.53,-2.22,32.45,0,32.45
UGC05986,SPARC,1.26,50.8,3.76,-8.54,43.44,0,43.44
UGC05986,SPARC,1.88,68.2,2.58,-2.13,53.72,0,53.72
UGC05986,SPARC,2.51,84.3,2.28,8.88,65.57,0,66.16856731
UGC05986,SPARC,3.13,95.3,2.01,11.55,69.99,0,70.93660973
UGC05986,SPARC,3.77,106,3.58,16.04,70.54,0,72.34067459
UGC05986,SPARC,4.39,112,4.25,20.82,71.78,0,74.73848272
UGC05986,SPARC,5.02,115,3.18,24.3,71.41,0,75.43128065
UGC05986,SPARC,5.65,116,2.32,25.4,67.79,0,72.3922931
UGC05986,SPARC,6.28,116,2.01,24.6,64.52,0,69.05063649
UGC05986,SPARC,6.9,116,2.28,25.5,61.11,0,66.21693212
UGC05986,SPARC,7.54,114,3.05,25.7,56.38,0,61.96123304
UGC05986,SPARC,8.16,112,3.69,24.6,53.17,0,58.58505697
UGC05986,SPARC,8.79,109,5.1,24.9,50.65,0,56.4396359
UGC05986,SPARC,9.41,107,6.39,27.79,48.55,0,55.94092062
