galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
NGC0100,SPARC,0.23,6.81,8.19,-0.86,9.67,0,9.67
NGC0100,SPARC,0.69,20,4.09,-1.93,23.77,0,23.77
NGC0100,SPARC,1.15,33,4,-3.62,34.7,0,34.7
NGC0100,SPARC,1.59,42.7,4,-4.31,41.73,0,41.73
NGC0100,SPARC,2.05,49.9,4,-3.92,46.7,0,46.7
NGC0100,SPARC,2.51,55.5,4,3.21,50.33,0,50.4322615
NGC0100,SPARC,2.97,61.9,4,7.43,53.12,0,53.63710749
NGC0100,SPARC,3.42,67.9,4,10.05,55.1,0,56.00903945
NGC0100,SPARC,3.88,73.1,4,11.97,55.08,0,56.3656571
NGC0100,SPARC,4.34,76.1,3,13.61,54.16,0,55.84386896
NGC0100,SPARC,4.79,77.8,5.34,14.82,53.32,0,55.34125767
NGC0100,SPARC,5.24,79,4,15.7,52.48,0,54.77810146
NGC0100,SPARC,5.7,78.5,5.6,16.36,50.92,0,53.48360496
NGC0100,SPARC,6.16,79.8,7.15,16.58,49.36,0,52.07020261
NGC0100,SPARC,7.16,83.4,5.12,17.02,46.44,0,49.46063081
NGC0100,SPARC,7.52,84.6,4,17.46,45.44,0,48.67900163
NGC0100,SPARC,7.98,86.1,5.53,18.01,44.24,0,47.76544462
NGC0100,SPARC,8.44,87.5,10.2,18.77,43.11,0,47.01898553
NGC0100,SPARC,8.9,89,7.77,19.76,41.91,0,46.33471377
NGC0100,SPARC,9.35,90.4,5.16,20.86,40.72,0,45.75213656
NGC0100,SPARC,9.62,91.2,13.7,21.63,40.12,0,45.57928587
