galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC07089,SPARC,0.87,20.9,4.7,4.05,19.26,0,19.68121185
UGC07089,SPARC,1.74,36.4,3.9,8.89,32.89,0,34.07028324
UGC07089,SPARC,2.61,43.4,3.9,12.07,42.35,0,44.03643264
UGC07089,SPARC,3.5,51.2,4.7,13.47,46.88,0,48.77679059
UGC07089,SPARC,4.37,59.7,3.9,14.33,50.13,0,52.13794971
UGC07089,SPARC,5.24,64.5,4.4,18.1,50.81,0,53.93761304
UGC07089,SPARC,6.11,67.9,3.9,21.23,49.78,0,54.11803119
UGC07089,SPARC,6.55,72.8,7.3,22.41,49.26,0,54.11797945
UGC07089,SPARC,6.98,70.3,6.1,23.49,48.73,0,54.09614589
UGC07089,SPARC,7.85,73.7,6.1,25.32,47.5,0,53.82706011
UGC07089,SPARC,8.72,77.6,6.1,26.4,46.22,0,53.22826693
UGC07089,SPARC,9.16,79.1,7.3,26.4,45.5,0,52.60427739
