galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGCA442,SPARC,0.42,14.2,1.91,4.87,4.78,0,6.823877197
UGCA442,SPARC,1.26,28.6,1.82,13.14,10.76,0,16.98343899
UGCA442,SPARC,2.11,41,1.74,19.65,13.6,0,23.89733249
UGCA442,SPARC,2.96,49,1.91,22.42,13.29,0,26.06301019
UGCA442,SPARC,3.79,54.8,2.05,22.82,12.56,0,26.04814773
UGCA442,SPARC,4.65,56.4,3.12,21.37,12.33,0,24.67196385
UGCA442,SPARC,5.48,57.8,2.83,18.73,12.04,0,22.26599425
UGCA442,SPARC,6.33,56.5,0.65,16.75,10.62,0,19.83297507
