galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
F574-2,SPARC,2.17,12.6,10,-8.64,21.61,0,21.61
F574-2,SPARC,4.32,23,10,-7.74,27.24,0,27.24
F574-2,SPARC,6.49,30,8,15.6,34,0,37.40802053
F574-2,SPARC,8.65,36,8,23.65,34.44,0,41.77841668
F574-2,SPARC,10.83,40,8,28.17,36.32,0,45.9640218
