galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC06930,SPARC,1.74,54.7,8.3,0,52.62,0,52.62
UGC06930,SPARC,3.5,85.4,7,5.24,59.95,0,60.17856844
UGC06930,SPARC,5.24,93.8,6.2,17.89,62.66,0,65.16385271
UGC06930,SPARC,6.98,98.7,5.2,25.97,65.09,0,70.07959047
UGC06930,SPARC,8.72,103,5.2,29.85,66.99,0,73.33950232
UGC06930,SPARC,10.47,107,5.2,34.48,67.16,0,75.49394678
UGC06930,SPARC,12.19,109,5.2,40.3,63.93,0,75.57205105
UGC06930,SPARC,13.94,108,7.4,42.57,59.68,0,73.30693896
UGC06930,SPARC,15.68,108,7.4,40.84,54.03,0,67.72847629
UGC06930,SPARC,16.61,108,7.4,39.98,51.7,0,65.35510998
