galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC08699,SPARC,0.22,152,39.4,0.62,26.39,158.03,160.2195288
UGC08699,SPARC,0.43,167,32.9,1.83,47.21,231.8,236.56579
UGC08699,SPARC,0.65,179,20.9,2.76,65.47,250.59,259.0159968
UGC08699,SPARC,0.87,188,15.7,3.59,80.81,244.02,257.0776237
UGC08699,SPARC,1.08,195,10.6,4.38,93.2,231.39,249.4929989
UGC08699,SPARC,1.31,199,8.88,5.12,104.66,217.32,241.2631601
UGC08699,SPARC,1.52,202,4.4,5.84,113.51,203.82,233.3692741
UGC08699,SPARC,1.73,202,2.3,6.53,120.8,191.4,226.4271205
UGC08699,SPARC,1.96,202,3.38,7.2,127.95,179.83,220.8209034
UGC08699,SPARC,2.17,200,4.47,7.85,133.72,170.88,217.1235485
UGC08699,SPARC,2.39,196,2.88,8.49,138.13,162.54,213.4741872
UGC08699,SPARC,2.6,193,3.32,9.1,140.07,156.06,209.897924
UGC08699,SPARC,2.83,189,2.21,9.69,139.86,149.58,205.0094927
UGC08699,SPARC,3.04,184,14,10.26,138.24,144.32,200.109539
UGC08699,SPARC,5.87,170,5.45,16.97,124.36,103.86,162.911909
UGC08699,SPARC,6.08,172,6.66,17.59,125.28,102.05,162.5382693
UGC08699,SPARC,6.3,174,3.96,18.32,126.27,100.25,162.2645919
UGC08699,SPARC,6.52,176,5.18,18.94,127.31,98.55,162.1069468
UGC08699,SPARC,6.74,178,3.04,19.56,128.27,96.92,161.9545396
UGC08699,SPARC,6.95,180,2.75,20.18,129.11,95.45,161.8249888
UGC08699,SPARC,7.16,182,2.34,20.9,130.08,94.04,161.8676558
UGC08699,SPARC,7.39,183,3.39,21.52,131.37,92.56,162.1374136
UGC08699,SPARC,7.6,184,7.58,22.25,132.89,91.28,162.7478203
UGC08699,SPARC,7.82,185,6.08,22.97,134.56,89.98,163.494388
UGC08699,SPARC,8.03,186,6.73,23.7,136.18,88.8,164.2927947
UGC08699,SPARC,8.26,187,6.83,24.42,137.94,87.55,165.1931672
UGC08699,SPARC,8.47,187,6.11,25.15,139.4,86.46,165.9524453
UGC08699,SPARC,8.68,188,4.78,25.77,140.55,85.41,166.4730113
UGC08699,SPARC,8.91,188,4.14,26.49,141.3,84.3,166.6550332
UGC08699,SPARC,9.53,187,5.93,28.25,140.15,81.51,164.5720666
UGC08699,SPARC,9.78,187,7.63,28.97,138.99,80.46,163.1909697
UGC08699,SPARC,9.99,186,7.89,29.6,137.71,79.61,161.7960327
UGC08699,SPARC,10.21,186,9.86,30.11,136.12,78.75,160.1150493
UGC08699,SPARC,11.46,182,2.51,33.53,126.5,74.33,150.5040192
UGC08699,SPARC,13.39,177,3.62,37.77,114.46,68.77,138.7695118
UGC08699,SPARC,15.21,175,6.71,39.12,106.58,64.52,130.5852258
UGC08699,SPARC,17.13,177,6.13,39.12,99.72,60.8,123.1709901
UGC08699,SPARC,19.06,180,3.95,39.01,94,57.64,116.9621721
UGC08699,SPARC,20.99,181,4.46,38.7,89.28,54.92,111.735468
UGC08699,SPARC,22.92,182,7.09,37.05,85.64,52.56,107.0955914
UGC08699,SPARC,25.7,183,7.49,34.05,80.57,49.64,100.5736397
