galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC11914,SPARC,0.28,168,49.7,0.42,42.14,211.56,215.7164565
UGC11914,SPARC,0.37,187,40.2,0.61,53.98,220.85,227.3520068
UGC11914,SPARC,0.47,204,26.9,0.79,66.33,227.4,236.8777174
UGC11914,SPARC,0.56,218,23.5,0.96,76.79,231.5,243.9054647
UGC11914,SPARC,0.65,232,8.63,1.14,86.68,234.01,249.5503999
UGC11914,SPARC,0.75,243,4.97,1.31,97.06,236.69,255.8212575
UGC11914,SPARC,0.84,253,3.65,1.48,105.9,240.47,262.760007
UGC11914,SPARC,0.93,262,2.86,1.66,114.28,245.03,270.3745086
UGC11914,SPARC,1.03,269,3.8,1.83,123.11,249.19,277.9479755
UGC11914,SPARC,1.12,275,5.39,2,130.64,251.82,283.6972365
UGC11914,SPARC,1.21,280,5.01,2.17,137.79,253.43,288.474536
UGC11914,SPARC,1.3,284,10,2.33,144.6,253.93,292.2242868
UGC11914,SPARC,1.41,287,6.59,2.5,152.47,253.45,295.7875139
UGC11914,SPARC,1.5,289,3.56,2.66,158.56,252.44,298.1179344
UGC11914,SPARC,1.59,290,6.13,2.82,164.36,251.04,300.072064
UGC11914,SPARC,1.68,291,10.2,2.97,169.88,249.18,301.5936135
UGC11914,SPARC,1.78,292,8.61,3.12,175.7,246.75,302.9286829
UGC11914,SPARC,1.87,292,11.2,3.26,180.66,244.32,303.8764973
UGC11914,SPARC,1.96,291,5.15,3.39,185.38,241.92,304.7991517
UGC11914,SPARC,2.05,291,4.92,3.5,189.88,239.71,305.8227403
UGC11914,SPARC,2.16,291,9.32,3.61,195.08,237.06,307.0287969
UGC11914,SPARC,2.25,290,7.19,3.7,199.1,234.93,307.9717599
UGC11914,SPARC,2.34,290,12.2,3.76,202.92,232.89,308.9149011
UGC11914,SPARC,2.43,290,7.94,3.79,206.55,231.12,309.9898724
UGC11914,SPARC,2.46,290,5.16,3.79,207.71,230.63,310.3997505
UGC11914,SPARC,2.53,290,3.56,3.79,210.36,229.44,311.3011521
UGC11914,SPARC,2.62,290,3.79,3.8,213.61,227.9,312.3813088
UGC11914,SPARC,2.71,290,5.65,3.81,216.71,226.55,313.5325226
UGC11914,SPARC,2.8,290,9.38,3.84,219.64,225.09,314.5186533
UGC11914,SPARC,2.99,290,10.6,3.94,225.37,221.46,315.9931836
UGC11914,SPARC,3.28,291,15.3,4.12,233.01,215.11,317.1481461
UGC11914,SPARC,3.74,292,18.8,4.56,241.64,204.42,316.5410236
UGC11914,SPARC,3.83,292,15.2,4.69,242.91,202.36,316.1911349
UGC11914,SPARC,4.02,292,19.8,5.12,245.41,198.15,315.461099
UGC11914,SPARC,4.09,292,2.4,5.35,246.19,196.62,315.1151583
UGC11914,SPARC,4.12,292,9,5.4,246.51,195.97,314.9612373
UGC11914,SPARC,4.3,291,8.71,6.12,248.01,192.16,313.8022946
UGC11914,SPARC,4.39,291,7.92,6.56,248.54,190.25,313.065852
UGC11914,SPARC,4.49,291,8.84,7.04,249.06,188.24,312.2735064
UGC11914,SPARC,4.58,290,4.2,7.58,249.41,186.48,311.5085792
UGC11914,SPARC,4.87,289,10.6,9.59,250.14,181.04,308.9295539
UGC11914,SPARC,4.91,288,2.26,10.06,250.19,180.31,308.5578322
UGC11914,SPARC,4.96,288,6.97,10.42,250.25,179.41,308.0934712
UGC11914,SPARC,5.05,287,3.23,11.18,250.32,177.88,307.2887717
UGC11914,SPARC,5.14,287,10.2,12.03,250.34,176.33,306.4426625
UGC11914,SPARC,5.24,286,10.3,12.78,250.33,174.68,305.5184769
UGC11914,SPARC,5.33,286,17.8,13.42,250.26,173.23,304.6617746
UGC11914,SPARC,5.42,285,11.4,14.16,250.17,171.83,303.8273908
UGC11914,SPARC,5.51,285,12,14.91,250.09,170.39,302.9852609
UGC11914,SPARC,5.61,284,4.03,15.66,250.01,168.9,302.1215744
UGC11914,SPARC,5.71,284,4.73,16.4,249.99,167.49,301.3583584
UGC11914,SPARC,5.8,283,6.44,17.15,249.96,166.22,300.6712698
UGC11914,SPARC,5.89,283,4.96,17.89,249.9,164.93,299.9532747
UGC11914,SPARC,5.98,283,5.37,18.64,249.84,163.71,299.2798678
UGC11914,SPARC,6.08,283,11,19.38,249.76,162.34,298.5128433
UGC11914,SPARC,6.15,283,1.14,20.02,249.7,161.44,298.0163821
UGC11914,SPARC,6.17,283,17.3,20.24,249.69,161.19,297.887512
UGC11914,SPARC,6.26,283,7.94,21.09,249.61,160,297.2371784
UGC11914,SPARC,6.35,283,18.3,21.83,249.49,158.86,296.5776603
UGC11914,SPARC,6.73,284,10.5,24.6,248.66,154.26,293.6547347
UGC11914,SPARC,6.83,284,9.37,25.24,248.3,153.14,292.81702
UGC11914,SPARC,6.92,285,12.9,25.88,247.92,152.15,292.0337708
UGC11914,SPARC,7.37,288,1.24,28.33,245.58,147.41,287.8225728
UGC11914,SPARC,8.6,297,2.13,31.2,235.09,136.47,273.6143436
UGC11914,SPARC,9.83,305,5.07,29.29,222.03,127.66,257.7834374
