galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC12506,SPARC,0.82,107,25.6,8.12,32.7,0,33.69309128
UGC12506,SPARC,2.46,159,26.5,22.67,79.76,0,82.91915641
UGC12506,SPARC,4.1,194,13.9,31.68,107.57,0,112.1379833
UGC12506,SPARC,5.74,198,14.6,34.72,124.14,0,128.9039099
UGC12506,SPARC,7.38,211,13.2,31.78,137.6,0,141.2222659
UGC12506,SPARC,9.02,222,13.6,23.89,155.68,0,157.5023635
UGC12506,SPARC,10.65,230,11.6,14.68,168.58,0,169.2179624
UGC12506,SPARC,12.29,239,11.6,14.98,175.29,0,175.9289189
UGC12506,SPARC,13.93,237,11.6,26.72,175.91,0,177.9277564
UGC12506,SPARC,15.57,240,11.6,39.88,176.17,0,180.6274711
UGC12506,SPARC,17.21,245,11.6,50.51,175.33,0,182.4605957
UGC12506,SPARC,18.85,249,11.6,57.09,172.3,0,181.5118677
UGC12506,SPARC,20.49,248,11.6,60.02,168.12,0,178.512562
UGC12506,SPARC,22.13,250,11.6,60.43,164.68,0,175.4174658
UGC12506,SPARC,23.77,255,11.6,58.91,161.19,0,171.6176104
UGC12506,SPARC,25.41,244,14.9,57.29,157.33,0,167.4361759
UGC12506,SPARC,27.05,244,11.6,58,153.64,0,164.2231701
UGC12506,SPARC,28.68,249,11.6,61.94,149.77,0,162.072874
UGC12506,SPARC,30.32,251,11.6,65.99,146.07,0,160.2845127
UGC12506,SPARC,31.96,249,11.6,67.21,143.32,0,158.2965777
UGC12506,SPARC,33.6,244,12.9,64.98,140.67,0,154.9530551
UGC12506,SPARC,35.24,239,16.2,62.25,138,0,151.3904307
UGC12506,SPARC,36.88,238,18.4,61.64,135.58,0,148.934301
UGC12506,SPARC,38.52,241,24.9,63.36,133.6,0,147.8629419
UGC12506,SPARC,40.16,237,23,64.98,131.71,0,146.86703
UGC12506,SPARC,41.8,228,14,64.88,130.03,0,145.3176359
UGC12506,SPARC,43.44,233,16.9,63.87,129.69,0,144.5644251
UGC12506,SPARC,45.08,233,13.7,64.47,130.42,0,145.4845603
UGC12506,SPARC,46.71,230,11.6,69.03,123.79,0,141.7360399
UGC12506,SPARC,48.35,226,11.6,76.21,119.55,0,141.7750563
UGC12506,SPARC,49.99,225,11.6,82.59,116.42,0,142.7400592
