galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC02885,SPARC,1.7,305,10,0,92.31,265.84,281.4108059
UGC02885,SPARC,3.41,257,10,0,152.76,236.42,281.4783011
UGC02885,SPARC,6.82,256,10,0,220.93,175.44,282.1156828
UGC02885,SPARC,13.67,271,10,0,244.9,123.9,274.4580478
UGC02885,SPARC,19.49,282,10,0,240.52,103.77,261.950536
UGC02885,SPARC,23.36,287,10,28.79,238.85,94.78,258.5757819
UGC02885,SPARC,27.24,283,10,40.2,232.97,87.77,252.1797649
UGC02885,SPARC,31.22,280,10,45.05,223.71,81.99,242.4830441
UGC02885,SPARC,35.1,280,10,50.3,214.74,77.32,233.7129436
UGC02885,SPARC,38.97,281,10,59.7,206.96,73.38,227.5547319
UGC02885,SPARC,42.85,282,10,67.17,198.69,69.98,221.1034269
UGC02885,SPARC,46.73,287,10,65.05,189.07,67.02,210.8806482
UGC02885,SPARC,50.71,292,10,71.21,184.25,64.33,207.7432923
UGC02885,SPARC,54.58,298,10,79.19,180.41,62.01,206.5528124
UGC02885,SPARC,58.46,298,10,83.33,174.83,59.92,202.7309157
UGC02885,SPARC,62.34,298,10,83.33,168.07,58.02,196.361234
UGC02885,SPARC,66.21,298,10,82.83,162.78,56.3,191.1225452
UGC02885,SPARC,70.19,298,10,85.86,158.17,54.68,188.0946328
UGC02885,SPARC,74.07,298,10,86.26,152.97,53.23,183.5048811
