galaxy_id,source,radius_kpc,v_obs_kms,v_err_kms,v_gas_kms,v_disk_kms,v_bulge_kms,v_bar_kms
UGC07125,SPARC,1.44,26.1,3.3,9.09,27.58,0,29.03936122
UGC07125,SPARC,2.88,43,3.47,16.12,37.24,0,40.5792065
UGC07125,SPARC,4.33,48.5,2.35,15.32,39.71,0,42.56273605
UGC07125,SPARC,5.76,52.5,2,18.34,39.12,0,43.20567092
UGC07125,SPARC,7.2,56.4,2.05,17.63,37.66,0,41.58235804
UGC07125,SPARC,8.64,58.5,2.21,22.27,36.69,0,42.9197973
UGC07125,SPARC,10.08,61.5,2.1,25.8,36.12,0,44.38799838
UGC07125,SPARC,11.47,64.6,2.01,29.52,34.86,0,45.67986427
UGC07125,SPARC,13,65.6,2.12,36.98,33.7,0,50.0320937
UGC07125,SPARC,14.42,65.4,2.65,38.39,31.99,0,49.97151389
UGC07125,SPARC,15.84,65.5,3.05,37.89,29.33,0,47.91556115
UGC07125,SPARC,17.26,65.1,3.22,39,27.53,0,47.7378351
UGC07125,SPARC,18.68,64.9,3.48,34.46,26.15,0,43.25868814
