galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC0024,0.21,17.4,6.51,0.0,1649.4409523809525,0.0,1649.4409523809525,18.6113567479644,0.0,18.6113567479644,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.32,31.0,8.86,0.3492493803511112,2072.110625,40153856853.2181,40153858925.32873,25.750250484218594,113354.46260747653,113354.46553226386,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.43,36.1,8.16,0.3642723036225115,2056.1797674418603,31167308310.358932,31167310366.5387,29.734782662733554,115766.75936318828,115766.7631818893,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.54,46.0,8.52,0.5436820292881752,2163.0133333333333,37041862803.66909,37041864966.68243,34.17641291885384,141430.56923445268,141430.57336378336,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.64,58.0,6.9,0.7930976256187834,2151.5153124999997,45591961391.18141,45591963542.696724,37.10754370744579,170818.19367490135,170818.197705414,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.74,63.4,9.55,0.8171328809642421,2158.9497297297294,40625859981.51923,40625862140.46896,39.970273954527755,173387.24401271343,173387.24861980777,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.85,71.9,8.52,0.882934857449299,2229.357294117647,38216537586.47593,38216539815.83322,43.5310659184909,180233.34028005067,180233.34553699612,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,0.96,76.4,6.82,0.8486901202863465,2324.794270833333,32525165416.62251,32525167741.41678,47.24195698740686,176703.59022939406,176703.59654449625,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.07,78.1,6.65,0.7719232907578598,2394.4542056074765,26541897497.10734,26541899891.561546,50.61685490031952,168522.49203564745,168522.49963720233,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.17,80.5,6.14,0.7333203823857336,2438.182649572649,23059479225.12795,23059481663.310596,53.410426884644906,164254.65196882462,164254.66065251664,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.28,82.8,5.8,0.6882159694679267,2489.8307031249997,19781370473.966198,19781372963.7969,56.45337279560894,159123.07879964093,159123.08881384885,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.38,85.6,6.48,0.6664352322570822,2533.6873188405802,17767260209.385445,17767262743.072765,59.131112791828976,156584.86225990017,156584.87342473542,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.48,88.0,7.5,0.6337808825074778,2596.2779054054054,15755022219.476208,15755024815.754112,61.98783187045664,152700.4678605301,152700.4804423224,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.59,92.0,8.52,0.6430251307296934,2612.362893081761,14878954734.298706,14878957346.661598,64.44887120811349,153810.07128122315,153810.08478377466,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.7,92.4,8.52,0.5934922501773339,2614.196764705883,12844219873.54072,12844222487.737484,66.66434204280426,147767.29606045858,147767.31109806974,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.8,95.1,9.2,0.6087027510281421,2568.6113888888885,12441546295.720528,12441548864.331917,67.9963271066901,149648.8667925586,149648.8822403878,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,1.91,96.5,8.52,0.6010765437920803,2515.135340314136,11578119129.121857,11578121644.257196,69.31023373211202,148708.46491246807,148708.48106456888,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.02,101.0,8.86,0.661395079132364,2424.377475247525,12046231094.984747,12046233519.362223,69.98030079958217,155991.6241721625,155991.63986929457,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.13,99.9,9.55,0.6299830241931671,2335.423521126761,10881552054.914253,10881554390.337774,70.52979583126553,152242.2604829794,152242.27682026912,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.23,103.0,8.18,0.674039077436282,2249.5254708520183,11120435947.164442,11120438196.689913,70.82684378115405,157475.62402536054,157475.63995303688,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.34,104.0,8.52,0.6774653999297271,2176.6304273504275,10651551280.08239,10651553456.712816,71.36746597715236,157875.36221777226,157875.37834858225,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.44,107.0,9.2,0.7170902634434752,2106.5405327868853,10812487039.433277,10812489145.97381,71.6935066794755,162426.8092902683,162426.82511265218,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.54,107.0,9.55,0.7145145698766414,2029.9157874015748,10349490563.947206,10349492593.862993,71.80519549447658,162134.83904585685,162134.85494615894,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.65,106.0,11.2,0.6963440405012541,1951.7920377358494,9667620405.155388,9667622356.947426,71.91834884089039,160059.97024134977,160059.98639857082,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,2.76,107.0,11.2,0.7111268250560276,1875.7727898550725,9479372286.375916,9479374162.148705,71.95229600228195,161750.01548809052,161750.0314915902,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,7.07,104.0,3.11,1.0022655077697824,483.5398161244696,5215608343.229113,5215608826.768929,58.469021712356366,192026.953802402,192026.96270382532,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,8.49,106.0,2.55,1.18026363352167,334.50573616018846,5114614859.099751,5114615193.605488,53.29121597411716,208382.0533389497,208382.06015324494,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,9.91,109.0,4.95,1.367507593805285,239.02928355196772,5076889286.125977,5076889525.15526,48.670116087800736,224303.30542706774,224303.31070737372,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
NGC0024,11.27,110.0,2.83,1.5050798354336672,179.6870363797693,4913344566.282681,4913344745.969718,45.00080999271013,235315.5185320463,235315.5228349348,,56173686496.91862,36791000688.71149,True,3.609625952395257,0.6549507960587497,formula,59714784397.32429
