galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
NGC0100,0.23,6.81,8.19,0.0,409.7760869565217,0.0,409.7760869565217,9.708166665236027,0.0,9.708166665236027,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,0.69,20.0,4.09,0.0,824.2576811594204,0.0,824.2576811594204,23.848224252551802,0.0,23.848224252551802,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,1.15,33.0,4.0,0.0,1058.4299130434783,0.0,1058.4299130434783,34.888313229504234,0.0,34.888313229504234,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,1.59,42.7,4.0,0.03496138717941005,1106.8987421383647,1862914464.15991,1862915571.0586522,41.951984458425805,54424.571638316615,54424.58780719664,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,2.05,49.9,4.0,0.12088795774964399,1071.3445853658538,4996093560.931152,4996094632.275738,46.864233696925,101202.72624741323,101202.73709818951,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,2.51,55.5,4.0,0.18103659003427836,1013.3119521912349,6110743046.769394,6110744060.0813465,50.432261499956546,123846.53829393529,123846.54856234055,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,2.97,61.9,4.0,0.2641664863495898,968.6664309764309,7535683563.982352,7535684532.648784,53.637107490989855,149602.74123500407,149602.75085026643,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,3.42,67.9,4.0,0.34645424251908785,917.2551169590645,8582645226.212735,8582646143.467853,56.00903944900323,171326.14124425832,171326.15039934815,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,3.88,73.1,4.0,0.4538247868990427,818.8369329896908,9909639821.924984,9909640640.761917,56.365657097207695,196085.1919678509,196085.20006914402,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,4.34,76.1,3.0,0.5293887541464705,718.5570737327189,10334426118.306963,10334426836.864037,55.843868956224725,211781.51324762087,211781.5206102504,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,4.79,77.8,5.34,0.5756992080082982,639.3851356993737,10182666065.815266,10182666705.200401,55.34125766550666,220850.56136504412,220850.56829881584,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,5.24,79.0,4.0,0.6130705434527388,572.6412977099235,9912439413.578188,9912439986.219486,54.778101463997444,227906.0826901066,227906.08927316996,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,5.7,78.5,5.6,0.6384872199201862,501.8414035087719,9490273665.349463,9490274167.190866,53.48360496451226,232582.3722737644,232582.37842318995,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,6.16,79.8,7.15,0.7000900152668752,440.1470779220779,9628852956.718487,9628853396.865564,52.07020261147444,243544.1114323766,243544.11699873162,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,7.16,83.4,5.12,0.832490641637445,341.6695530726256,9850714241.055033,9850714582.724586,49.460630808755354,265576.94547146605,265576.9500772009,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,7.52,84.6,4.0,0.8734848577699105,315.11239361702127,9840993005.186514,9840993320.298908,48.679001633147735,272037.2536969938,272037.2580523627,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,7.98,86.1,5.53,0.9225843077104151,285.9069799498747,9795002587.324755,9795002873.231735,47.76544462265583,279578.46956954955,279578.47364986676,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,8.44,87.5,10.2,0.9650967849605513,261.94135071090045,9687903522.93796,9687903784.87931,47.0189855271251,285947.38280599174,285947.38667171163,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,8.9,89.0,7.77,1.0070356806981975,241.22535955056176,9586415198.587313,9586415439.812672,46.33471376840478,292094.3259760913,292094.3296511125,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,9.35,90.4,5.16,1.0442733893089429,223.87786096256684,9462458403.378843,9462458627.256704,45.752136562132264,297445.7699675559,297445.77348627796,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
NGC0100,9.62,91.2,13.7,1.060815905704757,215.95335758835756,9342569425.538645,9342569641.492002,45.579285865401616,299792.458,299792.4614648491,,66829462672.90096,84723011212.74442,True,2.7794103185233543,1.2855708769824208,formula,84723011212.74442
