galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode,beta_ceiling_theory
UGC12732,0.96,34.2,3.32,0.7713538886363813,448.89427083333334,66685502209.20405,66685502658.09832,20.75905826380378,253017.94821876942,253017.94907036613,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,1.92,49.5,4.6,0.7238648642413219,506.1041666666667,31289977735.683067,31289978241.787235,31.172423710709438,245105.60428621678,245105.60626846438,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,2.88,59.9,4.38,0.8828087740513881,384.53680555555553,25440353349.08831,25440353733.625114,33.27861174989125,270681.02564711537,270681.02769281843,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,3.84,65.3,4.31,0.8867554047177413,340.5708333333333,19165564072.30495,19165564412.875786,36.16340691914964,271285.3959166453,271285.3983270073,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,4.8,69.8,3.83,0.9569047153236458,277.7434166666667,16545368461.296185,16545368739.0396,36.51257865448564,281811.5835344986,281811.58589985274,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,5.76,73.8,3.45,0.9865695837875703,246.43960069444444,14215240917.82406,14215241164.26366,37.67614762684741,286146.44447671645,286146.44695707597,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,6.72,76.2,3.24,0.9728460901961501,230.33547619047621,12015002091.54101,12015002321.876486,39.342780786314535,284149.28128565726,284149.28400932136,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,7.68,79.3,3.19,1.055228499985413,190.4852083333333,11403397892.922958,11403398083.408167,38.24822087365633,295935.9657386177,295935.9682103119,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,8.64,80.3,3.31,1.0509657190159643,174.85209490740738,10095406100.554695,10095406275.40679,38.86800869609864,295337.61817417125,295337.62073179,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,9.6,81.9,3.69,1.0666113318225816,159.49504166666668,9221125785.773613,9221125945.268654,39.12994249931886,297527.82650270994,297527.82907583466,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,10.6,84.0,3.89,1.0829101389544693,147.87887735849057,8478822440.913373,8478822588.792251,39.59186911475638,299792.458,299792.46061433543,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,11.5,85.6,3.67,1.0591538188221028,147.26195652173914,7643815256.226908,7643815403.488864,41.15230856221799,296485.8773139278,296485.88016990275,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,12.5,87.9,3.43,1.0241700939106833,151.4,6800033670.00187,6800033821.40187,43.502873468312416,291548.31653608184,291548.3197816845,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,13.4,90.8,3.36,1.007323963317068,154.96164925373134,6238976547.904288,6238976702.865937,45.56847704279791,289140.5985708639,289140.60216165346,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,14.4,95.5,3.18,1.0131056098578644,157.99834027777774,5839036822.53783,5839036980.536171,47.69880606472241,289969.18843998713,289969.1923631214,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
UGC12732,15.4,98.0,3.18,1.0115474599751306,155.97616233766234,5451481329.314683,5451481485.290845,49.010538662618266,289746.1172672485,289746.1214123133,,57549689484.366806,82994437525.95667,True,1.6818482021233194,1.5675569135645442,formula,82994437525.95667
