galaxy,n_points_abar,chi2_abar,reduced_chi2_abar,rmse_kmps_abar,mae_kmps_abar,mean_abs_residual_kmps_abar,max_abs_residual_kmps_abar,beta_formula_abar,beta_value_abar,rs_kpc_abar,status_abar,source_file_abar,n_points_formula,chi2_formula,reduced_chi2_formula,rmse_kmps_formula,mae_kmps_formula,mean_abs_residual_kmps_formula,max_abs_residual_kmps_formula,beta_formula_formula,beta_value_formula,rs_kpc_formula,status_formula,source_file_formula,delta_chi2,improvement_ratio,classification
UGC06399,9,235.0737815011238,29.384222687640477,23.26234344003265,21.88171442418076,21.88171442418076,28.68815581439423,median(a_bar),485.8862068965518,5.0,success,data\raw\sparc_csv\UGC06399.csv,9,119.70253384078252,14.962816730097812,16.44924536209377,15.735468334762064,15.735468334762064,20.507195828310785,median(a_obs),1226.6896551724135,5.0,success,data\raw\sparc_csv\UGC06399.csv,115.37124766034127,0.4907873899148116,improved
UGC06446,17,874.8725704354558,54.67953565221599,31.243649608238897,30.66309158636499,30.66309158636499,36.83237005316956,median(a_bar),274.23346080305924,5.0,success,data\raw\sparc_csv\UGC06446.csv,17,271.29716102885027,16.956072564303142,16.497869385769373,14.93954648007664,14.93954648007664,24.07407288051493,median(a_obs),1248.305927342256,5.0,success,data\raw\sparc_csv\UGC06446.csv,603.5754094066056,0.689900940780649,improved
UGC06614,13,70.10910864597929,5.842425720498274,27.55796792206568,24.28299200415073,24.28299200415073,57.38793407799031,median(a_bar),2271.783236040609,5.0,success,data\raw\sparc_csv\UGC06614.csv,13,80.45383087452511,6.704485906210426,29.53003314818976,26.771653169574208,26.771653169574208,57.38793407799031,median(a_obs),1921.065989847716,5.0,success,data\raw\sparc_csv\UGC06614.csv,-10.34472222854582,-0.14755175794321101,worsened
UGC06628,7,6.820437786787419,1.1367396311312363,8.163240948719652,6.646813300378762,6.646813300378762,14.113620174262714,median(a_bar),522.4674487471526,5.0,success,data\raw\sparc_csv\UGC06628.csv,7,6.782290989870184,1.1303818316450307,8.140380382838318,6.627216494586613,6.627216494586613,14.085530873224611,median(a_obs),390.4236902050114,5.0,success,data\raw\sparc_csv\UGC06628.csv,0.03814679691723555,0.005593012957486935,improved
UGC06667,9,1450.5356172894735,181.31695216118425,41.38378672355496,40.490209301124,40.490209301124,47.53826218988005,median(a_bar),154.1405714285714,5.0,success,data\raw\sparc_csv\UGC06667.csv,9,499.28149965044776,62.41018745630597,24.37738943682291,23.77464496859968,23.77464496859968,29.870757283976992,median(a_obs),1174.16091954023,5.0,success,data\raw\sparc_csv\UGC06667.csv,951.2541176390257,0.6557950775566447,improved
UGC06786,45,3256.698321604423,74.01587094555508,19.79810721094272,15.876438429173373,15.876438429173373,40.23158429702762,median(a_bar),7267.390083333333,5.0,success,data\raw\sparc_csv\UGC06786.csv,45,2438.5935241361494,55.42258009400339,18.610385923963022,14.952236599029948,14.952236599029948,40.23158429702762,median(a_obs),7993.5,5.0,success,data\raw\sparc_csv\UGC06786.csv,818.1047974682738,0.25120681029651887,improved
UGC06787,71,10715.52764515362,153.07896635933744,38.80237509482673,31.387659043183117,31.387659043183117,88.18767207787323,median(a_bar),7986.838723076924,5.0,success,data\raw\sparc_csv\UGC06787.csv,71,10147.927710113228,144.9703958587604,38.31047102415731,30.595920098791375,30.595920098791375,88.18767207787323,median(a_obs),8352.153846153846,5.0,success,data\raw\sparc_csv\UGC06787.csv,567.5999350403908,0.05296985401340483,improved
UGC06818,8,75.84839202823534,10.835484575462193,16.699681318853404,14.31098293172055,14.31098293172055,25.45021579868524,median(a_bar),466.5263517489376,5.0,success,data\raw\sparc_csv\UGC06818.csv,8,63.81292200205552,9.11613171457936,15.165372536803984,13.180923453543755,13.180923453543755,22.9550156721082,median(a_obs),703.1898199672667,5.0,success,data\raw\sparc_csv\UGC06818.csv,12.035470026179816,0.15867798517995596,improved
UGC06917,11,353.69692492317694,35.3696924923177,23.21764712270994,22.005812855540665,22.005812855540665,28.561238771439022,median(a_bar),748.2353682487725,5.0,success,data\raw\sparc_csv\UGC06917.csv,11,174.9930985942672,17.49930985942672,16.01871324717775,15.22940567079612,15.22940567079612,21.4357912747962,median(a_obs),1636.661211129296,5.0,success,data\raw\sparc_csv\UGC06917.csv,178.70382632890974,0.5052456318858985,improved
UGC06923,6,41.56942386899166,8.313884773798332,12.757809053210432,12.07157232226705,12.07157232226705,15.737596777370513,median(a_bar),1134.680917912405,5.0,success,data\raw\sparc_csv\UGC06923.csv,6,36.21194905396465,7.242389810792931,11.920822672423254,11.355168132266838,11.355168132266838,14.246912390330664,median(a_obs),1574.9160015519346,5.0,success,data\raw\sparc_csv\UGC06923.csv,5.357474815027011,0.12888017962219994,improved
UGC06930,10,99.74520232063011,11.082800257847792,19.10022221330728,18.2335675194182,18.2335675194182,23.27176893120398,median(a_bar),580.5852936196032,5.0,success,data\raw\sparc_csv\UGC06930.csv,10,32.08203307311699,3.564670341457443,10.87506514911688,8.657474948577219,8.657474948577219,21.2176211794544,median(a_obs),1155.0668467355397,5.0,success,data\raw\sparc_csv\UGC06930.csv,67.66316924751312,0.6783601383654568,improved
UGC06973,9,3515.0901906164727,439.3862738270591,88.38560797208112,65.39780533763945,65.39780533763945,187.2829861608302,median(a_bar),9035.44296992481,5.0,success,data\raw\sparc_csv\UGC06973.csv,9,3515.0909375445844,439.38636719307306,88.38563580803628,65.39999571724928,65.39999571724928,187.2829861608302,median(a_obs),5496.428571428572,5.0,success,data\raw\sparc_csv\UGC06973.csv,-0.000746928111766465,-2.1249187681169272e-07,worsened
UGC06983,17,641.29670081124,40.0810438007025,30.64159699056901,29.61880068084696,29.61880068084696,36.41838532924615,median(a_bar),442.7627637614679,5.0,success,data\raw\sparc_csv\UGC06983.csv,17,191.869904523184,11.991869032699,15.399041884981523,12.5265962173418,12.5265962173418,24.73963029863644,median(a_obs),1337.6146788990825,5.0,success,data\raw\sparc_csv\UGC06983.csv,449.42679628805604,0.7008094626395728,improved
UGC07089,12,49.553873024786526,4.504897547707866,11.847916590941184,9.75589140105634,9.75589140105634,19.92660467254805,median(a_bar),463.2386382229107,5.0,success,data\raw\sparc_csv\UGC07089.csv,12,37.49941992883198,3.4090381753483623,10.175028211103916,8.507428819480154,8.507428819480154,16.388133971539567,median(a_obs),735.3266776135742,5.0,success,data\raw\sparc_csv\UGC07089.csv,12.054453095954543,0.24325955490754442,improved
UGC07125,13,220.1422838354879,18.345190319623992,9.449731685016804,8.819842845300428,8.819842845300428,13.16700231306794,median(a_bar),195.46571428571423,5.0,success,data\raw\sparc_csv\UGC07125.csv,13,96.50520171658994,8.042100143049161,5.834307310570338,5.054865629441561,5.054865629441561,10.13897943929704,median(a_obs),375.2232142857143,5.0,success,data\raw\sparc_csv\UGC07125.csv,123.63708211889795,0.5616235098718783,improved
UGC07151,11,251.3204304044508,25.13204304044508,11.9540636341363,11.051055441177466,11.051055441177466,14.342213272025743,median(a_bar),897.0361666666668,5.0,success,data\raw\sparc_csv\UGC07151.csv,11,196.59808759460967,19.659808759460965,10.318178716450516,9.55955472787971,9.55955472787971,12.32422119752566,median(a_obs),1352.3467048710602,5.0,success,data\raw\sparc_csv\UGC07151.csv,54.72234280984114,0.21773933269880325,improved
UGC07232,4,28.825312452202944,9.608437484067649,8.858719611271287,6.043159808622756,6.043159808622756,16.059467233016314,median(a_bar),1218.6287596006146,5.0,success,data\raw\sparc_csv\UGC07232.csv,4,28.02520708041883,9.341735693472945,8.734908487010054,5.965913267767482,5.965913267767482,15.814621130886938,median(a_obs),1836.3477576711248,5.0,success,data\raw\sparc_csv\UGC07232.csv,0.8001053717841131,0.027757040729768947,improved
UGC07261,7,65.35069665073789,10.891782775122982,17.293883219320136,16.875375324105683,16.875375324105683,20.936543367263557,median(a_bar),682.9812073490813,5.0,success,data\raw\sparc_csv\UGC07261.csv,7,41.48261451021463,6.913769085035772,13.778453393424677,13.469937809550316,13.469937809550316,18.7927295153562,median(a_obs),1271.4330708661414,5.0,success,data\raw\sparc_csv\UGC07261.csv,23.868082140523256,0.3652307222994807,improved
UGC07323,10,48.89808073354417,5.433120081504907,8.5576963333494,6.778156421180914,6.778156421180914,14.149346097583988,median(a_bar),938.6746986175116,5.0,success,data\raw\sparc_csv\UGC07323.csv,10,43.5761886749134,4.841798741657045,8.078590348354783,6.440601868197936,6.440601868197936,13.030893779248714,median(a_obs),1201.541237113402,5.0,success,data\raw\sparc_csv\UGC07323.csv,5.321892058630766,0.10883642013744599,improved
UGC07399,10,1955.439151350681,217.27101681674236,45.1579481614978,43.65006887565608,43.65006887565608,54.84871184734551,median(a_bar),503.4577081858093,5.0,success,data\raw\sparc_csv\UGC07399.csv,10,921.6085481645848,102.40094979606498,28.289643480553583,27.722540899127985,27.722540899127985,35.67708427670997,median(a_obs),2598.331765153661,5.0,success,data\raw\sparc_csv\UGC07399.csv,1033.8306031860961,0.5286948471252598,improved
UGC07524,31,1209.2000289987031,40.3066676332901,21.254119690324806,20.29026727172973,20.29026727172973,26.378179926428388,median(a_bar),283.75669691470057,5.0,success,data\raw\sparc_csv\UGC07524.csv,31,458.4927284084295,15.283090946947649,13.156913217706272,12.23298278426111,12.23298278426111,19.25878775145152,median(a_obs),827.8058252427184,5.0,success,data\raw\sparc_csv\UGC07524.csv,750.7073005902737,0.6208297077299184,improved
UGC07559,7,25.37094470406314,4.228490784010524,6.149245354431949,5.059130697813765,5.059130697813765,8.84751659099474,median(a_bar),269.80758620689653,5.0,success,data\raw\sparc_csv\UGC07559.csv,7,22.588979964153577,3.764829994025596,5.802321814436723,4.79621787945004,4.79621787945004,8.285926439890513,median(a_obs),424.03703703703695,5.0,success,data\raw\sparc_csv\UGC07559.csv,2.781964739909565,0.10965160234904596,improved
UGC07577,9,2.747327967696343,0.3434159959620428,1.7514319225702717,1.5100493948170073,1.5100493948170073,2.7539379160007678,median(a_bar),160.38688741721853,5.0,success,data\raw\sparc_csv\UGC07577.csv,9,2.757620167872848,0.344702520984106,1.754709513944227,1.512302212480959,1.512302212480959,2.772440204132991,median(a_obs),121.79787234042551,5.0,success,data\raw\sparc_csv\UGC07577.csv,-0.010292200176504895,-0.0037462582907911756,worsened
UGC07603,12,718.1088108429954,65.28261916754504,22.356424503636877,20.124170703099328,20.124170703099328,29.735378961974888,median(a_bar),518.8142209409124,5.0,success,data\raw\sparc_csv\UGC07603.csv,12,444.7065957070264,40.42787233700239,17.593166187482794,16.108826893357154,16.108826893357154,21.429151957928475,median(a_obs),1422.6769843936108,5.0,success,data\raw\sparc_csv\UGC07603.csv,273.40221513596896,0.3807253316040215,improved
UGC07608,8,145.4467006562482,20.778100093749742,28.525486584897003,26.54254814076461,26.54254814076461,36.36425973539363,median(a_bar),175.68189850634627,5.0,success,data\raw\sparc_csv\UGC07608.csv,8,74.82467419713313,10.68923917101902,20.459901639653324,19.44591897324656,19.44591897324656,23.58325796221712,median(a_obs),1038.0024643548672,5.0,success,data\raw\sparc_csv\UGC07608.csv,70.62202645911506,0.48555261921014387,improved
UGC07690,7,40.58612072059675,6.7643534534327925,10.37808017697381,9.659887019543811,9.659887019543811,12.246875421575249,median(a_bar),904.6292372881356,5.0,success,data\raw\sparc_csv\UGC07690.csv,7,30.067403311491667,5.011233885248611,8.932565546155901,8.342616711364935,8.342616711364935,10.974000126647589,median(a_obs),1465.0169491525423,5.0,success,data\raw\sparc_csv\UGC07690.csv,10.518717409105086,0.2591703080350574,improved
UGC07866,7,19.145438625398807,3.190906437566468,6.730976115646959,6.373882051850316,6.373882051850316,9.9086790163819,median(a_bar),282.73030303030305,5.0,success,data\raw\sparc_csv\UGC07866.csv,7,16.475148867078474,2.745858144513079,6.243959291853529,5.958003799411823,5.958003799411823,8.970521741729737,median(a_obs),476.1916167664671,5.0,success,data\raw\sparc_csv\UGC07866.csv,2.670289758320333,0.1394739400108526,improved
UGC08286,17,3346.6004288754216,209.16252680471385,29.122365241854503,28.38745575423541,28.38745575423541,32.929206437683334,median(a_bar),453.3299058823529,5.0,success,data\raw\sparc_csv\UGC08286.csv,17,1201.7679919338732,75.11049949586707,18.084120903445022,17.174959666141923,17.174959666141923,27.597563399484123,median(a_obs),1397.397463002114,5.0,success,data\raw\sparc_csv\UGC08286.csv,2144.8324369415486,0.6408988711156921,improved
UGC08490,30,2013.6077416111316,69.43474971072867,30.23104605674511,29.44251695556594,29.44251695556594,35.359396260457544,median(a_bar),279.3234539784884,5.0,success,data\raw\sparc_csv\UGC08490.csv,30,474.3226235372941,16.355952535768765,14.672450686401085,12.970902302347785,12.970902302347785,22.087692184867336,median(a_obs),1180.68938390557,5.0,success,data\raw\sparc_csv\UGC08490.csv,1539.2851180738376,0.7644413985229427,improved
UGC08550,11,1232.1339300589912,123.21339300589912,22.027553674536144,21.192610973386053,21.192610973386053,27.98897482722536,median(a_bar),217.4335616438356,5.0,success,data\raw\sparc_csv\UGC08550.csv,11,543.7535254629145,54.375352546291445,14.80686062170699,14.545304401611627,14.545304401611627,17.179745820336933,median(a_obs),911.8356164383562,5.0,success,data\raw\sparc_csv\UGC08550.csv,688.3804045960767,0.558689593559946,improved
UGC08699,41,927.6619219545836,23.191548048864597,29.07611333601184,24.039840702638912,24.039840702638912,80.01599680328627,median(a_bar),3659.376815642459,5.0,success,data\raw\sparc_csv\UGC08699.csv,41,793.8386562732144,19.84596640683036,27.67052993359725,22.22475720554402,22.22475720554402,80.01599680328627,median(a_obs),4626.256983240223,5.0,success,data\raw\sparc_csv\UGC08699.csv,133.8232656813692,0.14425865987837855,improved
UGC08837,8,45.83959611669442,6.548513730956346,7.138307229739996,5.6920543124877,5.6920543124877,11.682678064708178,median(a_bar),295.3078593426501,5.0,success,data\raw\sparc_csv\UGC08837.csv,8,41.8102822950528,5.972897470721828,6.795574094893948,5.4630611652392105,5.4630611652392105,11.112001023809237,median(a_obs),425.8011534193244,5.0,success,data\raw\sparc_csv\UGC08837.csv,4.029313821641622,0.08790029064357698,improved
UGC09037,22,785.4331984865523,37.40158088031202,29.108584582341905,23.321842601913616,23.321842601913616,74.76361925708595,median(a_bar),1518.487816673853,5.0,success,data\raw\sparc_csv\UGC09037.csv,22,785.6456547236631,37.41169784398396,29.123261128418022,23.349916083613845,23.349916083613845,74.76361925708595,median(a_obs),1504.172317823684,5.0,success,data\raw\sparc_csv\UGC09037.csv,-0.21245623711081407,-0.0002704956163301921,worsened
UGC09133,68,6775.780852697724,101.13105750295112,37.04651620591341,29.75772777078551,29.75772777078551,92.21205434125947,median(a_bar),6623.2401230283285,5.0,success,data\raw\sparc_csv\UGC09133.csv,68,6750.307411387646,100.75085688638278,37.01800208921392,29.722198654392244,29.722198654392244,92.21205434125947,median(a_obs),6546.54253958812,5.0,success,data\raw\sparc_csv\UGC09133.csv,25.47344131007776,0.0037594842371467354,improved
UGC09992,5,3.852289699268214,0.9630724248170536,4.968106518380555,4.835045711628519,4.835045711628519,6.808494651622215,median(a_bar),314.74085470085475,5.0,success,data\raw\sparc_csv\UGC09992.csv,5,3.2889420091575587,0.8222355022893897,4.590495193953871,4.364916048173002,4.364916048173002,6.808494651622215,median(a_obs),465.3846153846154,5.0,success,data\raw\sparc_csv\UGC09992.csv,0.5633476901106551,0.14623710418706812,improved
UGC10310,7,88.04502093393995,14.67417015565666,17.94543116539784,17.672041071520383,17.672041071520383,21.57042306340492,median(a_bar),419.2590497737556,5.0,success,data\raw\sparc_csv\UGC10310.csv,7,46.056688410079,7.676114735013166,12.979197792601484,12.408356401889868,12.408356401889868,17.945335821036608,median(a_obs),1002.0363636363636,5.0,success,data\raw\sparc_csv\UGC10310.csv,41.988332523860954,0.47689616151451353,improved
UGC11455,36,1308.516642613951,37.38618978897003,38.11411328835199,34.50021905906166,34.50021905906166,62.95999999999998,median(a_bar),8194.350783701804,5.0,success,data\raw\sparc_csv\UGC11455.csv,36,1340.2308199433462,38.29230914123846,38.62292763975289,35.042233926160854,35.042233926160854,62.95999999999998,median(a_obs),5413.423582995951,5.0,success,data\raw\sparc_csv\UGC11455.csv,-31.71417732939517,-0.024236739752917104,worsened
UGC11557,12,79.37975868717581,7.216341698834165,20.837740296482337,19.198458533925848,19.198458533925848,30.3813307115788,median(a_bar),1634.6260051406923,5.0,success,data\raw\sparc_csv\UGC11557.csv,12,79.37975868717581,7.216341698834165,20.837740296482337,19.198458533925848,19.198458533925848,30.3813307115788,median(a_obs),849.7419292355371,5.0,success,data\raw\sparc_csv\UGC11557.csv,0.0,0.0,similar
UGC11820,10,4978.308217065332,553.1453574517036,19.90440237463478,18.002353613455455,18.002353613455455,28.86953353518863,median(a_bar),236.4291803158818,5.0,success,data\raw\sparc_csv\UGC11820.csv,10,549.6027352411996,61.06697058235552,9.996146726833516,9.151346956205952,9.151346956205952,17.933193619297015,median(a_obs),744.1450267888005,5.0,success,data\raw\sparc_csv\UGC11820.csv,4428.705481824133,0.8896005005561538,improved
UGC11914,65,921.7835027016056,14.402867229712587,19.960385580893124,18.23941150195432,18.23941150195432,47.71645648860451,median(a_bar),26103.61195822454,5.0,success,data\raw\sparc_csv\UGC11914.csv,65,927.3028472230573,14.489106987860268,19.995536948020472,18.25835340298202,18.25835340298202,47.71645648860451,median(a_obs),22262.1409921671,5.0,success,data\raw\sparc_csv\UGC11914.csv,-5.519344521451671,-0.005987679867642806,worsened
UGC12506,31,117.19991680659228,3.906663893553076,29.386092996561626,23.15777978184737,23.15777978184737,73.30690872003579,median(a_bar),1103.3007870916963,5.0,success,data\raw\sparc_csv\UGC12506.csv,31,318.19885013003045,10.60662833766768,45.25251208497641,39.412554110706026,39.412554110706026,79.05829958893452,median(a_obs),2343.0145611963794,5.0,success,data\raw\sparc_csv\UGC12506.csv,-200.99893332343817,-1.7150091808950187,worsened
UGC12632,15,828.4609522076885,59.17578230054918,23.35382953741381,22.829623255799557,22.829623255799557,26.90033575904542,median(a_bar),201.66425,5.0,success,data\raw\sparc_csv\UGC12632.csv,15,241.81756540281907,17.272683243058506,13.230914596339025,12.29582013566908,12.29582013566908,19.627885458021787,median(a_obs),753.9982425307556,5.0,success,data\raw\sparc_csv\UGC12632.csv,586.6433868048694,0.7081122957474073,improved
UGC12732,16,1228.5830743913723,81.90553829275815,30.588917492284924,29.953296116878512,29.953296116878512,36.1136391237751,median(a_bar),182.66865162037035,5.0,success,data\raw\sparc_csv\UGC12732.csv,16,207.34461639564336,13.822974426376224,13.33383502129369,12.348549363346365,12.348549363346365,20.04102063065956,median(a_obs),782.560257523148,5.0,success,data\raw\sparc_csv\UGC12732.csv,1021.2384579957289,0.8312327259608718,improved
UGCA281,7,98.81788770416895,16.469647950694824,6.39267334780812,5.871798450201588,5.871798450201588,9.33687908048304,median(a_bar),536.7199999999999,5.0,success,data\raw\sparc_csv\UGCA281.csv,7,92.46964292057916,15.411607153429856,6.157086602198283,5.684514898271162,5.684514898271162,8.831164243542194,median(a_obs),921.6,5.0,success,data\raw\sparc_csv\UGCA281.csv,6.3482447835897915,0.0642418587472192,improved
UGCA442,8,2680.380856600182,382.9115509428832,22.75923125231833,21.249950819013296,21.249950819013296,30.10973382797828,median(a_bar),154.9649014667915,5.0,success,data\raw\sparc_csv\UGCA442.csv,8,779.1175902133755,111.30251288762508,14.938805176344127,14.45287985592684,14.45287985592684,19.056651361083183,median(a_obs),666.626011264721,5.0,success,data\raw\sparc_csv\UGCA442.csv,1901.2632663868067,0.7093257891710155,improved
UGCA444,36,385.7329270548408,11.02094077299545,13.255053897490772,12.568053694443964,12.568053694443964,21.59746384912013,median(a_bar),140.92046486775317,5.0,success,data\raw\sparc_csv\UGCA444.csv,36,288.14274979748177,8.232649994213764,11.147713168226172,10.758266157148974,10.758266157148974,16.830591340719486,median(a_obs),563.3857280617165,5.0,success,data\raw\sparc_csv\UGCA444.csv,97.59017725735902,0.252999343360398,improved
