galaxy,source_file,beta_mode,beta_raw,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_numerator,beta_denominator,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,structural,6496.236554685395,1529.2033155792806,1529.2033155792806,False,True,30942.913272779886,4.763206052042914,430.4765943012212,440.0158388969217,0.43044540165923756,0.5578551928016461,0.4762555362528815,20,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.256686347117768,14.138062133147484,0.17527272293449994,0.22994719934272856,621.0635879115434,31.05317939557717,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0055_rotation_curve.png,ok,
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,structural,6476.390872940907,1528.101044423381,1528.101044423381,False,True,40808.638397311675,6.301138890151733,572.6412977099235,531.3199865191835,0.4563473484690717,0.5129732047317678,0.5477720628731632,18,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.925630232947583,15.30369743389241,0.21230102446232782,0.21670391623471427,236.04688543994047,11.802344271997024,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0100_rotation_curve.png,ok,
NGC0247,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0247_normalized.csv,structural,7344.82491041467,1571.9555969912224,1571.9555969912224,False,True,76396.2659034155,10.40137332546738,449.4103549864976,429.5522221864013,0.6296007796104279,0.6236199119149352,0.6324972886979401,26,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.404304556420612,22.386668059550257,0.24805568472966164,0.2515085736346922,1594.798165068402,63.79192660273608,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0247_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0247_rotation_curve.png,ok,
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,27106.892829071847,1862.5755066509603,1862.5755066509603,False,True,217503.88853057363,8.023932875748233,465.23016957284534,836.8923625835481,0.4388060210492482,0.5689871143250795,0.5353214280006797,21,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,51.19990700078149,47.678424669045334,0.27624783598125974,0.29797461188673446,1712.1260608208258,63.41207632669725,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0289_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0289_rotation_curve.png,ok,
NGC0300,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0300_normalized.csv,structural,6911.029654237342,1551.1180912636805,1551.1180912636805,False,True,87155.94829466101,12.611137942552931,412.2658018867924,421.35662442265124,0.6782637878875611,0.7070104202521014,0.7102432806454964,25,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,25.895228746029034,23.39115524552544,0.2688092450876444,0.2989364619730429,1298.9382312874386,54.12242630364327,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0300_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0300_rotation_curve.png,ok,
NGC0801,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0801_normalized.csv,structural,45955.9473184771,1916.5901160613955,1916.5901160613955,False,True,12790.482599581106,0.2783205079190817,3441.5983909348447,4500.156430074689,0.07261910161015053,0.0,0.14631906861326188,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,37.391529276677,32.39625782619096,0.1762378546397505,0.16062084651790337,664.8536640011318,55.40447200009432,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0801_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0801_rotation_curve.png,ok,
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,43763.89149093732,1912.5948456373706,1912.5948456373706,False,True,318.39083881450927,0.007275194868821069,7672.427715856535,9373.179167161916,0.0075210853865974436,0.0,0.020104166052257077,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,69.8422038874645,51.06430921852966,0.23586617978959223,0.1738891183971626,3702.0872494211585,217.76983820124462,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC0891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC0891_rotation_curve.png,ok,
NGC1003,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1003_normalized.csv,structural,9570.73987618214,1654.3004126958358,1654.3004126958358,False,True,214125.80316541376,22.372962376533692,194.6186893538341,252.6385985257696,0.7017038931828469,0.7914358093428895,0.7883344322848699,32,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.56059028874123,32.756649419044564,0.31459029956605133,0.3516176686281271,8761.369262372102,250.32483606777433,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC1003_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC1003_rotation_curve.png,ok,
NGC1090,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1090_normalized.csv,structural,26076.668116605655,1857.532952863654,1857.532952863654,False,True,39611.93259015497,1.5190565149283792,1645.2062744877437,1764.3155251890382,0.17891378162004865,0.08637496662417005,0.2515830309367217,17,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.13759106177035,20.06675786320059,0.19643911644656728,0.14602391410602528,1941.273915655317,84.40321372414422,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC1090_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC1090_rotation_curve.png,ok,
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC1705_normalized.csv,structural,4018.9461104097095,1335.4318303195905,1335.4318303195905,False,True,51264.97158647634,12.755824581397574,322.24443263991054,442.5324344454393,0.9222803557940346,0.9772806563607084,0.9545314700116557,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.62709452066995,20.874123319337453,0.2947922132143908,0.32768614664161094,331.4391101350295,25.49531616423304,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC1705_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC1705_rotation_curve.png,ok,
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,2224.5238924697483,1053.1477388185597,1053.1477388185597,False,True,19415.698050308685,8.728024057656969,273.39292671882924,270.53389549766274,0.5136782563356045,0.6635902402657419,0.5793903977343497,23,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.893384843510778,6.806395567672478,0.2059950820384762,0.1809493842401566,372.0351902302038,14.881407609208152,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2366_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2366_rotation_curve.png,ok,
NGC2403,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2403_normalized.csv,structural,15463.624785620319,1770.952476985555,1770.952476985555,False,True,280144.50143231626,18.11635404480479,2903.4940633245387,1627.839132371277,0.34094455839131704,0.1536125747765788,0.49816586945560903,45,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.094199324013346,22.9452113306881,0.1819072914186158,0.09556951020721866,109977.57260538507,1527.4662861859038,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2403_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2403_rotation_curve.png,ok,
NGC2683,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2683_normalized.csv,structural,24999.677272132063,1851.850081033056,1851.850081033056,False,True,31554.64815574266,1.2622022201429628,1302.1040439052572,1621.6863857390554,0.25536374915248544,0.28564530584250625,0.33874128236242784,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.687463785070346,26.615595736459223,0.15731474508971016,0.17421292161329513,120.98738224627836,12.098738224627835,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2683_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2683_rotation_curve.png,ok,
NGC2841,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2841_normalized.csv,structural,74320.1728759627,1947.5892172505833,1947.5892172505833,False,True,1064967.3038428272,14.329451380854747,5366.0651961550775,2991.9490590728083,0.44777326308835286,0.31748558485085493,0.5353401046223559,49,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,84.62995924636576,71.35032127183693,0.24400524179769473,0.16813016130381753,18989.324992837166,387.53724475177887,50,50,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2841_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2841_rotation_curve.png,ok,
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,32588.600932671714,1884.3549640014007,1884.3549640014007,False,True,75605.12367307986,2.319986790144216,4686.78359837963,5772.488506353423,0.16508865963012453,0.0,0.2612181188058124,16,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,60.712341156567206,50.58552935411893,0.3928930790431778,0.24034580419325136,7375.452788938904,223.49856936178497,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2903_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2903_rotation_curve.png,ok,
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,4929.152073389024,1422.7287902423514,1422.7287902423514,False,True,171616.63190145852,34.81666407250122,156.23544051830063,240.3151449459124,0.9959518172863003,1.180164705296375,1.077290800612045,27,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.5518533431402,28.4129445590382,0.4335390723986018,0.3901210189197357,533.8350680529691,18.408105794929966,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2915_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2915_rotation_curve.png,ok,
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,60638.7264056286,1936.1417412273477,1936.1417412273477,False,True,3138.9965533293835,0.05176554224328194,11234.73445360696,9207.559022348612,0.0205394500154957,0.0,0.04644241158067068,6,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,44.11115656374247,36.1471090147178,0.14338769332441134,0.15938928399263808,1385.7733859186806,60.25101677907307,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2955_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2955_rotation_curve.png,ok,
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,7614.8787885705415,1583.978114757421,1583.978114757421,False,True,333.2963631264948,0.04376909631532833,2782.7392511013213,2670.8003207066026,0.010938110080348826,0.0,0.04026260847574856,3,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.5067110182302,2.936291622405194,0.11435986389218483,0.04850998885720519,26.733580885545503,1.0282146494440578,27,27,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2976_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2976_rotation_curve.png,ok,
NGC2998,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2998_normalized.csv,structural,25090.597865564552,1852.3472970271914,1852.3472970271914,False,True,49034.33259259176,1.9542911195387913,3718.225576,2920.4902123052666,0.3031090338688781,0.26342435614799325,0.3877242397868511,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.03226367179349,26.870894301949406,0.15294502021753378,0.13266622588678437,1815.2640335710823,151.2720027975902,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC2998_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC2998_rotation_curve.png,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3109_normalized.csv,structural,2177.166687824623,1042.413123790587,1042.413123790587,False,True,55672.61989707518,25.571133440729813,113.16475728155339,110.90795345704184,1.0021951539940928,1.0079512849533971,1.011358164860082,25,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.554620818542524,14.699030798280292,0.5075261242604223,0.2974938382131995,1997.3251178237824,83.22187990932427,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3109_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3109_rotation_curve.png,ok,
NGC3198,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3198_normalized.csv,structural,20504.01593106263,1822.2539473730667,1822.2539473730667,False,True,158098.88931493668,7.710630436812343,2740.306332179931,1354.2513600641344,0.2910706010578702,0.13589221850200528,0.42345836501666767,33,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.61953585260123,25.344888407460743,0.23559875308545028,0.16129319529607408,9938.982423459185,236.64243865379012,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3198_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3198_rotation_curve.png,ok,
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,41694.50349011399,1908.455304889664,1908.455304889664,False,True,17873.970978398153,0.42868890338593857,20126.36903797468,17557.361539792415,0.029961429293241904,0.0,0.10225373788682628,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,52.38752414936526,50.444590490723925,0.24499217843987695,0.2735698011264007,1196.8405979079064,29.92101494769766,41,41,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3521_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3521_rotation_curve.png,ok,
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,26564.162331527674,1859.9643863672836,1859.9643863672836,False,True,29733.402977001257,1.1193051226656663,2181.7475889344114,1709.7227242590675,0.1707567249914905,0.0,0.3054102599598157,4,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.31332683237821,29.27921786735135,0.19789125435891108,0.18637246952711367,242.34423440923842,22.031294037203494,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3726_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3726_rotation_curve.png,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3741_normalized.csv,structural,1269.1964596858732,776.4577475456007,776.4577475456007,False,False,32402.66441342408,25.530062084670295,62.766108949416356,82.1108933908245,1.0511925316380881,1.1834700413736183,1.1025956838873936,21,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.622775287696312,6.789670082819983,0.17155862565007568,0.1838219266361643,267.1183838024708,13.35591919012354,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3741_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3741_rotation_curve.png,ok,
NGC3769,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3769_normalized.csv,structural,12571.842881959185,1725.498001014529,1725.498001014529,False,True,41942.25061992819,3.3362054405019697,779.5212131601876,761.1889148261585,0.4153412854020759,0.4057803609845183,0.5272732878135848,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.82448941957311,30.060532349689094,0.2654779029154637,0.26651205210772544,200.4031701323253,18.218470012029574,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3769_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3769_rotation_curve.png,ok,
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,21526.856134205453,1829.9815335639153,1829.9815335639153,False,True,566.1580188221633,0.02630007908691122,5055.686628571429,5252.418023885908,0.01759640007454832,0.0,0.04497869503007569,2,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.07589171989322,23.9591733426648,0.2620277808147656,0.1610963215082844,277.6648965272818,23.138741377273487,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3877_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3877_rotation_curve.png,ok,
NGC3893,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3893_normalized.csv,structural,30695.940411653726,1877.660652985094,1877.660652985094,False,True,20594.152520229025,0.6709080172833033,3104.9381882295975,3494.771820901558,0.18485853744705233,0.14079341448180618,0.25901892156410183,6,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.54365842133634,28.46843432444076,0.16675811339310626,0.17944544059199596,160.28872659011077,17.809858510012308,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3893_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3893_rotation_curve.png,ok,
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,15981.098306416025,1777.544178234501,1777.544178234501,False,True,36314.33257744173,2.272330216682442,1401.0041762452108,1242.4668338034214,0.33987408324436463,0.34646457626885974,0.3656042714933764,16,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.808218396153308,20.891987684895792,0.18666050943904358,0.16855464755553082,491.1225383927598,30.695158649547487,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3917_rotation_curve.png,ok,
NGC3949,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3949_normalized.csv,structural,28544.316403590954,1869.0427395019474,1869.0427395019474,False,True,184.46307122614525,0.006462339774335576,8354.517986270024,8026.112084205152,0.01148409705506331,0.0,0.030384064839826756,1,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.013185979044664,27.972753355033554,0.1909209603708007,0.21703134917738376,196.60416817003346,32.76736136167224,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3949_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3949_rotation_curve.png,ok,
NGC3953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3953_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,6368.252248779825,6146.810842889016,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.266390697977915,17.32294665590406,0.0818601811758633,0.08732603517656926,69.0729311797792,9.867561597111315,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3953_rotation_curve.png,ok,
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,13852.43881546352,1747.6728945896868,1747.6728945896868,False,True,14334.144218141875,1.0347740501940081,1960.3350696361863,1827.6612023242815,0.2959795442299969,0.3111309762398391,0.3216790403792277,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.315024629026528,16.49745144970826,0.1560827208434303,0.14677779668721785,140.19646641673515,15.577385157415016,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3972_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3972_rotation_curve.png,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3992_normalized.csv,structural,58504.35141572079,1933.8890524994426,1933.8890524994426,False,True,74875.58957489792,1.279829410343279,1655.6918095930232,1691.0865557017491,0.3445911995894088,0.35143363372991643,0.3770984855655201,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,49.48689583584609,45.44981577396382,0.1826404933729154,0.18543630859224683,547.8091976525512,68.4761497065689,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC3992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC3992_rotation_curve.png,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,13648.079609266342,1744.3775785987618,1744.3775785987618,False,True,10568.770247460434,0.7743778282392773,1615.7787131809846,1635.1392377162035,0.1965849055525952,0.26236995927614887,0.2540304818058713,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.776709669975569,13.806798279684017,0.13645389696914595,0.16367009982917255,121.53371037274535,11.048519124795032,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_111608_structural\figures\NGC4010_rotation_curve.png,ok,
