galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F583-4,0.22,10.7,4.9,0.8232325672012547,143.04090909090908,2825.7018901485076,2968.742799239417,5.6097237008608545,24.932998532721083,25.55627938164458,,755.138269063032,755.138269063032,formula
F583-4,0.76,24.7,4.9,0.5024489263603215,413.57078947368416,499.2347533477789,912.8055428214631,17.728897314836022,19.47866557401487,26.338796717851633,,755.138269063032,755.138269063032,formula
F583-4,1.31,38.9,4.9,0.5477713462692712,549.9103053435115,315.75809638481235,865.6684017283238,26.83994225031045,20.338217873356164,33.67529667670508,,755.138269063032,755.138269063032,formula
F583-4,1.94,42.7,7.89,0.4258205370046455,549.0050515463918,165.74916662122618,714.754218167618,32.63540715235525,17.93190963743624,37.23738958688134,,755.138269063032,755.138269063032,formula
F583-4,3.92,55.0,4.9,0.5109002017281485,391.85653061224485,98.4184423461602,490.27497295840504,39.19282587413161,19.641799662885983,43.83922779882132,,755.138269063032,755.138269063032,formula
F583-4,4.35,57.2,4.9,0.5465633255424618,358.83995402298854,94.88066289275152,453.72061691574004,39.508907856330325,20.31577917736529,44.42617115601421,,755.138269063032,755.138269063032,formula
F583-4,5.0,59.8,4.9,0.5705123210438284,326.82362,86.16313731843388,412.9867573184339,40.42422664690074,20.75609998511689,45.4415425199472,,755.138269063032,755.138269063032,formula
F583-4,5.05,62.5,3.43,0.6181096141864045,323.5333861386139,92.42737111840397,415.96075725701786,40.42083126309997,21.6045880346731,45.832322918961246,,755.138269063032,755.138269063032,formula
F583-4,5.83,61.8,3.98,0.6108864506051025,277.77605488850776,79.12585538662032,356.9019102751281,40.24219675912338,21.477982607870704,45.61510864728918,,755.138269063032,755.138269063032,formula
F583-4,6.09,64.4,4.9,0.6549793422318769,265.30300492610843,81.21510127504479,346.5181062011532,40.195712457922674,22.23960356582425,45.93795018027059,,755.138269063032,755.138269063032,formula
F583-4,6.74,67.2,4.9,0.6605703802225652,258.1699258160237,74.00919488361673,332.1791206996404,41.714089945724574,22.334322768232234,47.31688148552878,,755.138269063032,755.138269063032,formula
F583-4,7.29,69.9,4.9,0.7406572513178911,219.62283950617285,76.72134907121746,296.3441885773903,40.0131290953357,23.64949544343759,46.47955609436449,,755.138269063032,755.138269063032,formula
